cohort,start_id,observation_noise_model,noise_parameter_name,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
2025-03-24,8,constant_log_futures,sigma_log_futures,1.6719627151010144,32.64543130974995,0.10448611367878431,0.15278950986594497,0.24081918950992084,0.0057071337397745555,0.9336178255954867,19.622309075781796,0.04717010691170971,0.05241545655824745,1.6187414700160054,0.0009406272045506963,5716.993013949497,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,3,constant_log_futures,sigma_log_futures,1.5,18.0,0.08524866363995134,0.26838103061179747,0.6193408398733787,0.005872239559883003,0.9336138775593852,19.622328445398573,0.04716995176831995,0.05241535676862739,1.6187398400623525,0.0009406267630205325,5716.993013948801,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,6,constant_log_futures,sigma_log_futures,1.2776977012389195,41.252021781482064,0.10337144333282833,0.05512163810743674,0.6160373302589043,0.006131760650198817,0.9336097643840525,19.622324783161275,0.047169867236889776,0.052415538038002675,1.6187420779024615,0.0009406269493418203,5716.993013947847,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,7,constant_log_futures,sigma_log_futures,0.3827375932483699,1.5424571156535538,0.07410587835006184,1.0351264453255111,0.2802611623866085,0.0034808533835170774,0.9336133979684024,19.622241457281337,0.04716991863096772,0.052415355502678694,1.6187358313696345,0.0009406257449465983,5716.993013944846,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,4,constant_log_futures,sigma_log_futures,3.0,25.0,0.08524866363995134,0.3303151145991354,0.7225643131856085,0.005872239559883003,0.9336059796175259,19.622349471072216,0.047169633046878136,0.05241534702405062,1.6187452395905362,0.0009406270900201317,5716.9930139426,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,11,constant_log_futures,sigma_log_futures,0.683568151012932,6.521215913045797,0.08104727065111875,0.3431380520818917,0.35012423365387463,0.006100790471000524,0.933622149683171,19.62241889471194,0.04717027508599543,0.052415730653630456,1.618748001332922,0.0009406262558308904,5716.993013941214,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,1,constant_log_futures,sigma_log_futures,0.35,8.0,0.08524866363995134,0.1445128626371217,0.4128938932489192,0.005872239559883003,0.9336088202629367,19.62220892079966,0.047169779123544094,0.05241514185460121,1.6187318492464606,0.000940626558738879,5716.993013939363,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,9,constant_log_futures,sigma_log_futures,2.0683765532731546,9.793361060849696,0.03748907379232685,0.07374460022707412,0.6274359873749356,0.004406693015149725,0.9336070691167911,19.622318523628625,0.04716981502379185,0.05241503322106186,1.6187414308908583,0.0009406256351014924,5716.993013938845,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,10,constant_log_futures,sigma_log_futures,3.6313873516459405,6.903432857363258,0.06203365715146141,0.31295543921687374,0.6643094973486177,0.002969393636962208,0.9336072763671184,19.62219347275724,0.047169820673286976,0.05241513363823959,1.6187348143544136,0.0009406283067711383,5716.993013936227,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,0,constant_log_futures,sigma_log_futures,0.15,4.0,0.08524866363995134,0.1032234733122298,0.30967041993668937,0.005872239559883003,0.9335865467579292,19.62229177886028,0.04716917138226455,0.05241548504023305,1.6187355153410141,0.0009406301614594404,5716.993013867949,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,2,constant_log_futures,sigma_log_futures,0.75,12.0,0.08524866363995134,0.2064469466244596,0.5161173665611489,0.005872239559883003,0.9336353121085273,19.622397517632038,0.04717085995483264,0.052415935952075436,1.6187645859731778,0.000940625893995426,5716.993013862075,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-03-24,5,constant_log_futures,sigma_log_futures,5.0,35.0,0.08524866363995134,0.4128938932489192,0.8257877864978383,0.005872239559883003,4.999999999999999,35.0,0.08524866363995134,0.4128938932489192,0.8257877864978383,0.005872239559883003,4016.485772757893,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
