scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,-19.05774588417869,-19.05774588417869,-19.05774588417869,,-19.05774588417869,-19.05774588417869,-19.05774588417869,11.446258575475014,0.0,0.0,0.0
one_futures,1,194.46279391291543,194.46279391291543,194.46279391291543,,194.46279391291543,194.46279391291543,194.46279391291543,276.6618240480949,0.0,1.101633474749204,-23.170502721376238
two_futures,1,191.20574163911166,191.20574163911166,191.20574163911166,,191.20574163911166,191.20574163911166,191.20574163911166,268.64530033760747,0.0,1.0896862076521219,-22.47014079458351
