cohort,start_id,observation_noise_model,noise_parameter_name,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
2025-07-21,10,constant_log_futures,sigma_log_futures,3.6313873516459405,6.903432857363258,0.07961284568538599,0.36267863675403295,0.7698567677368017,0.0032446918993310927,0.9510654230312579,18.587904665906528,0.049219436736457435,0.05599659531898275,1.6258753245109179,0.0010091268676036885,5596.752447467772,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,3,constant_log_futures,sigma_log_futures,1.5,18.0,0.10282785217387591,0.31102212684495495,0.7177433696422036,0.00641666631655359,0.9510641815143605,18.587914015318187,0.04921932459811773,0.05599680371983342,1.6258746026776818,0.0010091263313325694,5596.752447466599,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,7,constant_log_futures,sigma_log_futures,0.3827375932483699,1.5424571156535538,0.09168506688398641,1.1995901045788977,0.3247898057430388,0.0038035700742632223,0.9510592769151001,18.587897477985553,0.04921926550650847,0.05599667782187262,1.6258742628601035,0.0010091256725346142,5596.752447463234,True,39,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,11,constant_log_futures,sigma_log_futures,0.683568151012932,6.521215913045797,0.09862645918504331,0.3976567439086864,0.4057529087012947,0.006666406627389044,0.9510634901508462,18.587946710115165,0.04921953950278297,0.05599656542462467,1.6258803403758584,0.0010091267014689918,5596.752447457985,True,48,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,2,constant_log_futures,sigma_log_futures,0.75,12.0,0.10282785217387591,0.23924778988073456,0.5981194747018364,0.00641666631655359,0.9510710980065598,18.587862225779133,0.04921936335421721,0.05599674003541796,1.6258716661205799,0.0010091261700230876,5596.752447457617,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,0,constant_log_futures,sigma_log_futures,0.15,4.0,0.10282785217387591,0.11962389494036728,0.3588716848211018,0.00641666631655359,0.9510635146106959,18.587952354564255,0.049219238092992466,0.05599623147424072,1.6258736343589633,0.0010091255351733811,5596.752447450041,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,1,constant_log_futures,sigma_log_futures,0.35,8.0,0.10282785217387591,0.1674734529165142,0.4784955797614691,0.00641666631655359,0.9510711812032283,18.587959536246984,0.049219451958770345,0.05599641743451226,1.6258733316555296,0.0010091266816618185,5596.752447448626,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,4,constant_log_futures,sigma_log_futures,3.0,25.0,0.10282785217387591,0.3827964638091753,0.8373672645825709,0.00641666631655359,0.9510533041731201,18.587792851340403,0.04921918024223992,0.055995750649783856,1.625868850573356,0.0010091254183491512,5596.752447432577,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,8,constant_log_futures,sigma_log_futures,1.6719627151010144,32.64543130974995,0.12206530221270888,0.17706511600233607,0.27908118668339815,0.00623625321457552,0.95104655615034,18.587759135337304,0.04921882937984818,0.05599571505292707,1.6258605908338493,0.0010091265296426953,5596.752447425656,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,9,constant_log_futures,sigma_log_futures,2.0683765532731546,9.793361060849696,0.055068262326251415,0.08546133962475108,0.7271246958384641,0.004815246099780471,0.9510775588325514,18.587876205335697,0.049220127480425716,0.055997112950326514,1.6258775532564183,0.0010091329744489864,5596.752447399248,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,5,constant_log_futures,sigma_log_futures,5.0,35.0,0.10282785217387591,0.4784955797614691,0.9569911595229382,0.00641666631655359,4.999999999999999,35.0,0.10282785217387591,0.4784955797614691,0.9569911595229382,0.0064166663165535895,3825.448181364766,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-07-21,6,constant_log_futures,sigma_log_futures,1.2776977012389195,41.252021781482064,0.1209506318667529,0.06387951145530504,0.713914989581197,0.006700248112167174,1.2776977012389195,41.252021781482064,0.1209506318667529,0.06387951145530504,0.713914989581197,0.006700248112167176,3795.538207909989,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
