study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,daily_spot_pnl,daily_financing,dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-21,0,19,IM2508,IM2603,6612.259,6535.6,6118.8,0.1120985573765061,-0.019790126426404292,8.980843312356957e-06,0.0003741192862615119,-4.969610334893211e-05,4,False,0.16375428367952297,25.594465063811132,25.594465063811132,-25.594465063811132,-25.594465063811132,25.594465063811132,0.0,0.0,0.0,-0.0,6544.755700168636,9.15570016863603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.594465063811132,0.0,0.0,0.0,0.0,-180.13288672277724,-75.7247378288028,58.038336480791294,58.038336480791294,58.038336480791294,-25.594465063811132,-25.594465063811132,-0.0038707596093575784,14.484224431290102,0.3817110961101701,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-21,0,19,IM2508,IM2603,6612.259,6535.6,6118.8,0.1120985573765061,-0.019790126426404292,8.980843312356957e-06,0.0003741192862615119,-4.969610334893211e-05,4,False,0.16375428367952297,25.594465063811132,25.594465063811132,-25.594465063811132,-25.594465063811132,25.594465063811132,0.0,0.0,0.0,-0.0,6544.755700168636,9.15570016863603,0.0,0.0,-0.281954210130722,0.0,-0.281954210130722,0.0,-0.281954210130722,0.0,0.0,0.2825561431870951,0.2825561431870951,1868.3344007941582,1868.3344007941582,0.281954210130722,0.2825561431870951,1868.3344007941582,-1868.3344007941582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1842.739935730347,5.3290705182007514e-14,5.3290705182007514e-14,5.3290705182007514e-14,1842.739935730347,-41.82546209715801,0.09718808893984487,0.022488481365895416,0.022488481365895416,58.038336480791294,0.0,0.0,0.0,14.484224431290102,0.3817110961101701,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-21,0,19,IM2508,IM2603,6612.259,6535.6,6118.8,0.1120985573765061,-0.019790126426404292,8.980843312356957e-06,0.0003741192862615119,-4.969610334893211e-05,4,False,0.16375428367952297,25.594465063811132,25.594465063811132,-25.594465063811132,-25.594465063811132,25.594465063811132,0.0,0.0,0.0,-0.0,6544.755700168636,9.15570016863603,0.0,0.0,-0.2600334486649554,-0.017612392856199123,-0.2600334486649554,-0.017612392856199123,-0.2600334486649554,-0.017612392856199123,0.0,0.27718753629690024,0.27718753629690024,1832.8357815670054,1832.8357815670054,0.27764584152115457,0.27718753629690024,1832.8357815670054,-1832.8357815670054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1807.2413165031942,5.3290705182007514e-14,5.3290705182007514e-14,5.3290705182007514e-14,1807.2413165031942,0.0,-1.4210854715202004e-14,2.0293665971918668e-30,2.0293665971918668e-30,58.038336480791294,2.2737367544323206e-13,2.2737367544323206e-13,3.438668622073516e-17,14.484224431290102,0.3817110961101701,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-21,0,19,IM2508,IM2603,6612.259,6535.6,6118.8,0.1120985573765061,-0.019790126426404292,8.980843312356957e-06,0.0003741192862615119,-4.969610334893211e-05,4,False,0.16375428367952297,25.594465063811132,25.594465063811132,-25.594465063811132,-25.594465063811132,25.594465063811132,0.0,0.0,0.0,-0.0,6544.755700168636,9.15570016863603,0.0,0.0,-0.281954210130722,0.0,-0.281954210130722,0.0,-0.281954210130722,0.0,0.0,0.0,0.0,0.0,0.0,0.281954210130722,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.594465063811132,0.0,0.0,0.0,0.0,-41.82546209715801,0.09718808893984487,0.022488481365895416,0.022488481365895416,58.038336480791294,-1868.3344007941582,-1868.3344007941582,-0.2825561431870951,14.484224431290102,0.3817110961101701,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-21,0,19,IM2508,IM2603,6612.259,6535.6,6118.8,0.1120985573765061,-0.019790126426404292,8.980843312356957e-06,0.0003741192862615119,-4.969610334893211e-05,4,False,0.16375428367952297,25.594465063811132,25.594465063811132,-25.594465063811132,-25.594465063811132,25.594465063811132,0.0,0.0,0.0,-0.0,6544.755700168636,9.15570016863603,0.0,0.0,-0.2600334486649554,-0.017612392856199123,-0.2600334486649554,-0.017612392856199123,-0.2600334486649554,-0.017612392856199123,0.0,0.0,0.0,0.0,0.0,0.27764584152115457,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.594465063811132,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,2.0293665971918668e-30,2.0293665971918668e-30,58.038336480791294,-1832.8357815670051,-1832.8357815670051,-0.27718753629690024,14.484224431290102,0.3817110961101701,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-22,1,18,IM2508,IM2603,6637.104,6590.0,6172.8,0.11221627930805489,-0.10281519323548494,8.223035705591969e-06,0.0003503828849117114,-4.536902857547375e-05,4,False,0.16375428367952297,18.834416523254685,18.834416523254685,-18.834416523254685,-18.834416523254685,18.834416523254685,0.0,0.0,0.0,-0.0,6594.804071917945,4.8040719179452935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.00146857701161529,0.0,0.0,0.0,0.00146857701161529,0.0,0.0,0.0,0.0,25.595933640822746,6.7615171175680615,6.761129172797543,6.761129172797543,0.0,-134.1224953592014,-55.89368562385983,31.624198181224354,31.624198181224354,31.624198181224354,-18.834416523254685,-18.834416523254685,-0.0028377461801494573,14.665738576611231,0.392023956806247,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-22,1,18,IM2508,IM2603,6637.104,6590.0,6172.8,0.11221627930805489,-0.10281519323548494,8.223035705591969e-06,0.0003503828849117114,-4.536902857547375e-05,4,False,0.16375428367952297,18.834416523254685,18.834416523254685,-18.834416523254685,-18.834416523254685,18.834416523254685,0.0,0.0,0.0,-0.0,6594.804071917945,4.8040719179452935,-0.281954210130722,0.0,-0.21157228416490675,0.0,-0.21157228416490675,0.0,-0.21157228416490675,0.0,0.2825561431870951,0.212908486769228,0.212908486769228,1413.0957691699903,1413.0957691699903,0.07038192596581527,0.0696476564178671,462.25873900165146,462.25873900165146,0.0,0.0,0.0,-15.338309031111176,7.020107377483449,-0.10573401324278581,0.0,-15.338309031111176,7.020107377483449,-0.10573401324278581,0.0,0.0,0.0,0.0,-1395.9252397730495,-1.66388712631392,-1.6637916601192537,-1.663791660119307,1395.9252397730495,-34.79241946686933,0.07865268612233223,0.015557857405453299,0.015557857405453299,31.624198181224354,0.0,0.0,0.0,14.665738576611231,0.392023956806247,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-22,1,18,IM2508,IM2603,6637.104,6590.0,6172.8,0.11221627930805489,-0.10281519323548494,8.223035705591969e-06,0.0003503828849117114,-4.536902857547375e-05,4,False,0.16375428367952297,18.834416523254685,18.834416523254685,-18.834416523254685,-18.834416523254685,18.834416523254685,0.0,0.0,0.0,-0.0,6594.804071917945,4.8040719179452935,-0.2600334486649554,-0.017612392856199123,-0.19307087107711027,-0.014502228716903508,-0.19307087107711027,-0.014502228716903508,-0.19307087107711027,-0.014502228716903508,0.27718753629690024,0.20802609305882705,0.20802609305882705,1380.6908143451133,1380.6908143451133,0.07007274172714077,0.06916144323807319,459.03169156118855,459.03169156118855,0.0,0.0,0.0,-15.096888821608234,6.886724339296557,-0.10369714878747852,0.0,-15.096888821608234,6.886724339296557,-0.10369714878747852,0.0,0.0,0.0,0.0,-1363.4102109124012,-1.5538130905426435,-1.5537239398901557,-1.553723939890209,1363.4102109124012,0.0,-7.105427357601002e-15,5.073416492979667e-31,5.073416492979667e-31,31.624198181224354,0.0,0.0,0.0,14.665738576611231,0.392023956806247,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-22,1,18,IM2508,IM2603,6637.104,6590.0,6172.8,0.11221627930805489,-0.10281519323548494,8.223035705591969e-06,0.0003503828849117114,-4.536902857547375e-05,4,False,0.16375428367952297,18.834416523254685,18.834416523254685,-18.834416523254685,-18.834416523254685,18.834416523254685,0.0,0.0,0.0,-0.0,6594.804071917945,4.8040719179452935,-0.281954210130722,0.0,-0.21157228416490675,0.0,-0.21157228416490675,0.0,-0.21157228416490675,0.0,0.0,0.0,0.0,0.0,0.0,0.07038192596581527,0.0,0.0,-0.0,0.0,0.0,0.0,-15.338309031111176,0.0,0.00146857701161529,0.0,-15.338309031111176,0.0,0.00146857701161529,0.0,0.0,0.0,0.0,10.25762460971157,-8.576791913543115,-8.576299816649351,-8.576299816649351,0.0,-34.79241946686933,0.07865268612233223,0.015557857405453299,0.015557857405453299,31.624198181224354,-1413.0957691699903,-1413.0957691699903,-0.212908486769228,14.665738576611231,0.392023956806247,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-07-21,2025-07-22,1,18,IM2508,IM2603,6637.104,6590.0,6172.8,0.11221627930805489,-0.10281519323548494,8.223035705591969e-06,0.0003503828849117114,-4.536902857547375e-05,4,False,0.16375428367952297,18.834416523254685,18.834416523254685,-18.834416523254685,-18.834416523254685,18.834416523254685,0.0,0.0,0.0,-0.0,6594.804071917945,4.8040719179452935,-0.2600334486649554,-0.017612392856199123,-0.19307087107711027,-0.014502228716903508,-0.19307087107711027,-0.014502228716903508,-0.19307087107711027,-0.014502228716903508,0.0,0.0,0.0,0.0,0.0,0.07007274172714077,0.0,0.0,-0.0,0.0,0.0,0.0,-15.096888821608234,0.0,0.00146857701161529,0.0,-15.096888821608234,0.0,0.00146857701161529,0.0,0.0,0.0,0.0,10.499044819214513,-8.335371704040172,-8.334893458728256,-8.334893458728256,0.0,0.0,-7.105427357601002e-15,5.073416492979667e-31,5.073416492979667e-31,31.624198181224354,-1380.6908143451133,-1380.6908143451133,-0.20802609305882705,14.665738576611231,0.392023956806247,False,False,False
