scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,-7.19463132684168,-7.19463132684168,-7.19463132684168,,-7.19463132684168,-7.19463132684168,-7.19463132684168,38.235560155382096,0.0,0.0,0.0
one_futures,1,232.18436131557297,232.18436131557297,232.18436131557297,,232.18436131557297,232.18436131557297,232.18436131557297,2052.7773099926967,0.0,1.4888622998414343,-52.687648399829826
two_futures,1,229.08764145394107,229.08764145394107,229.08764145394107,,229.08764145394107,229.08764145394107,229.08764145394107,1981.736835944576,0.0,1.4891476277412843,-50.82967969845797
