cohort,entry_date,previous_expiry,option_contract,expiry,hedge_contract_1,hedge_contract_2,sample_start,sample_end,sample_curve_dates,optimizer_converged,calibration_log_likelihood,locked_carry,kappa_slow,kappa_fast,theta,eta_slow,eta_fast,sigma_epsilon,kappa_gap_at_bound,eta_fast_at_bound,initial_premium_points,status,exit_date,exit_reason
2025-02-24,2025-02-24,2025-02-21,IM2503,2025-03-21,IM2503,IM2509,2023-02-17,2025-02-24,488,True,5726.301117436348,0.20902610450974657,0.8861001721411105,18.602756204341798,0.04677855589465534,0.049867116308829236,1.5281426993294502,0.0009470183090170878,False,False,20.33757332747111,completed,2025-03-05,exercise
