scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,3.8162677059127006,3.8162677059127006,3.8162677059127006,,3.8162677059127006,3.8162677059127006,3.8162677059127006,42.916729106652646,0.0,0.0,0.0
one_futures,1,-18.933093795187318,-18.933093795187318,-18.933093795187318,,-18.933093795187318,-18.933093795187318,-18.933093795187318,976.1807717672365,0.0,1.24829476358193,-21.745926637170395
two_futures,1,-19.31091320661168,-19.31091320661168,-19.31091320661168,,-19.31091320661168,-19.31091320661168,-19.31091320661168,945.7783442952149,0.0,1.239853840037985,-21.03752159081963
