scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,pooled_daily_discounted_pnl_std,mean_cohort_daily_discounted_pnl_std,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,spot_turnover_notional,peak_borrowing,peak_spot_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-23.306208080505087,-23.306208080505087,-23.306208080505087,,-23.306208080505087,-23.306208080505087,-23.306208080505087,15.558405221561706,3.9444144332919313,3.9444144332919313,0.0,0.0,0.0,0.0,0.0,0.0,23.306208080505087,0.0,0.0
short_one_futures_spot,1,-2.511777773264839,-2.511777773264839,-2.511777773264839,,-2.511777773264839,-2.511777773264839,-2.511777773264839,9.063747497217314,3.010605835578167,3.010605835578167,0.0,0.9608284371622444,93.92019073477272,0.0,0.0,5956.306734651622,2972.894884499743,3019.6252138945943,0.4174372393478821
short_two_futures_spot,1,-2.618743335505769,-2.618743335505769,-2.618743335505769,,-2.618743335505769,-2.618743335505769,-2.618743335505769,7.791494775998414,2.7913249140862146,2.7913249140862146,0.0,0.9611749226198105,91.65359885547585,0.0,0.0,5865.422560182193,2926.568386749919,2973.134329134556,0.49920993411326464
short_one_futures_only,1,-96.04154597601422,-96.04154597601422,-96.04154597601422,,-96.04154597601422,-96.04154597601422,-96.04154597601422,394.57097166923296,19.863810602933995,19.863810602933995,0.0,0.9608284371622444,0.0,0.0,0.0,0.0,96.04154597601422,0.0,-24.360630864814762
short_two_futures_only,1,-93.8898794830385,-93.8898794830385,-93.8898794830385,,-93.8898794830385,-93.8898794830385,-93.8898794830385,375.1266454006642,19.368186425183545,19.368186425183545,0.0,0.9611749226198105,0.0,0.0,0.0,0.0,93.8898794830385,0.0,-23.110867409520402
