cohort,scenario,total_pnl,option_pnl,futures_pnl,spot_pnl,financing,futures_costs,spot_costs,transaction_costs
2025-03-24,short_two_futures_only,189.99590455377736,-13.020204404205838,203.1953355473992,0.0,0.03127967137667173,0.21050626079265194,0.0,0.21050626079265194
2025-04-21,short_no_hedge,13.420469289450654,13.404797011817069,0.0,0.0,0.01567227763358498,0.0,0.0,0.0
2025-04-21,short_one_futures_spot,-13.809327604026748,13.404797011817069,-113.32030149210375,88.83685635629617,-1.6315339713544492,0.27454691147218097,0.8245985972103304,1.0991455086825113
2025-04-21,short_two_futures_spot,-13.472403850522824,13.404797011817069,-112.36204459251833,88.19563435872061,-1.6155110105585353,0.2753526639635274,0.8199269540195305,1.095279617983058
2025-04-21,short_one_futures_only,-100.20388630151712,13.404797011817069,-113.32030149210375,0.0,-0.013834909758272451,0.27454691147218097,0.0,0.27454691147218097
2025-04-21,short_two_futures_only,-99.24621000271009,13.404797011817069,-112.36204459251833,0.0,-0.013609758045276702,0.2753526639635274,0.0,0.2753526639635274
2025-05-19,short_no_hedge,31.194058600397362,31.152919821425478,0.0,0.0,0.04113877897188483,0.0,0.0,0.0
2025-05-19,short_one_futures_spot,-19.17911866561577,31.152919821425478,-35.3436582164614,-11.09996832190783,-2.7374496674727804,0.2862901947480167,0.8646720864523474,1.1509622812003641
2025-05-19,short_two_futures_spot,-17.641629856389734,31.152919821425478,-33.6731893398112,-11.27083731468164,-2.701800185132845,0.2899913037263499,0.8587315344645711,1.148722838190921
2025-05-19,short_one_futures_only,-4.463049188981295,31.152919821425478,-35.3436582164614,0.0,0.013979400802638464,0.2862901947480167,0.0,0.2862901947480167
2025-05-19,short_two_futures_only,-2.794650353904191,31.152919821425478,-33.6731893398112,0.0,0.015610468207887765,0.2899913037263499,0.0,0.2899913037263499
2025-06-23,short_no_hedge,-6.369243727563823,-6.377976139436012,0.0,0.0,0.008732411872189596,0.0,0.0,0.0
2025-06-23,short_one_futures_spot,-5.406575454805534,-6.377976139436012,-75.32631604438167,77.63868978171205,-0.5192507478936417,0.19943877222765194,0.6222835325781603,0.8217223048058122
2025-06-23,short_two_futures_spot,-5.895007813320717,-6.377976139436012,-73.95937292094045,75.7597409774907,-0.506623907089481,0.1979430060228026,0.612832817323608,0.8107758233464105
2025-06-23,short_one_futures_only,-81.91218234036444,-6.377976139436012,-75.32631604438167,0.0,-0.008451384319145543,0.19943877222765194,0.0,0.19943877222765194
2025-06-23,short_two_futures_only,-80.54358563003045,-6.377976139436012,-73.95937292094045,0.0,-0.008293563631168656,0.1979430060228026,0.0,0.1979430060228026
2025-07-21,short_no_hedge,16.697671739515876,16.678565587166013,0.0,0.0,0.019106152349860756,0.0,0.0,0.0
2025-07-21,short_one_futures_spot,-1.0015407613680054,16.678565587166013,-78.68533035566242,63.112137808176904,-1.180046012429503,0.21327040286795834,0.7135973857507415,0.9268677886186998
2025-07-21,short_two_futures_spot,-0.7743233115995736,16.678565587166013,-77.51406357683793,62.139217359808406,-1.1594099131906737,0.2127479104627021,0.7058848580826936,0.9186327685453958
2025-07-21,short_one_futures_only,-62.22556650975157,16.678565587166013,-78.68533035566242,0.0,-0.005531338387216776,0.21327040286795834,0.0,0.21327040286795834
2025-07-21,short_two_futures_only,-61.053399651654445,16.678565587166013,-77.51406357683793,0.0,-0.005153751519806571,0.2127479104627021,0.0,0.2127479104627021
2025-08-18,short_no_hedge,-48.774370627807436,-48.79706226418896,0.0,0.0,0.022691636381528872,0.0,0.0,0.0
2025-08-18,short_one_futures_spot,-24.0827079073415,-48.79706226418896,-65.07306217442252,93.01432764998631,-1.6718224074791035,0.33123524405734295,1.2238534671817431,1.555088711239086
2025-08-18,short_two_futures_spot,-23.592698072824533,-48.79706226418896,-62.842696343898155,91.23758942491858,-1.6435247255658119,0.33278544362239726,1.2142187204681982,1.5470041640905956
2025-08-18,short_one_futures_only,-114.2013641648193,-48.79706226418896,-65.07306217442252,0.0,-4.482150481838784e-06,0.33123524405734295,0.0,0.33123524405734295
2025-08-18,short_two_futures_only,-111.97198746910446,-48.79706226418896,-62.842696343898155,0.0,0.0005565826050625153,0.33278544362239726,0.0,0.33278544362239726
2025-09-22,short_no_hedge,-0.08292487986504682,-0.0900244856037151,0.0,0.0,0.00709960573867037,0.0,0.0,0.0
2025-09-22,short_one_futures_spot,-20.059635196177737,-0.0900244856037151,-29.33079594365982,10.769255354886822,-0.6328267331180379,0.1642877076948934,0.610955680988415,0.7752433886833084
2025-09-22,short_two_futures_spot,-19.70503527647668,-0.0900244856037151,-28.954830104415173,10.72614458157909,-0.6204201287601179,0.1629990425717496,0.6029060967050779,0.7659051392768275
2025-09-22,short_one_futures_only,-29.590700888973178,-0.0900244856037151,-29.33079594365982,0.0,-0.005592752014745879,0.1642877076948934,0.0,0.1642877076948934
2025-09-22,short_two_futures_only,-29.213304198023547,-0.0900244856037151,-28.954830104415173,0.0,-0.005450565432904866,0.1629990425717496,0.0,0.1629990425717496
2025-10-20,short_no_hedge,10.514159130315583,10.478127803934347,0.0,0.0,0.03603132638123639,0.0,0.0,0.0
2025-10-20,short_one_futures_spot,-9.010929385352483,10.478127803934347,-104.68763399935307,88.72479892101784,-2.1296545904777497,0.2965939218292108,1.0999735986444101,1.396567520473621
2025-10-20,short_two_futures_spot,-9.01002685632102,10.478127803934347,-103.12514345727301,87.12146818211292,-2.095989651515887,0.2970894785091745,1.0914002550696256,1.3884897335788
2025-10-20,short_one_futures_only,-94.53394932810598,10.478127803934347,-104.68763399935307,0.0,-0.027849210858023006,0.2965939218292108,0.0,0.2965939218292108
2025-10-20,short_two_futures_only,-92.97097167455674,10.478127803934347,-103.12514345727301,0.0,-0.02686654270890178,0.2970894785091745,0.0,0.2970894785091745
2025-11-24,short_no_hedge,-19.813406453352837,-19.82208704910356,0.0,0.0,0.00868059575072536,0.0,0.0,0.0
2025-11-24,short_one_futures_spot,-7.48932110415808,-19.82208704910356,-77.10118178614886,91.12027874553421,-0.824078121024624,0.1856774804506982,0.676575412963907,0.8622528934146052
2025-11-24,short_two_futures_spot,-7.234951393710617,-19.82208704910356,-75.50014727439608,89.75257162615435,-0.8115801190145769,0.1855970585433716,0.668111518807464,0.8537085773508356
2025-11-24,short_one_futures_only,-97.10828389833641,-19.82208704910356,-77.10118178614886,0.0,0.0006624173667021391,0.1856774804506982,0.0,0.1856774804506982
2025-11-24,short_two_futures_only,-95.50696518439239,-19.82208704910356,-75.50014727439608,0.0,0.0008661976506302482,0.1855970585433716,0.0,0.1855970585433716
2025-12-22,short_no_hedge,19.05774588417869,19.034903653798377,0.0,0.0,0.022842230380307353,0.0,0.0,0.0
2025-12-22,short_one_futures_spot,-11.083002663927147,19.034903653798377,-213.43471519366184,185.64595182315364,-1.2555878980230966,0.22032669494984078,0.8532283542440439,1.0735550491938846
2025-12-22,short_two_futures_spot,-11.132615186556336,19.034903653798377,-210.1790522176326,182.30049514090484,-1.229979644726892,0.2179372415304244,0.8410448773693866,1.058982118899811
2025-12-22,short_one_futures_only,-194.6832298866989,19.034903653798377,-213.43471519366184,0.0,-0.06309165188560312,0.22032669494984078,0.0,0.22032669494984078
2025-12-22,short_two_futures_only,-191.42378669559852,19.034903653798377,-210.1790522176326,0.0,-0.0617008902339319,0.2179372415304244,0.0,0.2179372415304244
2026-01-19,short_no_hedge,-11.292106854746628,-11.313284443549016,0.0,0.0,0.021177588802397174,0.0,0.0,0.0
2026-01-19,short_one_futures_spot,-31.08583090958041,-11.313284443549016,15.607691861903604,-33.227655283812666,-1.0582595692849706,0.21210525091502552,0.8822182239218654,1.0943234748368909
2026-01-19,short_two_futures_spot,-31.55883567632236,-11.313284443549016,14.562931818170817,-32.688209376508865,-1.039271122480944,0.21006999716376756,0.8709325547910715,1.081002551954839
2026-01-19,short_one_futures_only,4.085036808468305,-11.313284443549016,15.607691861903604,0.0,0.002734641028740041,0.21210525091502552,0.0,0.21210525091502552
2026-01-19,short_two_futures_only,3.0423332171377155,-11.313284443549016,14.562931818170817,0.0,0.002755839679687645,0.21006999716376756,0.0,0.21006999716376756
2026-02-25,short_no_hedge,-11.574680703806528,-11.578882306112014,0.0,0.0,0.004201602305489679,0.0,0.0,0.0
2026-02-25,short_one_futures_spot,-3.074748613664269,-11.578882306112014,-6.975158511679133,17.060764776446725,-0.5894515010072315,0.18910887283429795,0.802912198477994,0.9920210713122919
2026-02-25,short_two_futures_spot,-2.600076134398023,-11.578882306112014,-6.2049846802586615,16.744932896225343,-0.5808454162874318,0.1873475893394182,0.7929490386254299,0.9802966279648481
2026-02-25,short_one_futures_only,-18.74269234889052,-11.578882306112014,-6.975158511679133,0.0,0.0004573417349252797,0.18910887283429795,0.0,0.18910887283429795
2026-02-25,short_two_futures_only,-17.97064273968717,-11.578882306112014,-6.2049846802586615,0.0,0.0005718360229248621,0.1873475893394182,0.0,0.1873475893394182
2026-03-23,short_no_hedge,-31.0137134088067,-31.01695006773511,0.0,0.0,0.0032366589284085825,0.0,0.0,0.0
2026-03-23,short_one_futures_spot,-8.73747575408197,-31.01695006773511,-114.77731938915511,138.1913775026167,-0.34547518270831995,0.16436284569983176,0.6247457714000954,0.7891086170999271
2026-03-23,short_two_futures_spot,-9.326276668765331,-31.01695006773511,-112.8694180202063,135.6755282856203,-0.33917651177806185,0.16247280575788525,0.6137875489076654,0.7762603546655507
2026-03-23,short_one_futures_only,-145.9596942504397,-31.01695006773511,-114.77731938915511,0.0,-0.001061947849658818,0.16436284569983176,0.0,0.16436284569983176
2026-03-23,short_two_futures_only,-144.04984451761914,-31.01695006773511,-112.8694180202063,0.0,-0.0010036239198244843,0.16247280575788525,0.0,0.16247280575788525
2026-04-20,short_no_hedge,-3.3683626469840995,-3.3832975567946164,0.0,0.0,0.014934909810511494,0.0,0.0,0.0
2026-04-20,short_one_futures_spot,-21.484996034815595,-3.3832975567946164,-99.03732087681126,83.10204542271606,-1.200515882938967,0.18466987881820068,0.7812372621688739,0.9659071409870745
2026-04-20,short_two_futures_spot,-21.490790368033686,-3.3832975567946164,-98.19397216612504,82.22766058794453,-1.1838157973488501,0.18372122204538016,0.7736442136648728,0.957365435710253
2026-04-20,short_one_futures_only,-102.6123520576592,-3.3832975567946164,-99.03732087681126,0.0,-0.007063745235101191,0.18466987881820068,0.0,0.18466987881820068
2026-04-20,short_two_futures_only,-101.76791993387444,-3.3832975567946164,-98.19397216612504,0.0,-0.0069289889094036735,0.18372122204538016,0.0,0.18372122204538016
2026-05-18,short_no_hedge,-31.45246034899766,-31.46290048451818,0.0,0.0,0.010440135520519478,0.0,0.0,0.0
2026-05-18,short_one_futures_spot,-15.82238094547256,-31.46290048451818,9.830843933981804,7.909767261147394,-0.9015906614540098,0.2238309788371089,0.974670015792869,1.198500994629978
2026-05-18,short_two_futures_spot,-15.338904333953451,-31.46290048451818,10.76412635264095,7.43301793346793,-0.8854628438928209,0.22397264416326196,0.963712647488228,1.18768529165149
2026-05-18,short_one_futures_only,-21.840768794176395,-31.46290048451818,9.830843933981804,0.0,0.015118735197091454,0.2238309788371089,0.0,0.2238309788371089
2026-05-18,short_two_futures_only,-20.90754339777035,-31.46290048451818,10.76412635264095,0.0,0.015203378270127285,0.22397264416326196,0.0,0.22397264416326196
2026-06-23,short_no_hedge,-20.639334150496026,-20.640911908941817,0.0,0.0,0.0015777584457915828,0.0,0.0,0.0
2026-06-23,short_one_futures_spot,-7.80734205428962,-20.640911908941817,-20.9611226916415,34.59981186656944,-0.15033794222131783,0.1218669923932626,0.5329143856618166,0.6547813780550792
2026-06-23,short_two_futures_spot,-8.088222267969286,-20.640911908941817,-20.487011083958453,33.82718480737544,-0.14694561726641675,0.11952426198545284,0.5210142031930819,0.6405384651785347
2026-06-23,short_one_futures_only,-41.7223273308153,-20.640911908941817,-20.9611226916415,0.0,0.0015742621612812942,0.1218669923932626,0.0,0.1218669923932626
2026-06-23,short_two_futures_only,-41.245872925513034,-20.640911908941817,-20.487011083958453,0.0,0.0015743293726883847,0.11952426198545284,0.0,0.11952426198545284
2026-07-20,short_no_hedge,7.194631326841677,7.164366582651844,0.0,0.0,0.030264744189850392,0.0,0.0,0.0
2026-07-20,short_one_futures_spot,-1.6306339945117543,7.164366582651844,-239.3005295422873,233.59107236168558,-1.7010061249159214,0.29777245996828683,1.08676481167719,1.3845372716454767
2026-07-20,short_two_futures_spot,-2.162352335207288,7.164366582651844,-236.2046029398607,229.9226159470359,-1.6703078353465504,0.2978295255482568,1.0765945641398105,1.3744240896880673
2026-07-20,short_one_futures_only,-232.48225755029847,7.164366582651844,-239.3005295422873,0.0,-0.0483221306947216,0.29777245996828683,0.0,0.29777245996828683
2026-07-20,short_two_futures_only,-229.38559474599427,7.164366582651844,-236.2046029398607,0.0,-0.04752886323719025,0.2978295255482568,0.0,0.2978295255482568
