cohort,entry_date,previous_expiry,option_contract,expiry,hedge_contract_1,hedge_contract_2,sample_start,sample_end,sample_curve_dates,optimizer_converged,calibration_log_likelihood,locked_carry,kappa_slow,kappa_fast,theta,eta_slow,eta_fast,sigma_epsilon,kappa_gap_at_bound,eta_fast_at_bound,initial_premium_points,status,exit_date,exit_reason
2025-04-21,2025-04-21,2025-04-18,IM2505,2025-05-16,IM2505,IM2512,2023-04-14,2025-04-21,488,True,5634.543141561972,0.23394631361592952,1.0544526605259787,20.32913540225404,0.04916758391822921,0.054446756960979864,1.7522578113567207,0.0009746290931266396,False,False,21.003350234220164,completed,2025-05-13,exercise
