cohort,start_id,observation_noise_model,noise_parameter_name,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
2024-09-23,0,constant_log_futures,sigma_log_futures,0.15,4.0,0.07141411550797774,0.09149641176994971,0.27448923530984914,0.0050784690027300015,0.9696502055967376,15.625070513811991,0.04427943973745125,0.056699709556069774,1.1901534129328208,0.0008757915436001578,5842.930025087587,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,7,constant_log_futures,sigma_log_futures,0.3827375932483699,1.5424571156535538,0.06027133021808824,0.9175273068848202,0.2484211187050972,0.0030103346144126865,0.9696577527022362,15.625099272906143,0.04427970403202904,0.05669983223894911,1.1901566978647626,0.000875790602949611,5842.9300250842425,True,22,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,4,constant_log_futures,sigma_log_futures,3.0,25.0,0.07141411550797774,0.2927885176638391,0.640474882389648,0.0050784690027300015,0.9696353994541252,15.625069931453355,0.044279082493560704,0.05669929841877341,1.1901553440584143,0.0008757904820044259,5842.930025083264,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,1,constant_log_futures,sigma_log_futures,0.35,8.0,0.07141411550797774,0.12809497647792958,0.36598564707979886,0.0050784690027300015,0.9696527527507671,15.625061131526103,0.044279485407999905,0.05669987236623019,1.1901507776653457,0.0008757907728446472,5842.930025082641,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,10,constant_log_futures,sigma_log_futures,3.6313873516459405,6.903432857363258,0.04819910901948781,0.277401048554331,0.5888383074288207,0.002568010618169795,0.9696502977915432,15.625126872361253,0.04427937161220132,0.05669969191697603,1.1901625655248034,0.0008757896354856146,5842.930025080851,True,45,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,2,constant_log_futures,sigma_log_futures,0.75,12.0,0.07141411550797774,0.18299282353989943,0.4574820588497486,0.0050784690027300015,0.9696606561311989,15.625090118456939,0.044279741194412844,0.05670000644250715,1.1901572175977102,0.000875791517146316,5842.930025078221,True,43,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,11,constant_log_futures,sigma_log_futures,0.683568151012932,6.521215913045797,0.06721272251914515,0.30415466075489506,0.3103471528819164,0.005276125911277369,0.9696417788270889,15.625083352701678,0.044278818142536994,0.05669935850712927,1.1901587916265095,0.0008757912049950577,5842.930025068854,True,45,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,3,constant_log_futures,sigma_log_futures,1.5,18.0,0.07141411550797774,0.23789067060186928,0.5489784706196983,0.0050784690027300015,0.969660193306063,15.624983574887246,0.04427952618916896,0.05670049768016875,1.1901462050859932,0.0008757868474506264,5842.930025016324,True,47,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,9,constant_log_futures,sigma_log_futures,2.0683765532731546,9.793361060849696,0.023654525660353247,0.06536658854500375,0.5561539407465417,0.0038110253598765925,2.0683765532731546,9.793361060849696,0.023654525660353247,0.06536658854500375,0.5561539407465417,0.003811025359876593,4644.619403795035,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,5,constant_log_futures,sigma_log_futures,5.0,35.0,0.07141411550797774,0.36598564707979886,0.7319712941595977,0.0050784690027300015,4.999999999999999,35.0,0.07141411550797774,0.3659856470797988,0.7319712941595977,0.00507846900273,4269.166905206622,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,8,constant_log_futures,sigma_log_futures,1.6719627151010144,32.64543130974995,0.09065156554681071,0.13543132642453912,0.2134600882771758,0.004935681096848353,1.6719627151010144,32.64543130974995,0.09065156554681071,0.13543132642453912,0.2134600882771758,0.004935681096848352,4257.6252758179335,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2024-09-23,6,constant_log_futures,sigma_log_futures,1.2776977012389195,41.252021781482064,0.08953689520085473,0.048859352779738754,0.5460502676996349,0.005302909746211831,1.2776977012389195,41.252021781482064,0.08953689520085473,0.04885935277973876,0.5460502676996349,0.005302909746211831,4169.10224133785,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
