scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,pooled_daily_discounted_pnl_std,mean_cohort_daily_discounted_pnl_std,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,spot_turnover_notional,peak_borrowing,peak_spot_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-11.574680703806528,-11.574680703806528,-11.574680703806528,,-11.574680703806528,-11.574680703806528,-11.574680703806528,70.57260406146382,8.40075020825306,8.40075020825306,0.0,0.0,0.0,0.0,0.0,0.0,11.574680703806528,0.0,0.0
short_one_futures_spot,1,-2.0826495638352753,-2.0826495638352753,-2.0826495638352753,,-2.0826495638352753,-2.0826495638352753,-2.0826495638352753,7.357365310621638,2.7124463700913313,2.7124463700913313,0.0,0.9455443641714896,17.060764776446725,0.0,0.0,8029.121984779941,3993.4682123869343,4026.058415984721,0.8957475721851799
short_two_futures_spot,1,-1.6197025351075354,-1.6197025351075354,-1.6197025351075354,,-1.6197025351075354,-1.6197025351075354,-1.6197025351075354,5.901958878301889,2.4293947555516557,2.4293947555516557,0.0,0.9367379466970909,16.744932896225343,0.0,0.0,7929.490386254298,3943.222754053908,3976.018359978078,0.9163703967454326
short_one_futures_only,1,-18.55356858901389,-18.55356858901389,-18.55356858901389,,-18.55356858901389,-18.55356858901389,-18.55356858901389,1571.7304753447797,39.645056127401055,39.645056127401055,0.0,0.9455443641714896,0.0,0.0,0.0,0.0,28.890196797378717,0.0,-21.271113504270183
short_two_futures_only,1,-17.78328040488777,-17.78328040488777,-17.78328040488777,,-17.78328040488777,-17.78328040488777,-17.78328040488777,1510.212622316601,38.86145419714246,38.86145419714246,0.0,0.9367379466970909,0.0,0.0,0.0,0.0,27.481950382879354,0.0,-20.399417555873537
