cohort,date,scenario,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,option_price_points,continuation_points,exercise_value_points,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,turnover_contracts,transaction_cost,daily_futures_pnl,daily_financing,option_payoff,cash,option_mark,equity,discounted_equity,discounted_pnl_change,cumulative_futures_pnl,cumulative_financing,cumulative_costs,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,unhedged_factor_variance,residual_scale_exposure,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
2025-10-20,2025-10-20,no_hedge,0,24,IM2511,IM2606,7239.185,7137.6,6637.4,0.12099530181096511,-0.02218130381556449,8.588394034855485e-06,0.0003534544791496917,-4.676202307152529e-05,4,False,0.1576757970209291,39.23039618715104,39.23039618715104,0.0,7141.113858287619,3.5138582876188593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.23039618715104,39.23039618715104,0.0,0.0,0.0,0.0,0.0,0.0,272.4882358018771,100.71498214548649,93.64847285196912,93.64847285196912,39.23039618715104,14.194352446033559,0.3486663587093335,False,False,False
2025-10-20,2025-10-20,one_futures,0,24,IM2511,IM2606,7239.185,7137.6,6637.4,0.12099530181096511,-0.02218130381556449,8.588394034855485e-06,0.0003534544791496917,-4.676202307152529e-05,4,False,0.1576757970209291,39.23039618715104,39.23039618715104,0.0,7141.113858287619,3.5138582876188593,0.0,0.0,0.29623653949589096,0.0,0.29623653949589096,0.0,0.29623653949589096,0.0,0.0,0.0,0.0,-39.23039618715104,39.23039618715104,0.0,0.0,0.0,0.0,0.0,0.0,70.78692578440581,-0.1721081582897881,0.05603391386372463,93.64847285196912,2153.6483204930228,14.194352446033559,0.3486663587093335,False,False,False
2025-10-20,2025-10-20,two_futures,0,24,IM2511,IM2606,7239.185,7137.6,6637.4,0.12099530181096511,-0.02218130381556449,8.588394034855485e-06,0.0003534544791496917,-4.676202307152529e-05,4,False,0.1576757970209291,39.23039618715104,39.23039618715104,0.0,7141.113858287619,3.5138582876188593,0.0,0.0,0.26694098290653345,0.02516431647672764,0.26694098290653345,0.02516431647672764,0.2921052993832611,0.0,0.0,0.0,0.0,-39.23039618715104,39.23039618715104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,1.8480086475442004e-30,93.64847285196912,2111.5739899634564,14.194352446033559,0.3486663587093335,False,False,False
2025-10-20,2025-10-21,no_hedge,1,23,IM2511,IM2606,7344.047,7261.0,6753.6,0.12079177077416835,-0.06708010370725444,7.67814399365361e-06,0.00032513320375375174,-4.161087794705589e-05,4,False,0.1576757970209291,33.78531519782872,33.78531519782872,0.0,7264.144526545097,3.1445265450965962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022509889483281636,0.0,-39.23264717609936,33.78531519782872,-5.44733197827064,-5.447019435402301,-5.447019435402301,0.0,-0.0022509889483281636,0.0,236.21829449033115,87.9645516829107,71.42841871122958,71.42841871122958,33.78531519782872,14.255190426968833,0.3574018830340893,False,False,False
2025-10-20,2025-10-21,one_futures,1,23,IM2511,IM2606,7344.047,7261.0,6753.6,0.12079177077416835,-0.06708010370725444,7.67814399365361e-06,0.00032513320375375174,-4.161087794705589e-05,4,False,0.1576757970209291,33.78531519782872,33.78531519782872,0.0,7264.144526545097,3.1445265450965962,0.29623653949589096,0.0,0.25865030647475307,0.0,0.25865030647475307,0.0,0.037586233021137894,0.0,36.55558897379284,-0.0022509889483281636,0.0,-2.677058202306526,33.78531519782872,31.108256995522197,31.106472146735822,31.106472146735822,36.55558897379284,-0.0022509889483281636,0.0,64.31053133942905,-0.1525782141511911,0.046239017548859576,71.42841871122958,1911.8451905110107,14.255190426968833,0.3574018830340893,False,False,False
2025-10-20,2025-10-21,two_futures,1,23,IM2511,IM2606,7344.047,7261.0,6753.6,0.12079177077416835,-0.06708010370725444,7.67814399365361e-06,0.00032513320375375174,-4.161087794705589e-05,4,False,0.1576757970209291,33.78531519782872,33.78531519782872,0.0,7264.144526545097,3.1445265450965962,0.26694098290653345,0.02516431647672764,0.23206953131809124,0.022456485866862982,0.23206953131809124,0.022456485866862982,0.03757928219830686,0.0,35.8646108652619,-0.0022509889483281636,0.0,-3.3680363108374607,33.78531519782872,30.417278886991262,30.41553368335243,30.41553368335243,35.8646108652619,-0.0022509889483281636,0.0,0.0,0.0,0.0,71.42841871122958,1870.504305048935,14.255190426968833,0.3574018830340893,False,False,False
2025-10-20,2025-10-22,no_hedge,2,22,IM2511,IM2606,7312.21,7237.2,6736.0,0.12022357991259587,-0.08210621165377757,7.577796786578315e-06,0.00032099308943056917,-4.087908032842396e-05,4,False,0.1576757970209291,30.53217547240727,30.53217547240727,0.0,7241.905925138322,4.705925138322527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022511181071370964,0.0,-39.2348982942065,30.53217547240727,-8.702722821799231,-8.701724205987258,-3.254704770584957,0.0,-0.00450210705546526,0.0,214.30006418228834,82.08993777107925,62.176743447399865,62.176743447399865,30.53217547240727,14.34526168135684,0.36636952974696857,False,False,False
2025-10-20,2025-10-22,one_futures,2,22,IM2511,IM2606,7312.21,7237.2,6736.0,0.12022357991259587,-0.08210621165377757,7.577796786578315e-06,0.00032099308943056917,-4.087908032842396e-05,4,False,0.1576757970209291,30.53217547240727,30.53217547240727,0.0,7241.905925138322,4.705925138322527,0.25865030647475307,0.0,0.24662420681781466,0.0,0.24662420681781466,0.0,0.012026099656938405,0.0,-6.15587729409917,-0.00015360610682277356,0.0,-8.833089102512519,30.53217547240727,21.69908636989475,21.6965964536699,-9.40987569306592,30.399711679693667,-0.002404595055150937,0.0,57.82721590569966,-0.1338286781540461,0.03737764489534873,62.176743447399865,1815.4008850542955,14.34526168135684,0.36636952974696857,False,False,False
2025-10-20,2025-10-22,two_futures,2,22,IM2511,IM2606,7312.21,7237.2,6736.0,0.12022357991259587,-0.08210621165377757,7.577796786578315e-06,0.00032099308943056917,-4.087908032842396e-05,4,False,0.1576757970209291,30.53217547240727,30.53217547240727,0.0,7241.905925138322,4.705925138322527,0.23206953131809124,0.022456485866862982,0.22222187053982925,0.020236247844115006,0.22222187053982925,0.020236247844115006,0.012067898801009967,0.0,-5.918488996627411,-0.00019325352915365639,0.0,-9.286718560994025,30.53217547240727,21.245456911413246,21.243019048041198,-9.17251463531123,29.946121868634492,-0.00244424247748182,0.0,2.842170943040401e-14,1.4210854715202004e-14,1.85699822489844e-30,62.176743447399865,1775.107662421218,14.34526168135684,0.36636952974696857,False,False,False
2025-10-20,2025-10-23,no_hedge,3,21,IM2511,IM2606,7308.099,7248.8,6748.4,0.12018644224049498,-0.12163631955776656,7.612629063582484e-06,0.0003211527487347529,-4.090381049899195e-05,4,False,0.1576757970209291,25.80598393213878,25.80598393213878,0.0,7254.543640286078,5.743640286077607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002251247273356993,0.0,-39.23714954147986,25.80598393213878,-13.431165609341079,-13.428853886357404,-4.727129680370146,0.0,-0.006753354328822253,0.0,182.71865674404967,71.12195066586584,46.659806000321325,46.659806000321325,25.80598393213878,14.45560588257411,0.3755706799508483,False,False,False
