scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,-10.514159130315583,-10.514159130315583,-10.514159130315583,,-10.514159130315583,-10.514159130315583,-10.514159130315583,29.101172198771746,0.0,0.0,0.0
one_futures,1,94.23724053668464,94.23724053668464,94.23724053668464,,94.23724053668464,94.23724053668464,94.23724053668464,353.8636918885543,0.0,1.4829696091460538,-11.159774509134364
two_futures,1,92.67376752367895,92.67376752367895,92.67376752367895,,92.67376752367895,92.67376752367895,92.67376752367895,343.04772023562185,0.0,1.4854473925458727,-10.78810660589475
