date,mean_standardized_innovation,innovation_rms,n,model,sample
2022-11-25,0.03586635107431735,0.8919195545865325,4,two_factor_ou,full
2022-11-28,0.05483505364203431,0.4895556981335633,4,two_factor_ou,full
2022-11-29,0.3701315090879852,0.4436137536574642,4,two_factor_ou,full
2022-11-30,-0.16291628736065872,0.43130755450343433,4,two_factor_ou,full
2022-12-01,0.37950337717740273,0.4156675024143113,4,two_factor_ou,full
2022-12-02,0.22318017621930245,0.33263590268630827,4,two_factor_ou,full
2022-12-05,-0.4036124842493533,1.0187599436432846,4,two_factor_ou,full
2022-12-06,-0.17834682684436223,0.6836262952375648,4,two_factor_ou,full
2022-12-07,-0.061134321142598286,0.7231522683265841,4,two_factor_ou,full
2022-12-08,-0.11074919089122852,0.45737737140113865,4,two_factor_ou,full
2022-12-09,-0.07132973213303422,0.17275513771069556,3,two_factor_ou,full
2022-12-12,-0.016035726326351852,0.19878141606452215,3,two_factor_ou,full
2022-12-13,0.2753624912685204,0.3093152559481867,3,two_factor_ou,full
2022-12-14,-0.4935534313337282,0.5418156554445945,3,two_factor_ou,full
2022-12-15,0.21795877586992915,0.27501949881436055,3,two_factor_ou,full
2022-12-16,0.6731374201945647,0.9219687777361151,3,two_factor_ou,full
2022-12-19,0.19540942376824616,0.57174810607944,4,two_factor_ou,full
2022-12-20,0.18526054416707066,0.5655694859500104,4,two_factor_ou,full
2022-12-21,0.455338684339551,0.5083232381979772,4,two_factor_ou,full
2022-12-22,0.7465434739708068,0.8783871219565478,4,two_factor_ou,full
2022-12-23,0.3321980012483106,1.0654157469124426,4,two_factor_ou,full
2022-12-26,0.29825013815114176,0.5894117832754491,4,two_factor_ou,full
2022-12-27,-0.21337911114301117,0.38069783861737994,4,two_factor_ou,full
2022-12-28,0.20894322536881182,0.6166199792144806,4,two_factor_ou,full
2022-12-29,-0.27524565339888285,0.3610641475601172,4,two_factor_ou,full
2022-12-30,-0.42136930675294176,0.6402282572826961,4,two_factor_ou,full
2023-01-03,-0.7112747108919713,0.7935106398512156,4,two_factor_ou,full
2023-01-04,-0.40573553064404316,0.5688027356024062,4,two_factor_ou,full
2023-01-05,-0.3389985095517393,0.7832207593887089,4,two_factor_ou,full
2023-01-06,-0.16728134909891604,0.44204861598197986,4,two_factor_ou,full
2023-01-09,-0.15269415966828628,0.6449707937427991,4,two_factor_ou,full
2023-01-10,0.020364819895833747,0.362568741154399,4,two_factor_ou,full
2023-01-11,-0.09192554820182071,0.6898928724600993,4,two_factor_ou,full
2023-01-12,0.17513239344236808,0.36850613864215187,4,two_factor_ou,full
2023-01-13,0.4937284722072304,0.7058962212694024,3,two_factor_ou,full
2023-01-16,0.22303953571790588,0.5588118720691397,3,two_factor_ou,full
2023-01-17,0.601840098909748,0.731421709681456,3,two_factor_ou,full
2023-01-18,0.6541263985421227,0.8270753619211496,3,two_factor_ou,full
2023-01-19,0.511057347462842,0.6333588677688885,3,two_factor_ou,full
2023-01-20,-0.14333861421551553,0.23450272014761903,3,two_factor_ou,full
2023-01-30,0.9717179320080389,1.7103323310685512,4,two_factor_ou,full
2023-01-31,0.9883643782473277,1.3826890269723053,4,two_factor_ou,full
2023-02-01,0.028482175740903726,1.0337559744378468,4,two_factor_ou,full
2023-02-02,0.13782468863748,1.0109454796978834,4,two_factor_ou,full
2023-02-03,-0.48884958640770315,1.0425450017840774,4,two_factor_ou,full
2023-02-06,-0.07715070132256684,0.8906351208227838,4,two_factor_ou,full
2023-02-07,-0.21361833755586415,0.7006387159396454,4,two_factor_ou,full
2023-02-08,0.28539822237527124,0.6391692369116939,4,two_factor_ou,full
2023-02-09,0.6476004217183173,1.0674617654867342,4,two_factor_ou,full
2023-02-10,-0.01777566751758834,0.7367012910702405,3,two_factor_ou,full
2023-02-13,-0.1455254757450166,0.5885511712074716,3,two_factor_ou,full
2023-02-14,0.004467073073402346,0.11425374410880569,3,two_factor_ou,full
2023-02-15,-0.39175537941191935,0.3928622127169437,3,two_factor_ou,full
2023-02-16,0.2524413622025085,0.4254137901471128,3,two_factor_ou,full
2023-02-17,0.12298726614483917,0.2637878302308721,3,two_factor_ou,full
2023-02-20,-0.5230924569151372,1.4663171676036404,4,two_factor_ou,full
2023-02-21,-0.03608802472643036,0.9759567220064701,4,two_factor_ou,full
2023-02-22,-0.18688397961430273,1.347710331160522,4,two_factor_ou,full
2023-02-23,0.00829556371347331,0.9628355543172906,4,two_factor_ou,full
2023-02-24,0.06883407787225243,0.8445278048697118,4,two_factor_ou,full
2023-02-27,-0.2617740509018746,1.2915841100723753,4,two_factor_ou,full
2023-02-28,0.09669347006009754,0.9648326526403281,4,two_factor_ou,full
2023-03-01,0.05812635805228513,0.8291760757819945,4,two_factor_ou,full
2023-03-02,0.21679461245516973,0.695714938994005,4,two_factor_ou,full
2023-03-03,0.12269511634336079,1.07969959842766,4,two_factor_ou,full
2023-03-06,-0.044336048998718985,1.4502907177805702,4,two_factor_ou,full
2023-03-07,0.26723635761707054,1.0392487073600734,4,two_factor_ou,full
2023-03-08,-0.14552740540471887,1.0825763007070053,4,two_factor_ou,full
2023-03-09,-0.08605900421499404,0.8794946278917634,4,two_factor_ou,full
2023-03-10,0.024399395730895446,0.49039579793477833,3,two_factor_ou,full
2023-03-13,-0.1288527821803914,0.47870478865972976,3,two_factor_ou,full
2023-03-14,-0.09029833336030958,0.3734065718047536,3,two_factor_ou,full
2023-03-15,-0.0175035383701926,0.30442472113848906,3,two_factor_ou,full
2023-03-16,-0.14111130743554975,0.8662181163821018,3,two_factor_ou,full
2023-03-17,0.4238926026536561,0.5321357034392928,3,two_factor_ou,full
2023-03-20,0.15383108723249855,0.6425255532772594,4,two_factor_ou,full
2023-03-21,0.12619521857841254,0.675099960436394,4,two_factor_ou,full
2023-03-22,-0.03090653490650197,0.35403173197728427,4,two_factor_ou,full
2023-03-23,-0.08291935940167429,0.2565560307442729,4,two_factor_ou,full
2023-03-24,0.1822145301452283,0.49251805760278405,4,two_factor_ou,full
2023-03-27,0.09614724540611953,0.4799063369385487,4,two_factor_ou,full
2023-03-28,0.34568363119482287,0.631992193753099,4,two_factor_ou,full
2023-03-29,0.17898716257271335,0.6018137267751914,4,two_factor_ou,full
2023-03-30,0.00898263880273735,0.6143541818925523,4,two_factor_ou,full
2023-03-31,-0.11729694866486481,0.46596217341261204,4,two_factor_ou,full
2023-04-03,0.049120746687618344,0.885771216987712,4,two_factor_ou,full
2023-04-04,0.0814123253008436,0.5836300299445505,4,two_factor_ou,full
2023-04-06,-0.28230957135599843,0.5507243729978554,4,two_factor_ou,full
2023-04-07,-0.20105982641614809,0.5983391327788191,4,two_factor_ou,full
2023-04-10,0.4877709620809902,0.8477603433537809,4,two_factor_ou,full
2023-04-11,-0.12229253113865879,0.7166637132810659,4,two_factor_ou,full
2023-04-12,-0.03024566842131661,0.5547830239081742,4,two_factor_ou,full
2023-04-13,0.09748678090443927,0.5122535659803478,4,two_factor_ou,full
2023-04-14,-0.44186881544189943,0.5574447092711118,3,two_factor_ou,full
2023-04-17,0.07788189690560965,0.3842456406537117,3,two_factor_ou,full
2023-04-18,-0.07056093284506086,0.45167840294421713,3,two_factor_ou,full
2023-04-19,0.2219263292106162,0.4649476407460462,3,two_factor_ou,full
2023-04-20,0.1364489878399938,0.23654594756535172,3,two_factor_ou,full
2023-04-21,-0.15718377686807788,1.041448158278115,3,two_factor_ou,full
2023-04-24,-0.5124859367187681,1.0416675255426318,4,two_factor_ou,full
2023-04-25,0.8083504597224277,1.0236880132869837,4,two_factor_ou,full
2023-04-26,0.18367419328010945,0.5929550519036374,4,two_factor_ou,full
2023-04-27,0.21739133469372313,0.6268559383981382,4,two_factor_ou,full
2023-04-28,0.2354917191297588,0.8061417125696309,4,two_factor_ou,full
2023-05-04,-0.028945346800979627,0.7266603905720818,4,two_factor_ou,full
2023-05-05,-0.04803310878578196,0.20081356447355744,4,two_factor_ou,full
2023-05-08,0.2269074751602701,0.8158284209262984,4,two_factor_ou,full
2023-05-09,0.29858953983709735,0.6109391391560418,4,two_factor_ou,full
2023-05-10,-0.14151701379405135,0.42648543834089186,4,two_factor_ou,full
2023-05-11,0.0548121228055268,0.19829954129694186,4,two_factor_ou,full
2023-05-12,0.3911516138988876,0.3926561830937226,3,two_factor_ou,full
2023-05-15,-0.06445134825459821,0.3899489330198929,3,two_factor_ou,full
2023-05-16,0.24103047412700582,0.2643694682478314,3,two_factor_ou,full
2023-05-17,-0.17580264018702063,0.4328145625925547,3,two_factor_ou,full
2023-05-18,0.11551038160200659,0.17946353815525845,3,two_factor_ou,full
2023-05-19,0.19045469701382578,0.4289737292495499,3,two_factor_ou,full
2023-05-22,0.07603507357041275,0.32453563027259724,4,two_factor_ou,full
2023-05-23,0.27995662031430035,0.5462244752261861,4,two_factor_ou,full
2023-05-24,0.1628981718648322,0.2654633164765779,4,two_factor_ou,full
2023-05-25,0.12692809223995888,0.39283298988941145,4,two_factor_ou,full
2023-05-26,-0.12064012061554748,0.43388848596515195,4,two_factor_ou,full
2023-05-29,0.03924551650939681,0.3614400956687969,4,two_factor_ou,full
2023-05-30,0.016931597014262917,0.28611740399030366,4,two_factor_ou,full
2023-05-31,-0.24224678127188193,0.41480345925038076,4,two_factor_ou,full
2023-06-01,0.3873354620858194,0.6064146346837145,4,two_factor_ou,full
2023-06-02,-0.1639736309121297,0.3972921388314291,4,two_factor_ou,full
2023-06-05,0.002431320707439774,0.5150164641894136,4,two_factor_ou,full
2023-06-06,0.04677739895283739,0.9144363668014892,4,two_factor_ou,full
2023-06-07,0.06050939334802901,0.569885137920323,4,two_factor_ou,full
2023-06-08,0.033984871483879756,0.3654696899926601,4,two_factor_ou,full
2023-06-09,-0.4176472155632904,0.5965527194999046,3,two_factor_ou,full
2023-06-12,-0.22801468622818663,0.27258489308680045,3,two_factor_ou,full
2023-06-13,-0.1901997601881513,0.31485605038179215,3,two_factor_ou,full
2023-06-14,-0.13782814462923507,0.2961429223772067,3,two_factor_ou,full
2023-06-15,0.03147280061911991,0.4424457925712067,3,two_factor_ou,full
2023-06-16,0.022036984798324073,0.31195722207566984,3,two_factor_ou,full
2023-06-19,-0.30302107814171686,0.4955786462362856,4,two_factor_ou,full
2023-06-20,-0.05387736643654018,0.37733337459614563,4,two_factor_ou,full
2023-06-21,0.36235415713042596,0.45833138431402654,4,two_factor_ou,full
2023-06-26,0.34409834810646284,0.7989628971708679,4,two_factor_ou,full
2023-06-27,-0.5909917641891153,0.8750017917476403,4,two_factor_ou,full
2023-06-28,0.426221048963838,0.4427990969186631,4,two_factor_ou,full
2023-06-29,-0.11682341613761234,0.4592470766343334,4,two_factor_ou,full
2023-06-30,0.10628350117306279,0.4513035161195391,4,two_factor_ou,full
2023-07-03,0.1421396360746328,0.5560872480954092,4,two_factor_ou,full
2023-07-04,-0.09235489052583354,0.5197546144691854,4,two_factor_ou,full
2023-07-05,-0.01571891550698154,0.5990383305830599,4,two_factor_ou,full
2023-07-06,0.1759172944693097,0.8043103410900163,4,two_factor_ou,full
2023-07-07,0.29134571767209305,0.4393630635872917,4,two_factor_ou,full
2023-07-10,-0.14053736153617757,0.23794969196147142,4,two_factor_ou,full
2023-07-11,0.02004875181041421,0.16357673273583512,4,two_factor_ou,full
2023-07-12,0.2368523194482232,0.32098910850486095,4,two_factor_ou,full
2023-07-13,0.06030288960429462,0.23534323664837,4,two_factor_ou,full
2023-07-14,0.019061699147106675,0.17292388657025795,3,two_factor_ou,full
2023-07-17,0.12565959001021987,0.3649865889133787,3,two_factor_ou,full
2023-07-18,0.05967551920285178,0.1906209234745452,3,two_factor_ou,full
2023-07-19,0.07949781207406124,0.08082631516956598,3,two_factor_ou,full
2023-07-20,0.21988298078756544,0.23329343108032347,3,two_factor_ou,full
2023-07-21,0.32228511573962754,0.3328783071110483,3,two_factor_ou,full
2023-07-24,0.36527775151295744,0.5911430542449487,4,two_factor_ou,full
2023-07-25,0.2570857846166577,0.4574089065712237,4,two_factor_ou,full
2023-07-26,0.23798644052175097,0.3166200993236854,4,two_factor_ou,full
2023-07-27,0.12151717648005439,0.24974208716727112,4,two_factor_ou,full
2023-07-28,-0.2246785519404716,0.2405178735824613,4,two_factor_ou,full
2023-07-31,-0.13336323354637847,0.2993951233952211,4,two_factor_ou,full
2023-08-01,0.24862379068179813,0.4045401095160485,4,two_factor_ou,full
2023-08-02,0.15299584753557594,0.24956441620827025,4,two_factor_ou,full
2023-08-03,-0.019601829983603686,0.34778773423932585,4,two_factor_ou,full
2023-08-04,0.20612267489897054,0.25909014650164974,4,two_factor_ou,full
2023-08-07,0.3463008471566651,0.4429314515178577,4,two_factor_ou,full
2023-08-08,0.23205875761188255,0.36395137902430275,4,two_factor_ou,full
2023-08-09,0.49897255218772374,0.6372877438761281,4,two_factor_ou,full
2023-08-10,0.331172526924259,0.9435796160126936,4,two_factor_ou,full
2023-08-11,0.264782412568519,0.3461367201652195,3,two_factor_ou,full
2023-08-14,-0.17025637879723998,0.2774192208908478,3,two_factor_ou,full
2023-08-15,0.2765487329291949,0.3009502668718832,3,two_factor_ou,full
2023-08-16,0.24144054825781916,0.30602800623634013,3,two_factor_ou,full
2023-08-17,-0.23306799666077294,0.2565403013617023,3,two_factor_ou,full
2023-08-18,0.5254149263988332,0.6215756306888183,3,two_factor_ou,full
2023-08-21,0.03582665148512132,0.4673379311058171,4,two_factor_ou,full
2023-08-22,-0.09055850212232354,0.37979415621313795,4,two_factor_ou,full
2023-08-23,0.25322870287532495,0.47095165058274385,4,two_factor_ou,full
2023-08-24,-0.25680355463519466,0.5078106003021893,4,two_factor_ou,full
2023-08-25,0.21764632117614835,0.5347604426122128,4,two_factor_ou,full
2023-08-28,-0.5555079821105677,0.6800175672963281,4,two_factor_ou,full
2023-08-29,0.2707332989767963,0.37339921239839424,4,two_factor_ou,full
2023-08-30,0.020395129486483143,0.4854983880083485,4,two_factor_ou,full
2023-08-31,0.0032237671803630324,0.4672260131750519,4,two_factor_ou,full
2023-09-01,-0.08452813890183122,0.32069734053402066,4,two_factor_ou,full
2023-09-04,-0.00812306427534024,0.12338527439596607,4,two_factor_ou,full
2023-09-05,-0.15050799040474575,0.27444967352259775,4,two_factor_ou,full
2023-09-06,0.08910806933634212,0.7942882746053086,4,two_factor_ou,full
2023-09-07,0.05479503673245721,0.2744111732494773,4,two_factor_ou,full
2023-09-08,-0.48389285901669093,0.5452552090487036,3,two_factor_ou,full
2023-09-11,0.13848914695136919,0.3174982428883209,3,two_factor_ou,full
2023-09-12,0.10021495036042767,0.33806696475329967,3,two_factor_ou,full
2023-09-13,-0.2669959014061216,0.2933273540107735,3,two_factor_ou,full
2023-09-14,-0.36754892149640633,0.7655341031856598,3,two_factor_ou,full
2023-09-15,-0.32961533682857236,0.4370436845769536,3,two_factor_ou,full
2023-09-18,-0.1793837679593932,0.5183303905804576,4,two_factor_ou,full
2023-09-19,0.16518694105537013,0.5119303537066571,4,two_factor_ou,full
2023-09-20,0.25586225864160345,0.6182379713405199,4,two_factor_ou,full
2023-09-21,-0.05518991956885198,0.33261771904450543,4,two_factor_ou,full
2023-09-22,0.2177463391128493,0.43668032030864107,4,two_factor_ou,full
2023-09-25,-0.2020184868271679,0.3393640216795202,4,two_factor_ou,full
2023-09-26,-0.09618723242757035,0.4076161476514152,4,two_factor_ou,full
2023-09-27,-0.3728733006594102,0.762105679149344,4,two_factor_ou,full
2023-09-28,-0.36353009873825337,0.538858374544603,4,two_factor_ou,full
2023-10-09,0.0430170475900693,0.4577169413649031,4,two_factor_ou,full
2023-10-10,-0.13440928507728786,0.27974250416757157,4,two_factor_ou,full
2023-10-11,0.010626329961466362,0.6865128889949967,4,two_factor_ou,full
2023-10-12,0.11235726293181018,0.3006892100936319,4,two_factor_ou,full
2023-10-13,0.08214042753927575,0.35259255981825344,3,two_factor_ou,full
2023-10-16,-0.1274183271249593,0.3299923329453332,3,two_factor_ou,full
2023-10-17,-0.18768206186354727,0.331628196606474,3,two_factor_ou,full
2023-10-18,-0.016775325652606494,0.30724973766928165,3,two_factor_ou,full
2023-10-19,-0.3013597137327515,0.5425957356497906,3,two_factor_ou,full
2023-10-20,-0.4082795846770712,0.707111651140499,3,two_factor_ou,full
2023-10-23,-0.7602407264418333,0.8204782001603801,4,two_factor_ou,full
2023-10-24,-0.24467031534523176,0.6941778613915873,4,two_factor_ou,full
2023-10-25,-0.36229237532957626,0.8581154938319742,4,two_factor_ou,full
2023-10-26,-0.2006893683285423,0.5716154072154406,4,two_factor_ou,full
2023-10-27,0.36956156064942186,0.5175881939430726,4,two_factor_ou,full
2023-10-30,0.14248344985169953,0.7994350476715423,4,two_factor_ou,full
2023-10-31,0.17242121898913415,0.4011795578821379,4,two_factor_ou,full
2023-11-01,0.031783998137195846,0.4765559429059641,4,two_factor_ou,full
2023-11-02,-0.04764582632339476,0.6323923497134342,4,two_factor_ou,full
2023-11-03,0.1946603250858252,0.765428690580547,4,two_factor_ou,full
2023-11-06,0.06637093215229409,0.6165825416634944,4,two_factor_ou,full
2023-11-07,-0.07587203748705551,0.8816757064330943,4,two_factor_ou,full
2023-11-08,-0.0094687826260762,1.1877178128214207,4,two_factor_ou,full
2023-11-09,0.16898088140955575,1.2163651345190019,4,two_factor_ou,full
2023-11-10,-0.49379722361169964,0.9422208795653504,3,two_factor_ou,full
2023-11-13,-0.8251668991616613,1.0233316906826218,3,two_factor_ou,full
2023-11-14,-0.7084647621473836,0.8393279676099561,3,two_factor_ou,full
2023-11-15,-0.4798280018115331,0.8500926818508381,3,two_factor_ou,full
2023-11-16,-0.5049583245772077,0.5477990287799291,3,two_factor_ou,full
2023-11-17,-0.6001661078243695,0.9699216000473059,3,two_factor_ou,full
2023-11-20,-0.5031838110348521,0.928190430664897,4,two_factor_ou,full
2023-11-21,-0.09400183502752281,0.8844362807641784,4,two_factor_ou,full
2023-11-22,0.48444257150686665,1.0447222106343232,4,two_factor_ou,full
2023-11-23,0.4932994949193299,0.573054217602109,4,two_factor_ou,full
2023-11-24,0.16804268204959022,0.6881630533510886,4,two_factor_ou,full
2023-11-27,-0.3918286574672619,0.6928053436471215,4,two_factor_ou,full
2023-11-28,-0.23526093835673711,0.9754346289318034,4,two_factor_ou,full
2023-11-29,-0.04033278571980792,0.9051492664497169,4,two_factor_ou,full
2023-11-30,-0.5151170514157261,1.470982983860202,4,two_factor_ou,full
2023-12-01,-0.23057943253991997,1.2404139626118509,4,two_factor_ou,full
2023-12-04,-0.18905222994793283,1.6847232248942752,4,two_factor_ou,full
2023-12-05,-0.8930721982900094,1.7811954949124875,4,two_factor_ou,full
2023-12-06,-0.5176234523752928,1.3424762490929745,4,two_factor_ou,full
2023-12-07,1.4646760766950289,1.6579636289301933,4,two_factor_ou,full
2023-12-08,0.4627993531419301,1.188565727656566,3,two_factor_ou,full
2023-12-11,0.031107060626232697,0.659791914759403,3,two_factor_ou,full
2023-12-12,0.14499113290530832,0.673222643584539,3,two_factor_ou,full
2023-12-13,-0.46504874350728315,0.6142965880292897,3,two_factor_ou,full
2023-12-14,0.025815199779752513,0.26721802418604174,3,two_factor_ou,full
2023-12-15,0.014691976106097774,0.6454554384713498,3,two_factor_ou,full
2023-12-18,0.24275502724392448,0.6875911377249783,4,two_factor_ou,full
2023-12-19,0.2322057036428616,0.5827737558462617,4,two_factor_ou,full
2023-12-20,0.0657049113136216,0.22430694614699617,4,two_factor_ou,full
2023-12-21,-0.17952607903672643,0.49019993072676715,4,two_factor_ou,full
2023-12-22,-0.104635322374357,0.6410137795838129,4,two_factor_ou,full
2023-12-25,-0.6045295862825523,0.6525703516572244,4,two_factor_ou,full
2023-12-26,-0.1523803834070246,0.49674963621856166,4,two_factor_ou,full
2023-12-27,-0.18646554327831527,0.4736916182240558,4,two_factor_ou,full
2023-12-28,0.4589556666623931,0.7282881016849617,4,two_factor_ou,full
2023-12-29,0.23871611934520434,0.6583031952679945,4,two_factor_ou,full
2024-01-02,0.13328595412040797,1.0907603307517593,4,two_factor_ou,full
2024-01-03,0.07551767491322445,0.4675170200788128,4,two_factor_ou,full
2024-01-04,-0.1584004838975002,0.19493245643067514,4,two_factor_ou,full
2024-01-05,-0.42343388456255837,0.6262764715936503,4,two_factor_ou,full
2024-01-08,-0.6030355541834311,1.9132081010718633,4,two_factor_ou,full
2024-01-09,0.12654579726091247,0.49173243116443455,4,two_factor_ou,full
2024-01-10,-0.033254499589327746,0.5735996374904068,4,two_factor_ou,full
2024-01-11,0.5644691139587051,0.6089784635271058,4,two_factor_ou,full
2024-01-12,-0.4955319558964119,0.666650449799477,3,two_factor_ou,full
2024-01-15,-0.1878301838233175,0.6929788209812973,3,two_factor_ou,full
2024-01-16,-0.02989594883745429,0.5800003859849182,3,two_factor_ou,full
2024-01-17,-0.5874726552076539,2.4769157775283555,3,two_factor_ou,full
2024-01-18,0.13021580955174597,1.2124729839801829,3,two_factor_ou,full
2024-01-19,0.4244285491022191,1.3346806172458083,3,two_factor_ou,full
2024-01-22,-1.4753606002892141,5.188570915779984,3,two_factor_ou,full
2024-01-23,0.6067791495815373,3.3080553499601786,4,two_factor_ou,full
2024-01-24,0.2702687759748512,1.7703302701552746,4,two_factor_ou,full
2024-01-25,0.8003603323561657,2.089135993722908,4,two_factor_ou,full
2024-01-26,-1.0395575271795985,1.7598199759535476,4,two_factor_ou,full
2024-01-29,0.01635500483082819,1.8008118941112294,4,two_factor_ou,full
2024-01-30,-0.3739326563623055,1.8707840648910632,4,two_factor_ou,full
