date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2025-02-13,IM2502,2025-02-21,6.0,0.02459016393442623,6212.497,6215.6,-0.006306997811297179,0.10657449393690531,0.05147686862299816,-0.11288149174820249,-0.05778386643429534,6198.370819939425,6206.7744339633155,17.229180060575345,8.825566036684904,-1.4998466513905726,constant_log_futures,0.03962644079863495
2025-02-13,IM2503,2025-03-21,26.0,0.10655737704918032,6212.497,6175.0,0.07081470564361944,0.10368672150004946,0.0735930290056736,-0.032872015856430015,-0.0027783233620541636,6153.40832027601,6173.17215658156,21.591679723989728,1.8278434184403523,-0.8765044481057052,constant_log_futures,0.00914456326122345
2025-02-13,IM2506,2025-06-20,86.0,0.3524590163934426,6212.497,6045.8,0.09116951807779715,0.09933771781722477,0.09021223526543838,-0.008168199739427617,0.0009572828123587673,6028.419440890355,6047.840214974152,17.38055910964522,-2.04021497415215,-0.5983481385798017,constant_log_futures,0.0027646354045559266
2025-02-13,IM2509,2025-09-19,151.0,0.6188524590163934,6212.497,5918.2,0.09242024251519754,0.09617034943304854,0.0920629488037547,-0.0037501069178510066,0.0003572937114428437,5904.481186292343,5919.508730265096,13.718813707656409,-1.3087302650965285,-0.46043067026680035,constant_log_futures,0.0015745605615351637
2025-02-14,IM2503,2025-03-21,25.0,0.10245901639344263,6248.835,6205.2,0.08239218657656788,0.07485134795257503,0.08590974439325315,0.0075408386239928515,-0.0035175578166852656,6209.996157072153,6202.964014659425,-4.796157072153619,2.2359853405750982,0.19591480764229952,constant_log_futures,0.009510345791672387
2025-02-14,IM2506,2025-06-20,85.0,0.3483606557377049,6248.835,6071.8,0.09650054771072754,0.09077784914699485,0.09528373618280594,0.005722698563732684,0.0012168115279215935,6083.916589550196,6074.374316393643,-12.116589550195386,-2.57431639364313,0.4145583082469941,constant_log_futures,0.002797160526962467
2025-02-14,IM2509,2025-09-19,150.0,0.6147540983606558,6248.835,5944.6,0.09518986446631361,0.09239580142689215,0.09529772476016148,0.0027940630394214655,-0.000107860293847864,5954.819586152204,5944.205841160536,-10.219586152203192,0.3941588394645805,0.34099300250437975,constant_log_futures,0.0015850576319453979
2025-02-17,IM2503,2025-03-21,24.0,0.09836065573770492,6281.566,6219.2,0.11544331858074498,0.08667045586435188,0.11750662304969046,0.028772862716393108,-0.0020633044689454816,6236.825997711875,6217.937953988528,-17.625997711875243,1.2620460114721936,0.727312073972624,constant_log_futures,0.009906610199658737
2025-02-17,IM2506,2025-06-20,84.0,0.3442622950819672,6281.566,6081.6,0.10797338500599542,0.09561267745775738,0.10748647025409938,0.012360707548238037,0.0004869147518960365,6107.534328231509,6082.619522100423,-25.934328231508516,-1.019522100422364,0.8851862978278285,constant_log_futures,0.0028304600570453536
2025-02-17,IM2509,2025-09-19,149.0,0.610655737704918,6281.566,5949.0,0.10307829876503899,0.09548326204655931,0.10281260290964277,0.007595036718479678,0.0002656958553962224,5976.655263239717,5949.965295814743,-27.655263239716987,-0.9652958147426034,0.9212999832776284,constant_log_futures,0.0015956956026295954
