date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,nearest_contract_sessions,weak_instantaneous_observability,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,observation_noise_model,observation_noise_carry_sd,marginal_prediction_variance,standardized_marginal_prediction_error
2022-10-27,IM2306,2023-06-16,6192.8,2544,4424,close,6461.61,False,0.014,,,156.0,0.639344262295082,0.08046057272518779,False,0.004098360655737705,4,0.07802468803482378,-0.18197963483137466,-0.06953532457462125,1.4247086065171245e-05,0.0061057492380938655,-2.764399845781851e-05,0.0733632599811063,-0.20786412225564524,-0.10008124005260931,5.318624178210869e-06,0.00024876904569059565,-2.9958592232710714e-05,0.0001941704854033851,0.01393450700252381,16.0,False,0.8984225990947136,0.09346874043385209,0.08750935798742927,0.08090203524359293,6164.9543167701795,6191.052350346032,-0.00044146251840514183,-0.00704878526224148,1.7476496539684376,27.84568322982068,constant_log_futures,0.0015240938768705749,6.252210814094232e-05,-0.8914509939910628
2022-10-28,IM2211,2022-11-18,6224.2,51221,49201,close,6239.932,False,0.014,,,15.0,0.06147540983606557,0.055063001562502746,False,0.004098360655737705,4,0.07326071940993532,-0.19408657753612563,-0.08640623590426066,1.4310868649461057e-05,0.006107871734977312,-2.7933793965866097e-05,0.06804179289296725,-0.1195256284720892,-0.017064213357192312,5.399894285988964e-06,0.0002520011577268862,-3.03829908618404e-05,0.00019663507028919435,0.014022662738909267,15.0,False,0.9895828203688175,0.6246014748458518,-0.014309591018985823,0.027096727710358884,6250.801081633748,6234.91008602854,0.027966273852143862,0.06937259258148856,-10.71008602853999,-26.601081633748436,constant_log_futures,0.01585057631945398,0.0026135692538308522,1.3569721016321887
2022-10-28,IM2212,2022-12-16,6198.4,25677,42536,close,6239.932,False,0.014,,,35.0,0.14344262295081966,0.06055583199849428,False,0.004098360655737705,4,0.07326071940993532,-0.19408657753612563,-0.08640623590426066,1.4310868649461057e-05,0.006107871734977312,-2.7933793965866097e-05,0.06804179289296725,-0.1195256284720892,-0.017064213357192312,5.399894285988964e-06,0.0002520011577268862,-3.03829908618404e-05,0.00019663507028919435,0.014022662738909267,15.0,False,0.9759175390457941,0.3788303591693056,0.03239015533924641,0.05554286453027931,6223.493174746256,6202.858706213762,0.005012967468214967,0.028165676659247865,-4.458706213762525,-25.09317474625641,constant_log_futures,0.006793104136908849,0.0009156770835209945,0.9307842301773852
2022-10-28,IM2303,2023-03-17,6095.0,10288,27247,close,6239.932,False,0.014,,,94.0,0.38524590163934425,0.07500135485627307,False,0.004098360655737705,4,0.07326071940993532,-0.19408657753612563,-0.08640623590426066,1.4310868649461057e-05,0.006107871734977312,-2.7933793965866097e-05,0.06804179289296725,-0.1195256284720892,-0.017064213357192312,5.399894285988964e-06,0.0002520011577268862,-3.03829908618404e-05,0.00019663507028919435,0.014022662738909267,15.0,False,0.937050430293744,0.15487581567714756,0.07300929386074538,0.0796665843263039,6099.679301469125,6084.055535021596,-0.004665229470030827,0.001992060995527692,10.94446497840363,-4.679301469124766,constant_log_futures,0.002529347285019252,0.0001573621615721772,0.15880072315704685
2022-10-28,IM2306,2023-06-16,5966.0,4219,6405,close,6239.932,False,0.014,,,155.0,0.6352459016393442,0.08466963939106521,False,0.004098360655737705,4,0.07326071940993532,-0.19408657753612563,-0.08640623590426066,1.4310868649461057e-05,0.006107871734977312,-2.7933793965866097e-05,0.06804179289296725,-0.1195256284720892,-0.017064213357192312,5.399894285988964e-06,0.0002520011577268862,-3.03829908618404e-05,0.00019663507028919435,0.014022662738909267,15.0,False,0.8990283518464637,0.09407161378832116,0.08202504848465456,0.08434715438373967,5976.031097970894,5967.2223037226,0.0003224850073255403,0.002644590906410657,-1.2223037226003726,-10.031097970893825,constant_log_futures,0.0015339267405923207,6.324624558728808e-05,0.3325378811228974
2022-10-31,IM2211,2022-11-18,6286.6,48429,45610,close,6292.619,False,0.014,,,14.0,0.05737704918032787,0.030678711044682318,False,0.004098360655737705,4,0.06794669019021742,-0.11160329116090287,-0.009236978748755814,1.4391911731903149e-05,0.0061106895880126385,-2.832950895051616e-05,0.07201973111041282,-0.10728949878304225,-0.0008501454506997935,5.490504613878167e-06,0.0002557801909462507,-3.087609164110441e-05,0.00019951851227792007,0.014125102204158385,14.0,False,0.9902727802548333,0.6427863883560518,0.029968303571744404,0.036774572150560916,6286.856253856456,6284.401567413326,-0.006095861105878599,0.0007104074729379142,2.198432586674244,-0.25625385645525967,constant_log_futures,0.01698276034227212,0.002791242196078517,0.01344648464647209
2022-10-31,IM2212,2022-12-16,6250.0,21725,37316,close,6292.619,False,0.014,,,34.0,0.13934426229508196,0.06277054419562195,False,0.004098360655737705,4,0.06794669019021742,-0.11160329116090287,-0.009236978748755814,1.4391911731903149e-05,0.0061106895880126385,-2.832950895051616e-05,0.07201973111041282,-0.10728949878304225,-0.0008501454506997935,5.490504613878167e-06,0.0002557801909462507,-3.087609164110441e-05,0.00019951851227792007,0.014125102204158385,14.0,False,0.9765947871434594,0.3872114882332971,0.057561929203200426,0.06320998970024612,6254.537837896488,6249.61729790697,-0.0004394455046241724,0.00520861499242152,0.38270209303027514,-4.537837896487872,constant_log_futures,0.006992901317406168,0.0009573936504152043,0.16833599302104094
2022-10-31,IM2303,2023-03-17,6128.0,8541,24956,close,6292.619,False,0.014,,,93.0,0.38114754098360654,0.0835503026053334,False,0.004098360655737705,4,0.06794669019021742,-0.11160329116090287,-0.009236978748755814,1.4391911731903149e-05,0.0061106895880126385,-2.832950895051616e-05,0.07201973111041282,-0.10728949878304225,-0.0008501454506997935,5.490504613878167e-06,0.0002557801909462507,-3.087609164110441e-05,0.00019951851227792007,0.014125102204158385,14.0,False,0.9376916906912731,0.15652349498496135,0.080664131838942,0.085158598325277,6134.74485780827,6124.24469962161,-0.0016082957199436004,0.002886170766391402,3.75530037838962,-6.744857808270353,constant_log_futures,0.002556544567653868,0.0001605838242999614,0.2277566809276133
2022-10-31,IM2306,2023-06-16,5996.0,2746,6301,close,6292.619,False,0.014,,,154.0,0.6311475409836066,0.09050315635450072,False,0.004098360655737705,4,0.06794669019021742,-0.11160329116090287,-0.009236978748755814,1.4391911731903149e-05,0.0061106895880126385,-2.832950895051616e-05,0.07201973111041282,-0.10728949878304225,-0.0008501454506997935,5.490504613878167e-06,0.0002557801909462507,-3.087609164110441e-05,0.00019951851227792007,0.014125102204158385,14.0,False,0.8996346593421226,0.094682305894202,0.08497996275213435,0.08905265134234552,6016.938230172007,6001.491747515237,0.0014505050121551982,0.005523193602366375,-5.491747515236966,-20.938230172007025,constant_log_futures,0.00154388730384292,6.398612577927615e-05,0.6904740464564909
2022-11-01,IM2211,2022-11-18,6471.0,50479,47333,close,6439.822,False,0.014,,,13.0,0.05327868852459016,-0.07665080665743887,False,0.004098360655737705,4,0.07191906840314567,-0.10017819043710155,0.006160500187973761,1.4482268942862932e-05,0.0061139842634781606,-2.878928274313547e-05,0.07304547881896098,-0.23047640937270494,-0.12301130833181433,5.589950585909316e-06,0.0002601037856148078,-3.14360641068188e-05,0.00020282160798707955,0.014241545140436115,13.0,False,0.9909633827477147,0.661748523974987,0.039396015874538046,-0.0457124067066486,6431.114385422876,6460.34226572069,-0.03093839995079027,-0.11604682253197691,10.657734279309807,39.885614577124215,constant_log_futures,0.0182891265224469,0.0029883372754709245,-2.122845793401693
2022-11-01,IM2212,2022-12-16,6434.2,22492,38794,close,6439.822,False,0.014,,,33.0,0.13524590163934427,0.0204577689730731,False,0.004098360655737705,4,0.07191906840314567,-0.10017819043710155,0.006160500187973761,1.4482268942862932e-05,0.0061139842634781606,-2.878928274313547e-05,0.07304547881896098,-0.23047640937270494,-0.12301130833181433,5.589950585909316e-06,0.0002601037856148078,-3.14360641068188e-05,0.00020282160798707955,0.014241545140436115,13.0,False,0.9772726645285643,0.395898635685459,0.0650437529111973,0.014559675910763223,6395.518057974815,6439.334563378466,0.005898093062309876,-0.0445859839381242,-5.1345633784658276,38.68194202518498,constant_log_futures,0.007204807417933627,0.0010017432981488748,-1.408705247697778
2022-11-01,IM2303,2023-03-17,6315.4,8523,25907,close,6439.822,False,0.014,,,92.0,0.3770491803278688,0.06574339569784438,False,0.004098360655737705,4,0.07191906840314567,-0.10017819043710155,0.006160500187973761,1.4482268942862932e-05,0.0061139842634781606,-2.878928274313547e-05,0.07304547881896098,-0.23047640937270494,-0.12301130833181433,5.589950585909316e-06,0.0002601037856148078,-3.14360641068188e-05,0.00020282160798707955,0.014241545140436115,13.0,False,0.9383335427731098,0.15820572672954603,0.08605493304904242,0.0664979573068583,6267.218567287958,6313.603481099825,-0.0007545616090139234,-0.020311537351198047,1.7965189001743056,48.1814327120419,constant_log_futures,0.0025843330955631493,0.00016390968532714123,-1.586501501671065
2022-11-01,IM2306,2023-06-16,6184.4,3102,6551,close,6439.822,False,0.014,,,153.0,0.6270491803278688,0.07854183978880389,False,0.004098360655737705,4,0.07191906840314567,-0.10017819043710155,0.006160500187973761,1.4482268942862932e-05,0.0061139842634781606,-2.878928274313547e-05,0.07304547881896098,-0.23047640937270494,-0.12301130833181433,5.589950585909316e-06,0.0002601037856148078,-3.14360641068188e-05,0.00020282160798707955,0.014241545140436115,13.0,False,0.9002415221575232,0.09530096929063242,0.08961707518289118,0.07821357004879281,6141.5998798638575,6185.673135786297,0.00032826974001107234,-0.011075235394087293,-1.2731357862976438,42.80012013614214,constant_log_futures,0.001553978070534704,6.474077834240606e-05,-1.3764613059485962
2022-11-02,IM2211,2022-11-18,6532.0,35874,42370,close,6524.514,False,0.014,,,12.0,0.04918032786885246,-0.009316384451900967,False,0.004098360655737705,4,0.0729433824137374,-0.21520008846427308,-0.10783708382860603,1.4581437115887389e-05,0.006117753704086506,-2.9311408594788298e-05,0.06951573520785816,-0.173876533644085,-0.06994117621429721,5.698851896293695e-06,0.000265006110034406,-3.2067515629720063e-05,0.00020656993067125955,0.014372540856482529,12.0,False,0.9916546285212825,0.6815268097680021,-0.0399103647403376,-0.015146296472109883,6541.8355883481545,6533.873103855923,0.005829912020208916,0.030593980288436635,-1.8731038559226363,-9.835588348154488,constant_log_futures,0.019813220399317474,0.003208850034318247,0.5400839510588676
2022-11-02,IM2212,2022-12-16,6502.6,18162,37311,close,6524.514,False,0.014,,,32.0,0.13114754098360656,0.03965332699345167,False,0.004098360655737705,4,0.0729433824137374,-0.21520008846427308,-0.10783708382860603,1.4581437115887389e-05,0.006117753704086506,-2.9311408594788298e-05,0.06951573520785816,-0.173876533644085,-0.06994117621429721,5.698851896293695e-06,0.000265006110034406,-3.2067515629720063e-05,0.00020656993067125955,0.014372540856482529,12.0,False,0.9779511718600339,0.4049057085653605,0.018618944229923967,0.03199901587311936,6520.562886506798,6509.130873964576,0.0076543111203323105,0.021034382763527704,-6.530873964575221,-17.962886506797986,constant_log_futures,0.007429957649744053,0.0010489337985175576,0.6494649718124605
2022-11-02,IM2303,2023-03-17,6390.8,6943,24800,close,6524.514,False,0.014,,,91.0,0.3729508196721312,0.06952209678231162,False,0.004098360655737705,4,0.0729433824137374,-0.21520008846427308,-0.10783708382860603,1.4581437115887389e-05,0.006117753704086506,-2.9311408594788298e-05,0.06951573520785816,-0.173876533644085,-0.06994117621429721,5.698851896293695e-06,0.000265006110034406,-3.2067515629720063e-05,0.00020656993067125955,0.014372540856482529,12.0,False,0.9389759871562025,0.15992355909692435,0.06849614266520157,0.07188627420781925,6393.245782430708,6385.16757510704,-0.0023641774255076242,0.0010259541171100534,5.632424892960444,-2.445782430707368,constant_log_futures,0.002612732360349557,0.00016734429669740174,0.07930900125349079
2022-11-02,IM2306,2023-06-16,6260.8,2482,6757,close,6524.514,False,0.014,,,152.0,0.6229508196721312,0.08023074229818333,False,0.004098360655737705,4,0.0729433824137374,-0.21520008846427308,-0.10783708382860603,1.4581437115887389e-05,0.006117753704086506,-2.9311408594788298e-05,0.06951573520785816,-0.173876533644085,-0.06994117621429721,5.698851896293695e-06,0.000265006110034406,-3.2067515629720063e-05,0.00020656993067125955,0.014372540856482529,12.0,False,0.9008489408691382,0.09592776047593922,0.07948692847215579,0.08036321218587175,6263.701672942516,6260.283366170165,-0.00013246988768841894,0.0007438138260275479,0.5166338298349729,-2.901672942515688,constant_log_futures,0.0015642016104724322,6.551040586418761e-05,0.09189864367946243
2022-11-03,IM2211,2022-11-18,6563.4,33815,44664,close,6566.841,False,0.014,,,11.0,0.045081967213114756,0.025626235666354705,False,0.004098360655737705,4,0.0694185723610133,-0.16235173709930092,-0.058513542516357986,1.469003421409269e-05,0.00612202769879672,-2.990018247986081e-05,0.07119992435866607,-0.11842964390333677,-0.012810097322741062,5.818015317846842e-06,0.0002705256753424614,-3.2776020317966255e-05,0.00021079165002437574,0.014518665573129499,11.0,False,0.9923465182501103,0.7021622970425561,-0.010690367844219784,0.02191778845782423,6574.154556940674,6564.497387822524,0.0037084472085304743,0.03631660351057449,-1.0973878225240696,-10.754556940674775,constant_log_futures,0.02161442225380088,0.003458335984429853,0.6175492986328173
2022-11-03,IM2212,2022-12-16,6532.4,14313,37384,close,6566.841,False,0.014,,,31.0,0.12704918032786885,0.05538936365243911,False,0.004098360655737705,4,0.0694185723610133,-0.16235173709930092,-0.058513542516357986,1.469003421409269e-05,0.00612202769879672,-2.990018247986081e-05,0.07119992435866607,-0.11842964390333677,-0.012810097322741062,5.818015317846842e-06,0.0002705256753424614,-3.2776020317966255e-05,0.00021079165002437574,0.014518665573129499,11.0,False,0.9786303097975289,0.41424732518282276,0.03510096836512,0.05503886304530019,6549.259790727189,6532.690899571819,0.0003505006071389191,0.020288395287319107,-0.2908995718189544,-16.859790727189647,constant_log_futures,0.007669633702961603,0.0010991945474773238,0.611942216359647
2022-11-03,IM2303,2023-03-17,6407.4,6367,26631,close,6566.841,False,0.014,,,90.0,0.36885245901639346,0.0806372743966872,False,0.004098360655737705,4,0.0694185723610133,-0.16235173709930092,-0.058513542516357986,1.469003421409269e-05,0.00612202769879672,-2.990018247986081e-05,0.07119992435866607,-0.11842964390333677,-0.012810097322741062,5.818015317846842e-06,0.0002705256753424614,-3.2776020317966255e-05,0.00021079165002437574,0.014518665573129499,11.0,False,0.9396190244581886,0.16167808033440645,0.07339791626989392,0.08217294820833743,6424.532255753066,6403.771638887145,-0.0015356738116502205,0.0072393581267932855,3.628361112854691,-17.1322557530666,constant_log_futures,0.0026417627199089968,0.0001708924746468123,0.5537816897078419
2022-11-03,IM2306,2023-06-16,6272.6,2133,7140,close,6566.841,False,0.014,,,151.0,0.6188524590163934,0.08807573895993315,False,0.004098360655737705,4,0.0694185723610133,-0.16235173709930092,-0.058513542516357986,1.469003421409269e-05,0.00612202769879672,-2.990018247986081e-05,0.07119992435866607,-0.11842964390333677,-0.012810097322741062,5.818015317846842e-06,0.0002705256753424614,-3.2776020317966255e-05,0.00021079165002437574,0.014518665573129499,11.0,False,0.9014569160540812,0.09656284003480721,0.08132032956047289,0.08716738369795951,6298.878133271292,6276.127057366749,0.0009083552619736368,0.00675540939946026,-3.5270573667485223,-26.278133271292063,constant_log_futures,0.0015745605615351637,6.629539234169489e-05,0.8296788154834288
