date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2023-01-06,IM2301,2023-01-20,10.0,0.040983606557377046,6500.32,6505.2,-0.004310994960326076,0.06132128323863853,0.05878786004703258,-0.06563227819896461,-0.06309885500735865,6487.725516640027,6488.39916449197,17.47448335997251,16.800835508030104,-0.9031277959254985,constant_log_futures,0.07091393797420834
2023-01-06,IM2302,2023-02-17,25.0,0.10245901639344263,6500.32,6483.4,0.03943790123059038,0.0626986707768009,0.06031626803283899,-0.023260769546210522,-0.02087836680224861,6467.966669425707,6469.545684014735,15.433330574292995,13.854315985264293,-0.7255310779730867,constant_log_futures,0.028365575189683332
2023-01-06,IM2303,2023-03-17,45.0,0.18442622950819673,6500.32,6451.0,0.05529699408393809,0.06436718131786227,0.06216771852495151,-0.009070187233924186,-0.006870724441013422,6440.217913975492,6442.830845063053,10.782086024508317,8.169154936947052,-0.43308215025768804,constant_log_futures,0.015758652883157406
2023-01-06,IM2306,2023-06-16,106.0,0.4344262295081967,6500.32,6344.0,0.07003234904586143,0.06847843850255221,0.06672974492542802,0.0015539105433092226,0.003302604120433414,6348.284023279975,6353.10850955518,-4.284023279975372,-9.108509555179808,0.1209572410873147,constant_log_futures,0.00668999414851022
2023-01-09,IM2301,2023-01-20,9.0,0.036885245901639344,6535.749,6518.2,0.08689337127094401,0.05889675528763501,0.07415020732535893,0.027996615983309006,0.012743163945585084,6524.934574543163,6521.264500568663,-6.734574543163035,-3.0645005686628792,0.34822234909408495,constant_log_futures,0.07879326441578703
2023-01-09,IM2302,2023-02-17,24.0,0.09836065573770492,6535.749,6493.0,0.08071651944524129,0.060420787414140156,0.0747636986365781,0.020295732031101132,0.0059528208086631895,6505.97493234211,6496.802916404526,-12.97493234211015,-3.802916404525604,0.6122119223695514,constant_log_futures,0.02954747415592014
2023-01-09,IM2303,2023-03-17,44.0,0.18032786885245902,6535.749,6462.8,0.07624381055690312,0.06226680751684561,0.0755068045551802,0.013977003040057508,0.0007370060017229119,6479.109665284695,6463.658980788478,-16.309665284695257,-0.8589807884782203,0.6572027117211966,constant_log_futures,0.016116804085047346
2023-01-09,IM2306,2023-06-16,105.0,0.430327868852459,6535.749,6351.2,0.08056130074758179,0.0668147158020358,0.07733754169559996,0.013746584945545995,0.003223759051981828,6388.882113892992,6360.016964936377,-37.682113892991765,-8.81696493637719,1.062975061611197,constant_log_futures,0.006753708378496032
2023-01-10,IM2301,2023-01-20,8.0,0.03278688524590164,6540.201,6532.2,0.051335227166302906,0.0741937962047923,0.0726158893036975,-0.022858569038489394,-0.021280662137394595,6527.306203111814,6527.643899765194,4.893796888185534,4.556100234805854,-0.2537302540468815,constant_log_futures,0.08864242246776041
2023-01-10,IM2302,2023-02-17,23.0,0.0942622950819672,6540.201,6512.6,0.05886562617785104,0.07480553352121663,0.07332194907571964,-0.015939907343365596,-0.0144563228978686,6502.821956224023,6503.731413940161,9.778043775977494,8.8685860598398,-0.46415663132980267,constant_log_futures,0.030832146945307972
2023-01-10,IM2303,2023-03-17,43.0,0.1762295081967213,6540.201,6477.2,0.06892599294892052,0.07554646288693109,0.07417712074008478,-0.006620469938010576,-0.005251127791164267,6469.647314017239,6471.208747951758,7.552685982760522,5.991252048242131,-0.3064140701925824,constant_log_futures,0.01649161348237403
2023-01-10,IM2306,2023-06-16,104.0,0.4262295081967213,6540.201,6363.8,0.0781490446106509,0.07737154213219331,0.07628360501239348,0.0007775024784575923,0.0018654395982574262,6365.909277795055,6368.86190386754,-2.1092777950543677,-5.061903867539513,0.05972080153905767,constant_log_futures,0.0068186478821354165
2023-01-11,IM2301,2023-01-20,7.0,0.028688524590163935,6486.905,6494.4,-0.026250855325319053,0.07266591652679298,0.06446880290407761,-0.09891677185211203,-0.09071965822939666,6475.996470875287,6477.5195653341225,18.403529124712804,16.880434665877146,-0.9641910824742054,constant_log_futures,0.10130562567744046
2023-01-11,IM2302,2023-02-17,22.0,0.09016393442622951,6486.905,6472.4,0.038827520232454026,0.07336996045452375,0.06566352451073652,-0.034542440222069724,-0.026836004278282498,6452.273183240319,6456.758055378336,20.126816759680878,15.641944621663242,-0.9690755503083917,constant_log_futures,0.03223360817009469
2023-01-11,IM2303,2023-03-17,42.0,0.1721311475409836,6486.905,6438.2,0.057783659233010765,0.07422263078765755,0.06711045648504586,-0.016438971554646784,-0.009326797252035099,6420.007840124416,6427.872198188441,18.192159875583457,10.327801811558857,-0.7485513867966407,constant_log_futures,0.01688427094624008
2023-01-11,IM2306,2023-06-16,103.0,0.42213114754098363,6486.905,6328.0,0.07275259176879403,0.07632261381113489,0.07067400556621158,-0.003570022042340859,0.002078586202582458,6318.470775408238,6333.554851531761,9.529224591761704,-5.554851531761415,-0.2723726812684239,constant_log_futures,0.006884848347010517
2023-01-12,IM2301,2023-01-20,6.0,0.02459016393442623,6489.57,6492.0,-0.0012246609854109983,0.064553219773758,0.05961295843793041,-0.06577788075916899,-0.060837619423341406,6481.507750084924,6482.295183375728,10.492249915076172,9.704816624272098,-0.5513339784029475,constant_log_futures,0.11818989662368055
2023-01-12,IM2302,2023-02-17,21.0,0.0860655737704918,6489.57,6475.6,0.039039109869879525,0.06574453512143849,0.061100406284175436,-0.026705425251558966,-0.02206129641429591,6460.733457344528,6463.31632615885,14.866542655472585,12.28367384115063,-0.7202643306202415,constant_log_futures,0.03376854189248016
2023-01-12,IM2303,2023-03-17,41.0,0.1680327868852459,6489.57,6450.4,0.05002944679080207,0.06718724074843735,0.06290173401979406,-0.01715779395763528,-0.012872287228991988,6431.82981523959,6436.463080177423,18.570184760409575,13.936919822576783,-0.7682743045697935,constant_log_futures,0.01729608243273374
2023-01-12,IM2306,2023-06-16,102.0,0.4180327868852459,6489.57,6338.8,0.0702319449426441,0.07073980658464507,0.06733738274370192,-0.0005078616420009646,0.0028945621989421855,6337.454397742695,6346.474729196499,1.3456022573054724,-7.674729196498447,-0.03848399626717818,constant_log_futures,0.006952346860216502
2023-01-13,IM2302,2023-02-17,20.0,0.08196721311475409,6517.513,6534.0,-0.016822711051162453,0.06120098112275463,0.04310964198788267,-0.07802369217391708,-0.05993235303904512,6492.345895976765,6501.98051576632,41.65410402323505,32.01948423367958,-2.0182491352048553,constant_log_futures,0.03545696898710417
2023-01-13,IM2303,2023-03-17,40.0,0.16393442622950818,6517.513,6511.0,0.020098823911754042,0.06299705463247413,0.0463046951566313,-0.04289823072072008,-0.026205871244877256,6465.372040367137,6483.088452032982,45.62795963286317,27.911547967018123,-1.887862220296069,constant_log_futures,0.017728484493552084
2023-01-13,IM2306,2023-06-16,101.0,0.4139344262295082,6517.513,6401.4,0.05742751863811581,0.06741905079549508,0.0541710284533464,-0.009991532157379274,0.003256490184769409,6374.979512492218,6410.034735287402,26.420487507781218,-8.634735287402691,-0.7519386514557342,constant_log_futures,0.007021181977644389
2023-01-16,IM2302,2023-02-17,19.0,0.0778688524590164,6591.806,6593.4,0.010894956986003537,0.043287542589538666,0.044656299741546016,-0.032392585603535126,-0.033761342755542476,6576.789939962641,6576.088999706655,16.61006003735838,17.311000293344478,-0.8014725382939663,constant_log_futures,0.03732312524958333
2023-01-16,IM2303,2023-03-17,39.0,0.1598360655737705,6591.806,6573.0,0.03187464719408242,0.04647328912073931,0.047736054006348776,-0.014598641926656886,-0.015861406812266353,6557.680511011683,6556.357072695271,15.319488988317062,16.6429273047288,-0.6309840859009579,constant_log_futures,0.018183061019027776
2023-01-16,IM2306,2023-06-16,100.0,0.4098360655737705,6591.806,6467.6,0.06041432825660864,0.05431544343231568,0.05531729374082832,0.006098884824292959,0.0050970345157803215,6483.7862647579195,6481.124604968535,-16.18626475791916,-13.524604968534732,0.4557068381457233,constant_log_futures,0.007091393797420833
2023-01-17,IM2302,2023-02-17,18.0,0.07377049180327869,6597.495,6608.6,-0.008797727856120515,0.0448273083679383,0.03687542863573666,-0.053625036224058814,-0.04567315649185717,6582.508382454591,6586.37090733925,26.091617545409463,22.22909266075021,-1.2655215374120088,constant_log_futures,0.039396632207893516
2023-01-17,IM2303,2023-03-17,38.0,0.1557377049180328,6597.495,6596.6,0.014871123349358417,0.04789810425739783,0.04056285342829149,-0.03302698090803941,-0.02569173007893307,6562.757193722168,6570.258608217635,33.842806277832096,26.341391782365463,-1.401398657549759,constant_log_futures,0.018661562624791666
2023-01-17,IM2306,2023-06-16,99.0,0.4057377049180328,6597.495,6490.8,0.05418419203183811,0.05545607302642775,0.04963849454007543,-0.0012718809945896428,0.0045456974917626805,6487.451286295113,6502.782424079506,3.3487137048869045,-11.982424079506018,-0.09437880003668954,constant_log_futures,0.007163024037798821
2023-01-18,IM2302,2023-02-17,17.0,0.06967213114754098,6613.005,6637.8,-0.039714712703738594,0.03707961543501678,0.024478491773349646,-0.07679432813875538,-0.06419320447708823,6602.379793312931,6608.178879044931,35.42020668706937,29.621120955069273,-1.7229765646806008,constant_log_futures,0.04171408116129902
2023-01-18,IM2303,2023-03-17,37.0,0.15163934426229508,6613.005,6633.2,-0.006108089980899749,0.040756329114245995,0.02913372351893094,-0.04686441909514574,-0.03524181349983069,6586.228331507792,6597.846427146304,46.971668492207755,35.35357285369537,-1.9509507293597836,constant_log_futures,0.019165929182218468
2023-01-18,IM2306,2023-06-16,98.0,0.4016393442622951,6613.005,6528.8,0.04590674865127431,0.04980415006550502,0.040589525355930814,-0.003897401414230714,0.005317223295343496,6518.588139215096,6542.7578438828705,10.211860784904275,-13.957843882870293,-0.28719125391453104,constant_log_futures,0.007236116119817176
