cohort,date,scenario,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,option_price_points,continuation_points,exercise_value_points,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,turnover_contracts,transaction_cost,daily_futures_pnl,daily_financing,option_payoff,cash,option_mark,equity,discounted_equity,discounted_pnl_change,cumulative_futures_pnl,cumulative_financing,cumulative_costs,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,unhedged_factor_variance,residual_scale_exposure,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
2024-11-18,2024-11-18,no_hedge,0,24,IM2412,IM2506,5974.558,5954.2,5748.8,0.05695408531990336,-0.1274176366197483,1.0234332939301775e-05,0.00029010371914297943,-4.680024501789763e-05,4,False,0.048701550814097605,32.977381320381674,32.977381320381674,0.0,5958.111395399117,3.911395399117282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.977381320381674,32.977381320381674,0.0,0.0,0.0,0.0,0.0,0.0,224.24026717811986,81.13101730127785,52.88013692755021,52.88013692755021,32.977381320381674,12.888542266304896,0.3262498100064878,False,False,False
2024-11-18,2024-11-18,one_futures,0,24,IM2412,IM2506,5974.558,5954.2,5748.8,0.05695408531990336,-0.1274176366197483,1.0234332939301775e-05,0.00029010371914297943,-4.680024501789763e-05,4,False,0.048701550814097605,32.977381320381674,32.977381320381674,0.0,5958.111395399117,3.911395399117282,0.0,0.0,0.2929466762260159,0.0,0.2929466762260159,0.0,0.2929466762260159,0.0,0.0,0.0,0.0,-32.977381320381674,32.977381320381674,0.0,0.0,0.0,0.0,0.0,0.0,61.96023093921596,-0.21132441920497058,0.05240140599836691,52.88013692755021,1777.2404809053255,12.888542266304896,0.3262498100064878,False,False,False
2024-11-18,2024-11-18,two_futures,0,24,IM2412,IM2506,5974.558,5954.2,5748.8,0.05695408531990336,-0.1274176366197483,1.0234332939301775e-05,0.00029010371914297943,-4.680024501789763e-05,4,False,0.048701550814097605,32.977381320381674,32.977381320381674,0.0,5958.111395399117,3.911395399117282,0.0,0.0,0.2514768939566837,0.034751986409668804,0.2514768939566837,0.034751986409668804,0.2862288803663525,0.0,0.0,0.0,0.0,-32.977381320381674,32.977381320381674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,1.601489070983223e-30,52.88013692755021,1730.103322789172,12.888542266304896,0.3262498100064878,False,False,False
2024-11-18,2024-11-19,no_hedge,1,23,IM2412,IM2506,6130.285,6093.0,5890.0,0.0551426573889026,-0.07456785364123335,1.0024539546392069e-05,0.00028348061163943443,-4.553023610799571e-05,4,False,0.048701550814097605,36.28979782962661,36.28979782962661,17.265305138708754,6101.1198455757385,8.119845575738509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001892199113739656,0.0,-32.979273519495415,36.28979782962661,3.3105243101311927,3.310334367464265,3.310334367464265,0.0,-0.001892199113739656,0.0,247.14859296511665,96.42268408514025,74.55773318728825,74.55773318728825,36.28979782962661,12.915815097131034,0.3348141407901866,False,False,False
2024-11-18,2024-11-19,one_futures,1,23,IM2412,IM2506,6130.285,6093.0,5890.0,0.0551426573889026,-0.07456785364123335,1.0024539546392069e-05,0.00028348061163943443,-4.553023610799571e-05,4,False,0.048701550814097605,36.28979782962661,36.28979782962661,17.265305138708754,6101.1198455757385,8.119845575738509,0.2929466762260159,0.0,0.34557489670336927,0.0,0.34557489670336927,0.0,0.05262822047735338,0.0,40.66099866017106,-0.001892199113739656,0.0,7.6817251406756455,36.28979782962661,43.97152297030225,43.969000086444765,43.969000086444765,40.66099866017106,-0.001892199113739656,0.0,58.98267779253206,-0.19637710818045662,0.047470922074968044,74.55773318728825,2141.8776434432552,12.915815097131034,0.3348141407901866,False,False,False
2024-11-18,2024-11-19,two_futures,1,23,IM2412,IM2506,6130.285,6093.0,5890.0,0.0551426573889026,-0.07456785364123335,1.0024539546392069e-05,0.00028348061163943443,-4.553023610799571e-05,4,False,0.048701550814097605,36.28979782962661,36.28979782962661,17.265305138708754,6101.1198455757385,8.119845575738509,0.2514768939566837,0.034751986409668804,0.3064693760432464,0.032219184168550005,0.3064693760432464,0.032219184168550005,0.05752528432768151,0.0,39.811973362232976,-0.001892199113739656,0.0,6.832699842737561,36.28979782962661,43.12249767236417,43.12002350167543,43.12002350167543,39.811973362232976,-0.001892199113739656,0.0,-2.842170943040401e-14,0.0,1.0951464551516828e-32,74.55773318728825,2093.3787008138866,12.915815097131034,0.3348141407901866,False,False,False
2024-11-18,2024-11-20,no_hedge,2,22,IM2412,IM2506,6250.803,6190.8,5972.6,0.05615156003566234,0.013000531511847394,1.0025873924140162e-05,0.00028177054556501567,-4.527300825487237e-05,4,False,0.048701550814097605,45.47686950258276,45.47686950258276,40.47587479193044,6197.757333120556,6.9573331205556315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018923076856560022,0.0,-32.98116582718107,45.47686950258276,12.495703675401685,12.494269824464743,9.183935457000478,0.0,-0.003784506799395658,0.0,307.00598979630524,133.91576633803035,143.49333053784292,143.49333053784292,45.47686950258276,12.926023480095465,0.34361854739361775,False,False,False
2024-11-18,2024-11-20,one_futures,2,22,IM2412,IM2506,6250.803,6190.8,5972.6,0.05615156003566234,0.013000531511847394,1.0025873924140162e-05,0.00028177054556501567,-4.527300825487237e-05,4,False,0.048701550814097605,45.47686950258276,45.47686950258276,40.47587479193044,6197.757333120556,6.9573331205556315,0.34557489670336927,0.0,0.4804142185811222,0.0,0.4804142185811222,0.0,0.13483932187775294,0.0,33.79722489758958,0.0004407673660308047,0.0,41.479390805631255,45.47686950258276,86.95626030821401,86.94628229348552,42.97728220704076,74.45822355776065,-0.0014514317477088512,0.0,52.19171660146179,-0.16956347124678928,0.037157638476992126,143.49333053784292,3019.6252138945943,12.926023480095465,0.34361854739361775,False,False,False
2024-11-18,2024-11-20,two_futures,2,22,IM2412,IM2506,6250.803,6190.8,5972.6,0.05615156003566234,0.013000531511847394,1.0025873924140162e-05,0.00028177054556501567,-4.527300825487237e-05,4,False,0.048701550814097605,45.47686950258276,45.47686950258276,40.47587479193044,6197.757333120556,6.9573331205556315,0.3064693760432464,0.032219184168550005,0.44583547490023645,0.02805799846291224,0.44583547490023645,0.02805799846291224,0.14352728456262778,0.0,32.6340095893518,0.00039205140217990676,0.0,39.46710148349154,45.47686950258276,84.9439709860743,84.93422387654371,41.81420037486828,72.44598295158477,-0.0015001477115597491,0.0,0.0,0.0,0.0,143.49333053784292,2973.134329134556,12.926023480095465,0.34361854739361775,False,False,False
2024-11-18,2024-11-21,no_hedge,3,21,IM2412,IM2506,6262.164,6187.2,5963.2,0.05720002436169807,0.06689622437681146,1.0072703942664001e-05,0.000281202213368293,-4.5237897163004716e-05,4,False,0.048701550814097605,56.28926632394996,51.879831679127975,56.28926632394996,6195.920830465864,8.72083046586431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018924162638020636,56.28926632394996,23.306208080505087,0.0,23.306208080505087,23.302196701414907,10.807926876950164,0.0,-0.005676923063197722,0.0,0.0,0.0,0.0,0.0,0.0,,,False,True,False
