scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,23.306208080505087,23.306208080505087,23.306208080505087,,23.306208080505087,23.306208080505087,23.306208080505087,15.558405221561706,0.0,0.0,0.0
one_futures,1,96.04154597601422,96.04154597601422,96.04154597601422,,96.04154597601422,96.04154597601422,96.04154597601422,394.57097166923296,0.0,0.9608284371622444,-24.360630864814762
two_futures,1,93.8898794830385,93.8898794830385,93.8898794830385,,93.8898794830385,93.8898794830385,93.8898794830385,375.1266454006642,0.0,0.9611749226198105,-23.110867409520402
