cohort,entry_date,previous_expiry,option_contract,expiry,hedge_contract_1,hedge_contract_2,sample_start,sample_end,sample_curve_dates,optimizer_converged,calibration_log_likelihood,locked_carry,kappa_slow,kappa_fast,theta,eta_slow,eta_fast,sigma_epsilon,kappa_gap_at_bound,eta_fast_at_bound,initial_premium_points,status,exit_date,exit_reason
2024-11-18,2024-11-18,2024-11-15,IM2412,2024-12-20,IM2412,IM2506,2022-11-14,2024-11-18,488,True,5715.410780809669,0.048701550814097605,1.1422349353538628,17.67366000835639,0.04966903755198971,0.057649634097831165,1.4417019670384161,0.0009391899600018018,False,False,32.977381320381674,completed,2024-11-21,exercise
