date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,source_expiry,expiry_source,expiry_calendar_source,sessions_to_expiry,tau,implied_carry,excluded
2024-11-14,IM2503,2025-03-21,6136.8,44267,87989,close,6272.191,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,84.0,0.3442622950819672,0.0773885907325591,False
2024-11-14,IM2506,2025-06-20,6022.0,15812,33032,close,6272.191,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,144.0,0.5901639344262295,0.08297457292198873,False
2024-11-15,IM2411,2024-11-15,6215.6,22695,11989,close,6125.513,False,0.014,,near_or_after_expiry,2024-11-15,demo_contract_code_inference,chinese_calendar,0.0,0.0,,True
2024-11-15,IM2412,2024-12-20,6103.0,218880,199783,close,6125.513,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,25.0,0.10245901639344263,0.04993685156093794,False
2024-11-15,IM2503,2025-03-21,6002.6,53788,94837,close,6125.513,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,83.0,0.3401639344262295,0.07358832572931234,False
2024-11-15,IM2506,2025-06-20,5895.8,17650,34831,close,6125.513,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,143.0,0.5860655737704918,0.07921842730079863,False
2024-11-18,IM2412,2024-12-20,5954.2,217824,200461,close,5974.558,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,24.0,0.09836065573770492,0.048701550814097605,False
2024-11-18,IM2501,2025-01-17,5928.8,6256,5669,close,5974.558,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,43.0,0.1762295081967213,0.05762656747759285,False
2024-11-18,IM2503,2025-03-21,5855.0,56000,94007,close,5974.558,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,82.0,0.3360655737704918,0.07414934201508992,False
2024-11-18,IM2506,2025-06-20,5748.8,19327,36766,close,5974.558,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,142.0,0.5819672131147541,0.08018754792494955,False
2024-11-19,IM2412,2024-12-20,6093.0,220087,196641,close,6130.285,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,23.0,0.0942622950819672,0.0787201540633129,False
2024-11-19,IM2501,2025-01-17,6068.0,7614,5691,close,6130.285,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,42.0,0.1721311475409836,0.07332790309032469,False
2024-11-19,IM2503,2025-03-21,5995.8,53645,95970,close,6130.285,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,81.0,0.3319672131147541,0.08081990430511038,False
2024-11-19,IM2506,2025-06-20,5890.0,18083,36163,close,6130.285,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,141.0,0.5778688524590164,0.08319432271315255,False
2024-11-20,IM2412,2024-12-20,6190.8,200989,191596,close,6250.803,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,22.0,0.09016393442622951,0.1209786550506643,False
2024-11-20,IM2501,2025-01-17,6159.2,6835,7339,close,6250.803,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,41.0,0.1680327868852459,0.10185807095993175,False
2024-11-20,IM2503,2025-03-21,6084.8,49488,93087,close,6250.803,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,80.0,0.32786885245901637,0.09609403577599102,False
2024-11-20,IM2506,2025-06-20,5972.6,15192,35967,close,6250.803,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,140.0,0.5737704918032787,0.09334808893262074,False
2024-11-21,IM2412,2024-12-20,6187.2,181881,187022,close,6262.164,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,21.0,0.0860655737704918,0.15393017043300739,False
2024-11-21,IM2501,2025-01-17,6155.0,5557,6593,close,6262.164,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,40.0,0.16393442622950818,0.11929242110764919,False
2024-11-21,IM2503,2025-03-21,6079.0,43643,93458,close,6262.164,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,79.0,0.3237704918032787,0.10568718046259264,False
2024-11-21,IM2506,2025-06-20,5963.2,12525,35870,close,6262.164,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,139.0,0.569672131147541,0.0998714335131986,False
2024-11-22,IM2412,2024-12-20,5951.2,197788,189155,close,6030.488,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,20.0,0.08196721311475409,0.17546768636509139,False
2024-11-22,IM2501,2025-01-17,5916.6,8000,9274,close,6030.488,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,39.0,0.1598360655737705,0.13328457136244515,False
2024-11-22,IM2503,2025-03-21,5838.2,53719,94136,close,6030.488,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,78.0,0.319672131147541,0.11537075723598736,False
2024-11-22,IM2506,2025-06-20,5707.4,17798,38528,close,6030.488,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,138.0,0.5655737704918032,0.11136016867292302,False
2024-11-25,IM2412,2024-12-20,5992.8,202233,193159,close,6052.129,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,19.0,0.0778688524590164,0.14051223183584513,False
2024-11-25,IM2501,2025-01-17,5957.8,10078,10039,close,6052.129,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,38.0,0.1557377049180328,0.11486719563988687,False
2024-11-25,IM2503,2025-03-21,5876.8,56838,97763,close,6052.129,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,77.0,0.3155737704918033,0.1071563952147924,False
2024-11-25,IM2506,2025-06-20,5752.6,17827,37855,close,6052.129,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,137.0,0.5614754098360656,0.10440143798809769,False
2024-11-26,IM2412,2024-12-20,5914.0,190017,185010,close,5981.57,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,18.0,0.07377049180327869,0.1679999748205698,False
2024-11-26,IM2501,2025-01-17,5877.4,9025,10765,close,5981.57,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,37.0,0.15163934426229508,0.12985771585331862,False
2024-11-26,IM2503,2025-03-21,5798.4,51660,93577,close,5981.57,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,76.0,0.3114754098360656,0.11385076478554755,False
2024-11-26,IM2506,2025-06-20,5674.8,17948,39647,close,5981.57,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,136.0,0.5573770491803278,0.10845626606301995,False
2024-11-27,IM2412,2024-12-20,6086.8,244628,197311,close,6118.664,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,17.0,0.06967213114754098,0.0889407243579884,False
2024-11-27,IM2501,2025-01-17,6053.6,12946,13417,close,6118.664,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,36.0,0.14754098360655737,0.08645875268066201,False
2024-11-27,IM2503,2025-03-21,5979.8,65851,103246,close,6118.664,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,75.0,0.3073770491803279,0.08868563288510027,False
2024-11-27,IM2506,2025-06-20,5862.0,22559,40558,close,6118.664,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,135.0,0.5532786885245902,0.09145270266085569,False
2024-11-28,IM2412,2024-12-20,6036.8,186048,176294,close,6086.085,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,16.0,0.06557377049180328,0.13799695135424972,False
2024-11-28,IM2501,2025-01-17,6004.0,9797,13239,close,6086.085,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,35.0,0.14344262295081966,0.10866575420289179,False
2024-11-28,IM2503,2025-03-21,5926.0,52480,96641,close,6086.085,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,74.0,0.30327868852459017,0.10189133465327932,False
2024-11-28,IM2506,2025-06-20,5797.0,15654,40122,close,6086.085,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,134.0,0.5491803278688525,0.10261292553749564,False
2024-11-29,IM2412,2024-12-20,6156.0,235635,189378,close,6189.128,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,15.0,0.06147540983606557,0.10130301165849671,False
2024-11-29,IM2501,2025-01-17,6122.4,14661,16880,close,6189.128,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,34.0,0.13934426229508196,0.09179314129011004,False
2024-11-29,IM2503,2025-03-21,6049.0,70296,105999,close,6189.128,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,73.0,0.29918032786885246,0.09054659461274263,False
2024-11-29,IM2506,2025-06-20,5925.4,21484,42902,close,6189.128,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,133.0,0.5450819672131147,0.09388891896372843,False
2024-12-02,IM2412,2024-12-20,6266.8,182864,173067,close,6313.608,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,14.0,0.05737704918032787,0.1436937803598794,False
2024-12-02,IM2501,2025-01-17,6232.4,13121,17756,close,6313.608,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,33.0,0.13524590163934427,0.10972055369741396,False
2024-12-02,IM2503,2025-03-21,6159.6,54619,99890,close,6313.608,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,72.0,0.29508196721311475,0.09769018212939484,False
2024-12-02,IM2506,2025-06-20,6030.8,16741,41632,close,6313.608,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,132.0,0.5409836065573771,0.09871168344691705,False
2024-12-03,IM2412,2024-12-20,6265.4,180768,172505,close,6303.276,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,13.0,0.05327868852459016,0.12712337697436837,False
2024-12-03,IM2501,2025-01-17,6232.2,14008,20036,close,6303.276,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,32.0,0.13114754098360656,0.10046824545548966,False
2024-12-03,IM2503,2025-03-21,6156.0,56274,105690,close,6303.276,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,71.0,0.29098360655737704,0.09524953342704337,False
2024-12-03,IM2506,2025-06-20,6032.0,18187,42633,close,6303.276,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,131.0,0.5368852459016393,0.09593718839266169,False
2024-12-04,IM2412,2024-12-20,6171.8,176184,166822,close,6204.945,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,12.0,0.04918032786885246,0.122905846321074,False
2024-12-04,IM2501,2025-01-17,6135.4,12939,21252,close,6204.945,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,31.0,0.12704918032786885,0.10271587409874686,False
2024-12-04,IM2503,2025-03-21,6061.8,55197,104357,close,6204.945,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,70.0,0.28688524590163933,0.09535576664051888,False
2024-12-04,IM2506,2025-06-20,5937.2,16218,42055,close,6204.945,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,130.0,0.5327868852459017,0.09678903676271126,False
2024-12-05,IM2412,2024-12-20,6255.6,169624,161405,close,6285.601,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,11.0,0.045081967213114756,0.12012667745227323,False
2024-12-05,IM2501,2025-01-17,6218.8,13042,23211,close,6285.601,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,30.0,0.12295081967213115,0.1009005990224959,False
2024-12-05,IM2503,2025-03-21,6138.8,53276,106161,close,6285.601,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,69.0,0.2827868852459016,0.09756886364765884,False
2024-12-05,IM2506,2025-06-20,6010.0,15340,43866,close,6285.601,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,129.0,0.5286885245901639,0.09880742694558152,False
2024-12-06,IM2412,2024-12-20,6333.6,203792,167060,close,6349.621,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,10.0,0.040983606557377046,0.07564248149765658,False
2024-12-06,IM2501,2025-01-17,6293.6,16009,25404,close,6349.621,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,29.0,0.11885245901639344,0.08856204208521518,False
2024-12-06,IM2503,2025-03-21,6220.0,67251,109558,close,6349.621,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,68.0,0.2786885245901639,0.08800813995929886,False
2024-12-06,IM2506,2025-06-20,6090.0,17921,44949,close,6349.621,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,128.0,0.5245901639344263,0.09358030331544709,False
2024-12-09,IM2412,2024-12-20,6264.0,147628,150504,close,6303.272,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,9.0,0.036885245901639344,0.18344186793964543,False
2024-12-09,IM2501,2025-01-17,6226.8,12697,26091,close,6303.272,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,28.0,0.11475409836065574,0.12036924212997589,False
2024-12-09,IM2503,2025-03-21,6147.4,51989,106930,close,6303.272,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,67.0,0.27459016393442626,0.10518912015608584,False
2024-12-09,IM2506,2025-06-20,6018.4,13312,44118,close,6303.272,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,127.0,0.5204918032786885,0.10285331161469187,False
2024-12-10,IM2412,2024-12-20,6358.2,188885,157277,close,6362.02,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,8.0,0.03278688524590164,0.03231886610491374,False
2024-12-10,IM2501,2025-01-17,6317.8,21646,32450,close,6362.02,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,27.0,0.11065573770491803,0.07703234554805652,False
2024-12-10,IM2503,2025-03-21,6246.0,74054,114824,close,6362.02,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,66.0,0.27049180327868855,0.08204153731666261,False
2024-12-10,IM2506,2025-06-20,6117.0,20803,47348,close,6362.02,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,126.0,0.5163934426229508,0.09005471620168044,False
2024-12-11,IM2412,2024-12-20,6430.2,146971,141428,close,6447.374,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,7.0,0.028688524590163935,0.1069735564070963,False
2024-12-11,IM2501,2025-01-17,6394.4,16206,32932,close,6447.374,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,26.0,0.10655737704918032,0.09142597483991383,False
2024-12-11,IM2503,2025-03-21,6317.8,57058,111143,close,6447.374,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,65.0,0.26639344262295084,0.09021009598644887,False
2024-12-11,IM2506,2025-06-20,6188.4,14852,46113,close,6447.374,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,125.0,0.5122950819672131,0.09402486399808253,False
2024-12-12,IM2412,2024-12-20,6477.8,144410,134954,close,6490.146,False,0.014,,,2024-12-20,demo_contract_code_inference,chinese_calendar,6.0,0.02459016393442623,0.09143258930220959,False
2024-12-12,IM2501,2025-01-17,6444.8,20166,36923,close,6490.146,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,25.0,0.10245901639344263,0.08243148368620473,False
2024-12-12,IM2503,2025-03-21,6364.6,59089,115868,close,6490.146,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,64.0,0.26229508196721313,0.0884720034630972,False
2024-12-12,IM2506,2025-06-20,6230.2,13189,46639,close,6490.146,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,124.0,0.5081967213114754,0.09443458346717348,False
2024-12-13,IM2412,2024-12-20,6359.0,164655,131621,close,6354.988,False,0.014,,near_or_after_expiry,2024-12-20,demo_contract_code_inference,chinese_calendar,5.0,0.020491803278688523,,True
2024-12-13,IM2501,2025-01-17,6321.0,28819,42823,close,6354.988,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,24.0,0.09836065573770492,0.06851969420401108,False
2024-12-13,IM2503,2025-03-21,6236.2,71635,117786,close,6354.988,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,63.0,0.2581967213114754,0.08707991265218878,False
2024-12-13,IM2506,2025-06-20,6099.0,17584,48064,close,6354.988,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,123.0,0.5040983606557377,0.09556184637237243,False
2024-12-16,IM2412,2024-12-20,6263.4,115176,113214,close,6277.516,False,0.014,,near_or_after_expiry,2024-12-20,demo_contract_code_inference,chinese_calendar,4.0,0.01639344262295082,,True
2024-12-16,IM2501,2025-01-17,6227.0,25904,47109,close,6277.516,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,23.0,0.0942622950819672,0.09971491850859954,False
2024-12-16,IM2503,2025-03-21,6142.0,55828,117595,close,6277.516,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,62.0,0.2540983606557377,0.09988775919981878,False
2024-12-16,IM2506,2025-06-20,6000.4,15319,47993,close,6277.516,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,122.0,0.5,0.10429645431820224,False
2024-12-17,IM2412,2024-12-20,6143.6,144996,113630,close,6143.944,False,0.014,,near_or_after_expiry,2024-12-20,demo_contract_code_inference,chinese_calendar,3.0,0.012295081967213115,,True
2024-12-17,IM2501,2025-01-17,6105.4,41504,60908,close,6143.944,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,22.0,0.09016393442622951,0.08379792728329127,False
2024-12-17,IM2503,2025-03-21,6022.0,77325,129902,close,6143.944,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,61.0,0.25,0.09418980464383045,False
2024-12-17,IM2506,2025-06-20,5887.2,19712,51826,close,6143.944,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,121.0,0.4959016393442623,0.10007831715719348,False
2024-12-18,IM2412,2024-12-20,6189.8,116069,81088,close,6195.868,False,0.014,,near_or_after_expiry,2024-12-20,demo_contract_code_inference,chinese_calendar,2.0,0.00819672131147541,,True
2024-12-18,IM2501,2025-01-17,6151.0,50668,73422,close,6195.868,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,21.0,0.0860655737704918,0.09844663430348256,False
2024-12-18,IM2503,2025-03-21,6066.6,75197,127157,close,6195.868,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,60.0,0.2459016393442623,0.099742827796922,False
2024-12-18,IM2506,2025-06-20,5931.0,18128,51500,close,6195.868,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,120.0,0.4918032786885246,0.10283589698804739,False
2024-12-19,IM2412,2024-12-20,6218.0,96333,52443,close,6207.186,False,0.014,,near_or_after_expiry,2024-12-20,demo_contract_code_inference,chinese_calendar,1.0,0.004098360655737705,,True
2024-12-19,IM2501,2025-01-17,6180.6,81267,100436,close,6207.186,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,20.0,0.08196721311475409,0.06636604797328656,False
2024-12-19,IM2503,2025-03-21,6096.8,92263,141988,close,6207.186,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,59.0,0.24180327868852458,0.08820747095457139,False
2024-12-19,IM2506,2025-06-20,5963.0,19310,54035,close,6207.186,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,119.0,0.48770491803278687,0.09629144616930574,False
2024-12-20,IM2412,2024-12-20,6278.4,44472,20516,close,6271.753,False,0.014,,near_or_after_expiry,2024-12-20,demo_contract_code_inference,chinese_calendar,0.0,0.0,,True
2024-12-20,IM2501,2025-01-17,6226.2,89334,109891,close,6271.753,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,19.0,0.0778688524590164,0.10761517227668042,False
2024-12-20,IM2503,2025-03-21,6141.2,98404,142566,close,6271.753,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,58.0,0.23770491803278687,0.10249517404423426,False
2024-12-20,IM2506,2025-06-20,6005.8,19259,54394,close,6271.753,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,118.0,0.48360655737704916,0.10359810668556713,False
2024-12-23,IM2501,2025-01-17,6063.0,100541,115487,close,6096.381,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,18.0,0.07377049180327869,0.08842798885426256,False
2024-12-23,IM2502,2025-02-21,6027.4,4400,4231,close,6096.381,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,37.0,0.15163934426229508,0.08904369118314778,False
2024-12-23,IM2503,2025-03-21,5987.0,110939,154200,close,6096.381,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,57.0,0.2336065573770492,0.09150152517707258,False
2024-12-23,IM2506,2025-06-20,5853.2,20033,55639,close,6096.381,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,117.0,0.47950819672131145,0.09889280574034873,False
2024-12-24,IM2501,2025-01-17,6130.2,95778,110405,close,6164.361,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,17.0,0.06967213114754098,0.09376081217054415,False
2024-12-24,IM2502,2025-02-21,6091.2,5152,4419,close,6164.361,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,36.0,0.14754098360655737,0.09492243030600256,False
2024-12-24,IM2503,2025-03-21,6053.4,122818,152273,close,6164.361,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,56.0,0.22950819672131148,0.09314481577789448,False
2024-12-24,IM2506,2025-06-20,5919.2,19536,55509,close,6164.361,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,116.0,0.47540983606557374,0.09936461364773846,False
2024-12-25,IM2501,2025-01-17,6080.0,100031,115337,close,6094.687,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,16.0,0.06557377049180328,0.050793859037317236,False
2024-12-25,IM2502,2025-02-21,6041.2,5527,5411,close,6094.687,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,35.0,0.14344262295081966,0.07545133262844213,False
2024-12-25,IM2503,2025-03-21,6001.8,122978,155470,close,6094.687,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,55.0,0.22540983606557377,0.08213360089830189,False
2024-12-25,IM2506,2025-06-20,5871.4,18663,55807,close,6094.687,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,115.0,0.4713114754098361,0.0931924316263539,False
2024-12-26,IM2501,2025-01-17,6131.0,68659,105675,close,6160.452,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,15.0,0.06147540983606557,0.091954465193496,False
2024-12-26,IM2502,2025-02-21,6094.4,4083,5363,close,6160.452,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,34.0,0.13934426229508196,0.0913611669193957,False
2024-12-26,IM2503,2025-03-21,6052.8,94903,146619,close,6160.452,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,54.0,0.22131147540983606,0.09365776084406811,False
2024-12-26,IM2506,2025-06-20,5923.2,13685,54670,close,6160.452,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,114.0,0.4672131147540984,0.09805865939893668,False
2024-12-27,IM2501,2025-01-17,6143.6,85923,110259,close,6171.565,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,14.0,0.05737704918032787,0.09315295292161825,False
2024-12-27,IM2502,2025-02-21,6108.0,6157,7644,close,6171.565,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,33.0,0.13524590163934427,0.09054993570977253,False
2024-12-27,IM2503,2025-03-21,6067.4,116992,155250,close,6171.565,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,53.0,0.21721311475409835,0.09236670092840292,False
2024-12-27,IM2506,2025-06-20,5936.2,17176,55813,close,6171.565,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,113.0,0.46311475409836067,0.09796030156224628,False
2024-12-30,IM2501,2025-01-17,6133.6,81610,104973,close,6145.928,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,13.0,0.05327868852459016,0.05168665288474627,False
2024-12-30,IM2502,2025-02-21,6095.8,4990,7862,close,6145.928,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,32.0,0.13114754098360656,0.076446761826547,False
2024-12-30,IM2503,2025-03-21,6057.8,111379,153147,close,6145.928,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,52.0,0.21311475409836064,0.08177123855301743,False
2024-12-30,IM2506,2025-06-20,5926.6,15548,55424,close,6145.928,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,112.0,0.45901639344262296,0.09316722901796219,False
2024-12-31,IM2501,2025-01-17,5926.4,95469,111907,close,5957.717,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,12.0,0.04918032786885246,0.1211649621076829,False
2024-12-31,IM2502,2025-02-21,5886.4,7324,10583,close,5957.717,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,31.0,0.12704918032786885,0.10878808602091339,False
2024-12-31,IM2503,2025-03-21,5848.6,137741,164962,close,5957.717,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,51.0,0.20901639344262296,0.1024382192897398,False
2024-12-31,IM2506,2025-06-20,5722.8,23797,60799,close,5957.717,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,111.0,0.45491803278688525,0.102431662393523,False
2025-01-02,IM2501,2025-01-17,5778.0,102541,114805,close,5797.089,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,11.0,0.045081967213114756,0.08716213484609608,False
2025-01-02,IM2502,2025-02-21,5740.8,7573,10602,close,5797.089,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,30.0,0.12295081967213115,0.09335954873786878,False
2025-01-02,IM2503,2025-03-21,5699.4,166462,168141,close,5797.089,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,50.0,0.20491803278688525,0.0969355456678467,False
2025-01-02,IM2506,2025-06-20,5570.2,25908,62180,close,5797.089,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,110.0,0.45081967213114754,0.10256076506685528,False
2025-01-03,IM2501,2025-01-17,5625.0,114034,118244,close,5625.209,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,10.0,0.040983606557377046,0.01490657871344228,False
2025-01-03,IM2502,2025-02-21,5590.0,8226,12448,close,5625.209,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,29.0,0.11885245901639344,0.06682865698146807,False
2025-01-03,IM2503,2025-03-21,5553.4,176952,172211,close,5625.209,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,49.0,0.20081967213114754,0.07797655179392933,False
2025-01-03,IM2506,2025-06-20,5433.2,26723,63123,close,5625.209,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,109.0,0.44672131147540983,0.09174382617853206,False
2025-01-06,IM2501,2025-01-17,5597.2,96653,112286,close,5608.034,False,0.014,,,2025-01-17,demo_contract_code_inference,chinese_calendar,9.0,0.036885245901639344,0.06642583408880905,False
2025-01-06,IM2502,2025-02-21,5562.8,8400,12677,close,5608.034,False,0.014,,,2025-02-21,demo_contract_code_inference,chinese_calendar,28.0,0.11475409836065574,0.08457380934329556,False
2025-01-06,IM2503,2025-03-21,5527.2,151560,168619,close,5608.034,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,48.0,0.19672131147540983,0.0878041759687652,False
2025-01-06,IM2506,2025-06-20,5404.6,22457,62736,close,5608.034,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,108.0,0.4426229508196721,0.09747910927517517,False
