date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,source_expiry,expiry_source,expiry_calendar_source,sessions_to_expiry,tau,implied_carry,excluded,delta,n_contracts,predicted_slow_state,predicted_fast_state,predicted_instantaneous_carry,predicted_var_slow,predicted_var_fast,predicted_cov_slow_fast,filtered_slow_state,filtered_fast_state,filtered_instantaneous_carry,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,filtered_instantaneous_variance,filtered_instantaneous_std,slow_loading,fast_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error,marginal_prediction_variance,standardized_marginal_prediction_error
2025-03-05,IM2509,2025-09-19,5976.6,13999,43215,close,6398.237,False,0.014,,,2025-09-19,demo_contract_code_inference,chinese_calendar,137.0,0.5614754098360656,0.13541340132777432,False,0.004098360655737705,4,0.01818064935334556,0.32148255301918516,0.44828561729588234,8.882863137269186e-05,0.048970461972456414,-0.00011431341166420452,0.02311156879044611,0.5006815260301104,0.6324155097439081,3.4513040338314686e-05,0.0008234816358064639,-0.00013415345561514454,0.0005896877649144896,0.02428348749489022,0.5285640351143952,0.028461519147695336,0.1273819341449614,0.13508851582105708,6003.612165857878,5977.690322264651,0.0003248855067172485,0.008031467182812918,-1.09032226465024,-27.012165857877335,9.618698299855181e-05,0.8189110620448374
2025-03-06,IM2503,2025-03-21,6475.8,187916,179624,close,6534.971,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,11.0,0.045081967213114756,0.21576043566740985,False,0.004098360655737705,4,0.022868809018035185,0.38741993493991655,0.5189111588813033,8.738259673666548e-05,0.048888153918791186,-0.00010271559406484333,0.025134750605702104,0.24856266088049828,0.382319826409552,3.3084599064103876e-05,0.0007002139410294539,-0.000119985887082789,0.0004933267659279798,0.022210960490892325,0.9441082211784921,0.33336907068330646,0.25936686920094654,0.21521544287176764,6463.081964218651,6475.959108134118,0.0005449927956422129,-0.04360643353353669,-0.15910813411755953,12.7180357813495,0.005481553392485198,-0.5889775537148465
2025-03-06,IM2504,2025-04-18,6420.6,12632,18093,close,6534.971,False,0.014,,,2025-04-18,demo_contract_code_inference,chinese_calendar,30.0,0.12295081967213115,0.1576048835712568,False,0.004098360655737705,4,0.022868809018035185,0.38741993493991655,0.5189111588813033,8.738259673666548e-05,0.048888153918791186,-0.00010271559406484333,0.025134750605702104,0.24856266088049828,0.382319826409552,3.3084599064103876e-05,0.0007002139410294539,-0.000119985887082789,0.0004933267659279798,0.022210960490892325,0.8570895680933034,0.12991505065384465,0.17855471303945614,0.1624571781430701,6404.083108060533,6416.770653559976,-0.004852294571813298,-0.020949829468199344,3.8293464400239827,16.516891939467314,0.000901587851503959,-0.6977124403105636
2025-03-06,IM2506,2025-06-20,6287.8,62367,103031,close,6534.971,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,71.0,0.29098360655737704,0.14650458289989474,False,0.004098360655737705,4,0.022868809018035185,0.38741993493991655,0.5189111588813033,8.738259673666548e-05,0.048888153918791186,-0.00010271559406484333,0.025134750605702104,0.24856266088049828,0.382319826409552,3.3084599064103876e-05,0.0007002139410294539,-0.000119985887082789,0.0004933267659279798,0.022210960490892325,0.7035989111500164,0.05491870528220436,0.14598948527515493,0.13995793759860745,6288.742517313083,6299.789464249016,0.0065466453012872905,0.0005150976247398076,-11.989464249016237,-0.9425173130830444,0.00021791120501955528,0.034893920405072505
2025-03-06,IM2509,2025-09-19,6130.0,18042,45915,close,6534.971,False,0.014,,,2025-09-19,demo_contract_code_inference,chinese_calendar,136.0,0.5573770491803278,0.12877537435177625,False,0.004098360655737705,4,0.022868809018035185,0.38741993493991655,0.5189111588813033,8.738259673666548e-05,0.048888153918791186,-0.00010271559406484333,0.025134750605702104,0.24856266088049828,0.382319826409552,3.3084599064103876e-05,0.0007002139410294539,-0.000119985887082789,0.0004933267659279798,0.022210960490892325,0.5307107698636958,0.02867079502378133,0.13186677570596797,0.12908818686830623,6119.446637845272,6128.931299977321,-0.0003128125165299811,-0.003091401354191725,1.0687000226789678,10.553362154728347,9.681313022644517e-05,-0.3141870363717828
2025-03-07,IM2503,2025-03-21,6452.8,165679,169906,close,6507.765,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,10.0,0.040983606557377046,0.22095919360291333,False,0.004098360655737705,4,0.024870739694458036,0.19233409842452212,0.32582725304233184,8.598400604394597e-05,0.04881434819092797,-9.186808952921661e-05,0.03164492325592701,0.2269254303451064,0.3671927685243851,3.1707730597578e-05,0.0005905468280624354,-0.0001068027842028414,0.00040864899025433064,0.020215068395984484,0.9490134253755002,0.3599185737320519,0.20144969517740577,0.22032854917154654,6457.961525988609,6452.966781761332,0.0006306444313667892,0.01950949842550756,-0.1667817613315492,-5.161525988608446,0.006373299698176895,0.24437902824759675
2025-03-07,IM2504,2025-04-18,6395.0,11600,18287,close,6507.765,False,0.014,,,2025-04-18,demo_contract_code_inference,chinese_calendar,29.0,0.11885245901639344,0.16107011041145988,False,0.004098360655737705,4,0.024870739694458036,0.19233409842452212,0.32582725304233184,8.598400604394597e-05,0.04881434819092797,-9.186808952921661e-05,0.03164492325592701,0.2269254303451064,0.3671927685243851,3.1707730597578e-05,0.0005905468280624354,-0.0001068027842028414,0.00040864899025433064,0.020215068395984484,0.8613909371096541,0.13437697008352048,0.155891118085404,0.16637461678621207,6398.937564280385,6390.969519707444,-0.005304506374752188,0.00517899232605587,4.030480292555694,-3.9375642803852315,0.0009591214976128648,0.16722779171999871
2025-03-07,IM2506,2025-06-20,6254.8,55939,100827,close,6507.765,False,0.014,,,2025-06-20,demo_contract_code_inference,chinese_calendar,70.0,0.28688524590163933,0.15219780166525368,False,0.004098360655737705,4,0.024870739694458036,0.19233409842452212,0.32582725304233184,8.598400604394597e-05,0.04881434819092797,-9.186808952921661e-05,0.03164492325592701,0.2269254303451064,0.3671927685243851,3.1707730597578e-05,0.0005905468280624354,-0.0001068027842028414,0.00040864899025433064,0.020215068395984484,0.7068645476088772,0.05570325801351392,0.1369162949955106,0.14363157508111127,6282.281481803633,6270.190224417969,0.008566226584142411,0.015281506669743067,-15.390224417968966,-27.48148180363296,0.00022233227649262193,1.024860884564576
2025-03-07,IM2509,2025-09-19,6091.8,16432,46120,close,6507.765,False,0.014,,,2025-09-19,demo_contract_code_inference,chinese_calendar,135.0,0.5532786885245902,0.1333837321369912,False,0.004098360655737705,4,0.024870739694458036,0.19233409842452212,0.32582725304233184,8.598400604394597e-05,0.04881434819092797,-9.186808952921661e-05,0.03164492325592701,0.2269254303451064,0.3671927685243851,3.1707730597578e-05,0.0005905468280624354,-0.0001068027842028414,0.00040864899025433064,0.020215068395984484,0.5328707031183441,0.028883171283216737,0.12743052217980935,0.1320393935020389,6111.898155898791,6096.3327292821095,0.0013443386349523134,0.005953209957181849,-4.532729282109358,-20.098155898790537,9.745067040650037e-05,0.6030575845651979
2025-03-10,IM2503,2025-03-21,6427.4,154299,162826,close,6520.973,False,0.014,,,2025-03-21,demo_contract_code_inference,chinese_calendar,9.0,0.036885245901639344,0.4058503372184388,False,0.004098360655737705,4,0.03131253065907544,0.17559153052358986,0.3155264761060169,8.463591042591226e-05,0.048748685722672755,-8.177434846438413e-05,0.03736093386929843,0.6660304659025172,0.8120138146951673,3.0385445756183634e-05,0.0004938022329015607,-9.46029485231017e-05,0.00033498178161154094,0.01830250752251016,0.9539529738844311,0.3901632034779244,0.20700245071809964,0.4041235690854891,6474.71541377319,6427.809388715504,0.0017267681329496964,0.19884788650033913,-0.40938871550406475,-47.31541377319081,0.007472171081687546,2.3003693683487962
