scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,11.574680703806528,11.574680703806528,11.574680703806528,,11.574680703806528,11.574680703806528,11.574680703806528,70.57260406146382,0.0,0.0,0.0
one_futures,1,18.55356858901389,18.55356858901389,18.55356858901389,,18.55356858901389,18.55356858901389,18.55356858901389,1571.7304753447797,0.0,0.9455443641714896,-21.271113504270183
two_futures,1,17.78328040488777,17.78328040488777,17.78328040488777,,17.78328040488777,17.78328040488777,17.78328040488777,1510.212622316601,0.0,0.9367379466970909,-20.399417555873537
