date,n_contracts,front_carry,back_carry,inversion,hump_or_u_shape,material_slope_sign_changes,one_factor_shape_limitation
2022-11-22,4,0.06771089970440046,0.07249544726686559,False,True,1,True
2022-11-23,4,0.04592535380115598,0.06817952586250217,False,False,0,False
2022-11-24,4,0.07816906457134817,0.07366737634047912,True,True,1,True
2022-11-25,4,0.05191717124793764,0.07208687332645498,False,False,0,False
2022-11-28,4,0.01591134664667087,0.06805571989866918,False,False,0,False
2022-11-29,4,0.006382078513430937,0.06355053297230501,False,False,0,False
2022-11-30,4,0.037174843999542274,0.06989796467231899,False,False,0,False
2022-12-01,4,0.0021001354889828242,0.0635587446609642,False,False,0,False
2022-12-02,4,0.009405715541379605,0.0629979622650484,False,False,0,False
2022-12-05,4,0.059936296402633565,0.07298868089964368,False,True,1,True
2022-12-06,4,0.04018183758967177,0.07389465065978804,False,False,0,False
2022-12-07,4,0.0664763117052805,0.07616520118266654,False,True,1,True
2022-12-08,4,0.005113608422320608,0.07510531647658461,False,False,0,False
2022-12-09,3,0.05259696894688624,0.07573617953246402,False,False,0,False
2022-12-12,3,0.045051667626289975,0.07448571543484253,False,False,0,False
2022-12-13,3,0.032752296861119704,0.07004168918686288,False,False,0,False
2022-12-14,3,0.05841103723368175,0.0794795976868658,False,False,0,False
2022-12-15,3,0.0593001846088323,0.07713185440336011,False,False,0,False
2022-12-16,3,-0.005262651333624796,0.06178825519435738,False,False,0,False
2022-12-19,4,-0.029452759690780872,0.05606405223850437,False,False,0,False
2022-12-20,4,-0.0014095008140641227,0.05955540583785246,False,False,0,False
2022-12-21,4,-0.010110434756462618,0.0551014895762468,False,False,0,False
2022-12-22,4,-0.023550219558719103,0.04762921839897144,False,False,0,False
2022-12-23,4,0.004716885165620287,0.051365213620104655,False,False,0,False
2022-12-26,4,-0.006884716756868201,0.05029639035099053,False,False,0,False
2022-12-27,4,-0.009967997255839115,0.053487847198456416,False,False,0,False
2022-12-28,4,-0.04653941339032359,0.04510591116641196,False,False,0,False
2022-12-29,4,-0.0051367546637654995,0.053969503690952284,False,False,0,False
2022-12-30,4,0.002409077298435574,0.06025094528330231,False,False,0,False
2023-01-03,4,0.024816963895309928,0.0702846321568668,False,False,0,False
2023-01-04,4,0.035788075021372524,0.07399611846821261,False,False,0,False
2023-01-05,4,-0.0028587630962777343,0.07156539807822683,False,False,0,False
2023-01-06,4,-0.004310994960326076,0.07003234904586143,False,False,0,False
2023-01-09,4,0.08689337127094401,0.08056130074758179,True,True,1,True
2023-01-10,4,0.051335227166302906,0.0781490446106509,False,False,0,False
2023-01-11,4,-0.026250855325319053,0.07275259176879403,False,False,0,False
2023-01-12,4,-0.0012246609854109983,0.0702319449426441,False,False,0,False
2023-01-13,3,-0.016822711051162453,0.05742751863811581,False,False,0,False
2023-01-16,3,0.010894956986003537,0.06041432825660864,False,False,0,False
2023-01-17,3,-0.008797727856120515,0.05418419203183811,False,False,0,False
2023-01-18,3,-0.039714712703738594,0.04590674865127431,False,False,0,False
2023-01-19,3,-0.07918721933511291,0.03780468340741049,False,False,0,False
2023-01-20,3,-0.08409293665350565,0.04125378300654121,False,False,0,False
2023-01-30,4,-0.002292376452912767,0.05202321689083766,False,False,0,False
2023-01-31,4,-0.02106054810186346,0.04613684184226536,False,False,0,False
2023-02-01,4,-0.003278306621182227,0.051653096358099906,False,False,0,False
2023-02-02,4,0.03072610883204767,0.05508875448056624,False,True,1,True
2023-02-03,4,0.031891473553392086,0.062383577714103106,False,True,1,True
2023-02-06,4,0.005397614133918897,0.0610185026919508,False,False,0,False
2023-02-07,4,0.06478955097672634,0.06715281688506057,False,True,1,True
2023-02-08,4,0.07448979907078036,0.06549561647835522,True,True,1,True
2023-02-09,4,-0.11141138736670712,0.05156506326197666,False,False,0,False
2023-02-10,3,0.022671919690429483,0.057100634709443626,False,False,0,False
2023-02-13,3,0.057018455902877525,0.06383377876497451,False,True,1,True
2023-02-14,3,0.04958845989028071,0.06368732137475733,False,False,0,False
2023-02-15,3,0.06625971152173589,0.06873752133186105,False,True,1,True
2023-02-16,3,0.04088076991565108,0.06311425921961239,False,False,0,False
2023-02-17,3,0.04734596008160857,0.0629409714450539,False,False,0,False
2023-02-20,4,0.08312795557573617,0.0717400645736816,True,True,2,True
2023-02-21,4,0.12161234459607913,0.07700465009204609,True,False,0,False
2023-02-22,4,0.07654435687916343,0.07444495325851226,True,True,2,True
2023-02-23,4,0.06220471297575478,0.07193709748335073,False,True,2,True
2023-02-24,4,0.052045477497857685,0.07025298244336288,False,True,1,True
2023-02-27,4,0.052204072464476926,0.07285078472836623,False,True,2,True
2023-02-28,4,0.06310571265373151,0.07271710192347568,False,True,2,True
2023-03-01,4,0.07847811634217192,0.07502091404844766,True,True,1,True
2023-03-02,4,0.04808643523018849,0.07112099912796609,False,False,0,False
2023-03-03,4,0.10500495526472212,0.07510285098301618,True,True,2,True
2023-03-06,4,0.1719405222698175,0.08266462565336866,True,True,2,True
2023-03-07,4,0.05203668006615843,0.07283019904168715,False,True,1,True
2023-03-08,4,0.11762078387533977,0.07763165902525052,True,True,2,True
2023-03-09,4,0.09820094893318963,0.07793910806772603,True,True,2,True
2023-03-10,3,0.04934541460640406,0.07377959800439496,False,False,0,False
2023-03-13,3,0.053141622122464156,0.07460781480543098,False,False,0,False
2023-03-14,3,0.04616004397072716,0.073911313985148,False,False,0,False
2023-03-15,3,0.05280499483194836,0.07491328242324968,False,False,0,False
2023-03-16,3,0.02974445524660447,0.07318250534300161,False,False,0,False
2023-03-17,3,0.029658146025493985,0.0680651357656571,False,False,0,False
2023-03-20,4,0.016612463106022313,0.06556192669594302,False,False,0,False
2023-03-21,4,0.04334192016273723,0.06896501222486343,False,False,0,False
2023-03-22,4,0.039040697785672804,0.07060028075781843,False,False,0,False
2023-03-23,4,0.04678712484562252,0.07250943842228502,False,False,0,False
2023-03-24,4,0.03449504678692234,0.06825692549145536,False,False,0,False
2023-03-27,4,0.06663590043959755,0.07237273797465528,False,False,0,False
2023-03-28,4,0.009759123606732159,0.06183785963444045,False,False,0,False
2023-03-29,4,0.014629615271769413,0.05995299350485375,False,False,0,False
2023-03-30,4,-0.019310929939375235,0.05613101858912068,False,False,0,False
2023-03-31,4,0.01909055555290942,0.061467071730944005,False,False,0,False
2023-04-03,4,0.0739575568975915,0.06706270735580712,True,True,2,True
2023-04-04,4,0.023251489627926315,0.061947613992990716,False,False,0,False
2023-04-06,4,0.08917920945334404,0.07173744259712164,True,True,2,True
2023-04-07,4,0.07189090709234727,0.07216892528880188,False,True,2,True
2023-04-10,4,0.004559442913850792,0.05732454835175912,False,False,0,False
2023-04-11,4,0.06532089087663151,0.06435481044611283,True,True,2,True
2023-04-12,4,0.10754093862667964,0.06856848813642238,True,True,2,True
2023-04-13,4,0.012937644609142446,0.06194835375290903,False,False,0,False
2023-04-14,3,0.06799566808837189,0.06889594695753737,False,True,1,True
2023-04-17,3,0.05245754377243913,0.06396641701907414,False,False,0,False
2023-04-18,3,0.08056307766380173,0.06847710919226482,True,False,0,False
2023-04-19,3,0.07938725109845166,0.0662787651108777,True,False,0,False
2023-04-20,3,0.08210332795150724,0.06628557853851161,True,False,0,False
2023-04-21,3,0.021019780415302773,0.05890297102942468,False,False,0,False
2023-04-24,4,0.02096528749742644,0.062817807882817,False,False,0,False
2023-04-25,4,-0.007567871386156435,0.05044326208853883,False,False,0,False
2023-04-26,4,0.001901756260169989,0.050887315037019654,False,False,0,False
2023-04-27,4,-0.02587286860188103,0.047213694015810284,False,False,0,False
2023-04-28,4,-0.03160073115699156,0.04428839244546895,False,False,0,False
2023-05-04,4,0.04290407144140782,0.050838541435496,False,True,1,True
2023-05-05,4,0.027399808645060718,0.05125818346799862,False,False,0,False
2023-05-08,4,0.07352570046013786,0.05168415440435555,True,False,0,False
2023-05-09,4,0.004945871073661916,0.04611115819883469,False,False,0,False
2023-05-10,4,0.02931411973733296,0.04879018227290307,False,True,1,True
2023-05-11,4,0.056521748463113246,0.049307713762102925,True,False,0,False
2023-05-12,3,0.03783795723355304,0.04479560779433196,False,False,0,False
