date,mean_carry_residual,mean_abs_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
2023-05-24,-0.008716386174531956,0.019062328806162564,0.021745491358171387,38.38929346903569,62.66318356239599,4
2023-05-25,-0.0087947831321439,0.022207677078918568,0.024925913484141606,41.37302751020866,67.14197698644892,4
2023-05-26,-0.009253532456572847,0.016254753695828846,0.01930016644834081,36.28108792213084,59.1290681313153,4
2023-05-29,-0.008651207187719707,0.017137996554862756,0.01995219452036277,35.98104452062239,59.09148645018528,4
2023-05-30,-0.00816402387983022,0.016277633486003876,0.01945864570440648,35.12985209856379,58.96105207207574,4
2023-05-31,-0.007931582681941857,0.02017888273529222,0.022439095311673565,36.776455613515736,59.23047294975791,4
2023-06-01,-0.009702124865489908,0.017578082099842816,0.021407176379694855,38.96478405513881,64.08737793485142,4
2023-06-02,-0.008798483025486772,0.02158519693851427,0.024097675604754527,39.97696536120179,64.2404270671928,4
2023-06-05,-0.010698668200184308,0.029073054185020222,0.03078871837817045,47.5310927182627,72.80041111692218,4
2023-06-06,-0.013295640991042525,0.03569693440437309,0.03649079890772466,51.83960248864855,75.67224832854396,4
2023-06-07,-0.013476702503055316,0.03286712696354676,0.03380230201852594,50.6342795349658,74.40414603832757,4
2023-06-08,-0.01125004127896326,0.017469644414309683,0.020426734880441267,36.65723306569862,57.59977260776941,4
2023-06-09,-0.0074529393221289195,0.015934806046329856,0.017836562678913325,31.341400795454017,52.31246387799624,3
2023-06-12,-0.00641132367906419,0.017673442510094655,0.019035071631343162,30.7715644013994,52.05657717370221,3
2023-06-13,-0.007073361482222075,0.01790528673866052,0.018892356836477938,31.285467329646355,50.86659689217638,3
2023-06-14,-0.007015363884813604,0.018579879246325388,0.019424345881914096,31.529428914201464,50.97165909644441,3
2023-06-15,-0.008098150686310666,0.018201700044907947,0.0189724796110753,32.47248431059779,50.516756071535035,3
2023-06-16,-0.006878930988701394,0.02000446736979283,0.020884830401765166,32.96265119930316,53.60573553831472,3
2023-06-19,-0.004575255823646941,0.015634829566095645,0.01817752984539913,23.535508883152033,44.58742515507634,4
2023-06-20,-0.0059917938469928565,0.015977985115647433,0.017996041436044042,25.07824736827797,44.906715126586526,4
2023-06-21,-0.007728532392992215,0.014909454979589724,0.016921372300112186,25.91056047577058,44.39533240248774,4
2023-06-26,-0.00818155752538555,0.010914726067203798,0.012969865927168249,21.720696666800222,35.769557674123135,4
2023-06-27,-0.0014949268268736847,0.014666262058035954,0.018116144966156333,17.99408111165849,36.68584901780592,4
2023-06-28,-0.006976541749733247,0.013443387559894437,0.015829092368305257,23.452880709545525,40.85606773939528,4
2023-06-29,-0.004468360400926822,0.016804575882338753,0.019657358078028153,23.30172769411047,42.626238068591455,4
2023-06-30,-0.006683828916303739,0.018735155794594685,0.020366997681368956,26.11729983011469,44.48776811426057,4
2023-07-03,-0.006971505112260169,0.021064320303622847,0.0226865443882214,27.918185818624806,47.108969819681455,4
2023-07-04,-0.0068976557850619884,0.01885287217175067,0.020243530229419528,25.75810892026334,42.94437052116204,4
2023-07-05,-0.007067566617733926,0.01764617339319014,0.01868339213356815,23.995264786458392,39.186651494594365,4
2023-07-06,-0.006954426065415308,0.026723859987780454,0.028603121783682177,30.660479966031062,49.87113209622552,4
2023-07-07,-0.0086752677338731,0.014156406610007137,0.01603005836112837,23.702902634278644,38.98396430686662,4
2023-07-10,-0.0052634334103796,0.011128019434564637,0.013781314507124012,18.824302475918103,33.963389395972925,4
2023-07-11,-0.005606139007716695,0.014757336667533042,0.016832245467736102,21.456667823928,37.02776148452983,4
2023-07-12,-0.0057438972746687075,0.009125484862414277,0.012276808563209864,17.15818940188865,32.28310545376446,4
2023-07-13,-0.004149056859709021,0.009538147594089452,0.012100180184637547,15.485353782435368,30.94752470644417,4
2023-07-14,-0.004153018200639344,0.011565638521991274,0.014022063529392085,17.986895964660107,34.30397968875938,3
2023-07-17,-0.0044074531721607635,0.0117021607794875,0.014956890266217859,19.080101256759917,36.845314814587844,3
2023-07-18,-0.005466879466192853,0.010342387867956325,0.01322154258797551,18.585975075599283,33.51346241476578,3
2023-07-19,-0.004824015964485528,0.01116689000755218,0.013787863529730939,18.176518175651534,33.470414308253154,3
2023-07-20,-0.005664708556530076,0.01042096655616305,0.013153665857436108,18.182271854958344,32.24025019921257,3
2023-07-21,-0.005674126350331327,0.010357915743800527,0.013304754800492145,18.227104915127104,32.459311230110536,3
2023-07-24,-0.009169245207634432,0.018001491972579574,0.02128923804833029,44.15473324471827,71.6780992296619,4
2023-07-25,-0.00961528933627252,0.01856837965264251,0.022009733739827137,46.36829007169263,75.04506634344445,4
2023-07-26,-0.01074772445059754,0.016950777209303505,0.020644272045574147,45.37487048703838,71.64656348449185,4
2023-07-27,-0.00970575019936693,0.01755255898453762,0.02055639159046959,43.44839905045001,69.82684720399375,4
2023-07-28,-0.008291178477316237,0.01790546196442693,0.020309488412700364,41.361961268068626,67.69496528232654,4
2023-07-31,-0.008442534459785822,0.0169171772336459,0.019456454978101216,40.43446917064284,66.89091271948362,4
2023-08-01,-0.009828527260109274,0.020406393198043472,0.02360278240501532,47.69804411504742,75.93540175368648,4
2023-08-02,-0.01074099209734286,0.020635383085600267,0.024511364574136933,49.61264488455254,77.9467093883416,4
2023-08-03,-0.011062180677644591,0.0224939352654641,0.02600302398843317,51.1873741266611,79.05916295662564,4
2023-08-04,-0.012086370540088345,0.02184573661119006,0.02554094757617544,52.163169798227045,80.39454087437761,4
2023-08-07,-0.01178766991767017,0.017203885698380883,0.021398785314707423,45.72843747595698,73.1617149093083,4
2023-08-08,-0.01015604709634292,0.01777572283432656,0.021152627741659505,43.079495254503854,70.79635020889783,4
2023-08-09,-0.011047635933945909,0.019988059622307333,0.023478217492993874,47.50694659890064,76.87927711037534,4
2023-08-10,-0.013121979183000848,0.032320653860536216,0.03609988928427752,64.81628398934026,99.00899820199085,4
2023-08-11,-0.016563880729099516,0.02729475137196431,0.029240274023106434,63.91411407195452,91.6448335466155,3
2023-08-14,-0.012755166236370262,0.025694935907408106,0.027064585264903185,55.42018258786902,82.40230472097542,3
2023-08-15,-0.013385054470875466,0.027351778483756584,0.028674164185466495,57.63196719128155,85.26992667343845,3
2023-08-16,-0.013637502931094364,0.026627825176113267,0.028172436212463955,56.52484575313247,83.56783072514473,3
2023-08-17,-0.01193215344175781,0.026277015629764467,0.027488008285087438,53.254714649937036,79.50154191685907,3
2023-08-18,-0.014141922670166939,0.029181575314130393,0.030586726484719544,58.939389236425995,86.83887911857472,3
2023-08-21,-0.00965466578567226,0.025702624357710157,0.029423008540220834,45.22371843317774,77.94705026700672,4
2023-08-22,-0.01043100430520772,0.027005150086200032,0.031548084593088596,47.823655269553456,80.80015555136129,4
2023-08-23,-0.012877898875959623,0.023394845766450414,0.02817665171956588,47.00928670633152,78.45676571104991,4
