date,delta,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std
2024-09-04,0.004098360655737705,4,0.14064682879954654,0.002854863655240355,0.05343092414735454,0.11343889716092755,0.0002768419414485776,0.016638567890554092
2024-09-05,0.004098360655737705,4,0.11278832033018221,0.0028481440435934595,0.05336800580491517,0.0931848737158123,0.00026979264140737603,0.016425365792193974
2024-09-06,0.004098360655737705,4,0.09318222288124138,0.002841538543652413,0.05330608355199632,0.10902282306968197,0.00026286490926451743,0.01621310917944234
2024-09-09,0.004098360655737705,4,0.10851351640249224,0.0028350469581057943,0.053245159010991736,0.1587955148107495,0.00025605848429613605,0.016001827529883456
2024-09-10,0.004098360655737705,4,0.1566939802602455,0.0028286690426440313,0.053185233313806486,0.15346198073291387,0.0002493730556945115,0.015791550135895827
2024-09-11,0.004098360655737705,3,0.15153106588125026,0.0028224045060268074,0.053126307099466336,0.1624280162934583,0.00046595114847750436,0.021585901613727056
2024-09-12,0.004098360655737705,3,0.1602102780588731,0.003025347574239049,0.055003159675050026,0.1406198671544442,0.0004607587861003223,0.02146529259293528
2024-09-13,0.004098360655737705,3,0.13909977138057333,0.0030204821054441466,0.05495891288448259,0.12587588250706178,0.0004503610054209722,0.021221710709105716
2024-09-18,0.004098360655737705,3,0.12482744664639889,0.0030107389338862567,0.05487020078226666,0.1347288247384038,0.00043999100226878594,0.02097596248730403
2024-09-19,0.004098360655737705,3,0.13339718334922654,0.0030010217910763234,0.054781582590103434,0.1221986983552624,0.0004297632699461556,0.020730732499025586
2024-09-20,0.004098360655737705,3,0.12126789557679317,0.00299143796220547,0.05469403954916358,0.1684917492559899,0.0004196807578964144,0.02048611134150194
2024-09-23,0.004098360655737705,4,0.16608003226795204,0.0029819902110300466,0.05460760213587525,0.14930303968435604,0.00030409888272573684,0.017438431200246678
2024-09-24,0.004098360655737705,4,0.14750516931292718,0.0028736849799909842,0.05360676244645804,-5.8207774029014555e-05,0.0002956219618454217,0.017193660513265395
2024-09-25,0.004098360655737705,4,0.002921986583832595,0.002865741737392725,0.05353262311331965,0.04007637725397921,0.00028833947566502644,0.01698056170051587
2024-09-26,0.004098360655737705,4,0.041772666660521596,0.002858917731923513,0.053468848238236,-0.19669182855124417,0.0002811860504409223,0.016768603115373752
2024-09-27,0.004098360655737705,3,-0.18742132674070772,0.0028522146621690796,0.053406129443810846,-0.38535541499616116,0.0005101723959602555,0.02258699616948335
2024-09-30,0.004098360655737705,4,-0.37004956704709524,0.0030667848014719738,0.055378559041130475,-0.3879633984759815,0.00026905623678752464,0.01640293378598855
2024-10-08,0.004098360655737705,4,-0.37257412116293026,0.002840848500577982,0.053299610698184105,-0.09965724677298983,0.00026044944927185176,0.016138446309104597
2024-10-09,0.004098360655737705,4,-0.0934908802090829,0.002832783567308708,0.05322390033912122,-0.10551867380483482,0.00025375389161845486,0.015929654472663708
2024-10-10,0.004098360655737705,4,-0.09916480025206205,0.00282650953933057,0.05316492771866214,-0.04902683098033941,0.00024718987181749735,0.015722273112291917
2024-10-11,0.004098360655737705,3,-0.044480130883101335,0.0028203587680263502,0.0531070500783686,0.0031892206248415877,0.00045840466332463424,0.021410386809318376
2024-10-14,0.004098360655737705,3,0.00606552978250853,0.00301827619028021,0.054938840452636147,0.024984056608934335,0.00045329410547004624,0.021290704672932887
2024-10-15,0.004098360655737705,3,0.027163149193572322,0.0030134873758717027,0.05489524001105836,0.10764210287502901,0.0004432566535732826,0.02105366128665707
2024-10-16,0.004098360655737705,3,0.10717696543228906,0.003004081848014353,0.0548095050882085,0.05106509427450332,0.00043324864862360476,0.020814625834340735
2024-10-17,0.004098360655737705,3,0.05240985473957413,0.002994703913223848,0.05472388795785482,0.07891290960986433,0.0004233755028346561,0.020576090562462446
2024-10-18,0.004098360655737705,3,0.07936681875636434,0.0029854523473172093,0.05463929307117003,0.0214958645858297,0.00041363984835358534,0.020338137779884996
2024-10-21,0.004098360655737705,4,0.02378654439645972,0.002976329616730499,0.05455574778820742,0.027388651414318683,0.0003909928885261231,0.019773540111121306
2024-10-22,0.004098360655737705,4,0.029490821036519302,0.0029551084329348244,0.054360909051770136,0.02231629687625755,0.00038177862380835517,0.019539156169301557
2024-10-23,0.004098360655737705,4,0.024580731066578612,0.0029464742671744984,0.054281435750857754,0.018974371013788436,0.0003729073150418699,0.019310808244138045
2024-10-24,0.004098360655737705,4,0.021345713377167008,0.0029381614660181385,0.05420481035865856,0.00012279582860978341,0.00036416653210775,0.019083147856361383
2024-10-25,0.004098360655737705,4,0.0030971998831339498,0.002929970973228986,0.054129206286707976,-0.06401949741147939,0.00035555332202521594,0.018856121606131416
2024-10-28,0.004098360655737705,4,-0.05899318207339645,0.002921900021735949,0.054054602225305004,0.01694278776616911,0.0003470679663491135,0.018629760233269604
2024-10-29,0.004098360655737705,4,0.019379120456190294,0.002913948875368131,0.05398100476434401,0.014563775566578072,0.0003387107441764525,0.018404095853272785
2024-10-30,0.004098360655737705,4,0.0170762128317474,0.0029061177956515383,0.05390842045220337,0.040310482017469264,0.00033048188269913295,0.018179160670920232
2024-10-31,0.004098360655737705,4,0.041999282415099204,0.002898406995474837,0.05383685536391253,0.07031975808912133,0.00032238155584932593,0.017954986935370516
2024-11-01,0.004098360655737705,4,0.07104856206204645,0.0028908166378200165,0.05376631508500482,0.051057098870059194,0.00031440988371288063,0.01773160691287963
2024-11-04,0.004098360655737705,4,0.05240211510803376,0.002883346835212727,0.05369680470207447,-0.030601765488568376,0.0003065669320291644,0.017509052859282948
2024-11-05,0.004098360655737705,4,-0.026644483041886727,0.002875997649253607,0.053628328794151386,-0.061084559495801945,0.0002988527117702386,0.017287356992040124
2024-11-06,0.004098360655737705,4,-0.056152132790655465,0.0028687690902239544,0.05356089142484425,-0.0016066844718510573,0.0002912671788014093,0.017066551461892038
2024-11-07,0.004098360655737705,4,0.0014230456392256147,0.0028616611167676465,0.05349449613528149,-0.01422362863792692,0.0002838102336250958,0.016846668324184928
2024-11-08,0.004098360655737705,3,-0.010790282616182714,0.0028546736356511336,0.05342914593787864,0.032565664953669186,0.0006080700479430135,0.02465907638057463
2024-11-11,0.004098360655737705,3,0.034502221967403046,0.003158519148232808,0.056200704161360894,0.1144169640641328,0.0006085873303179217,0.024669562831917426
2024-11-12,0.004098360655737705,3,0.11373509888348002,0.0031590038642580853,0.05620501636204802,0.13022674306172427,0.0005964999634188994,0.024423348734743548
2024-11-13,0.004098360655737705,3,0.1290391232178526,0.0031476774771172005,0.056104166308013174,0.12613490931555862,0.0005841074997064767,0.02416831602959703
2024-11-14,0.004098360655737705,3,0.12507818719002664,0.0031360652010268947,0.05600058214899997,0.06197370300544634,0.000571839364116698,0.023913162988544574
2024-11-15,0.004098360655737705,3,0.06296949719238353,0.0031245694257809277,0.055897848131935525,0.03683885658669434,0.0005597111585260533,0.02365821545522936
2024-11-18,0.004098360655737705,4,0.03863871424520258,0.0031132047710143882,0.055796099962402285,0.03110208134991071,0.0004004351505708576,0.020010875807191887
2024-11-19,0.004098360655737705,4,0.03308545838767681,0.0029639562420811652,0.05444222848195292,0.06055325171913855,0.00038913216038510677,0.01972643303755412
2024-11-20,0.004098360655737705,4,0.061594486127728096,0.002953364849947301,0.054344869582576984,0.11182456176999869,0.000380336191762152,0.019502209919959122
2024-11-21,0.004098360655737705,4,0.11122562751136558,0.002945122645773725,0.054268984196995294,0.15110564042449817,0.00037169863052227974,0.019279487299258758
2024-11-22,0.004098360655737705,4,0.14925010487442336,0.0029370288761898958,0.054194362033240094,0.1803007007475082,0.00036318186094766957,0.019057330897784965
2024-11-25,0.004098360655737705,4,0.17751121552593144,0.0029290482936364243,0.05412068267895763,0.14893887137392867,0.000354785669464118,0.01883575508080624
2024-11-26,0.004098360655737705,4,0.1471526507429056,0.0029211806979850177,0.05404794813852805,0.1710751106041539,0.00034651038069665087,0.01861478930035607
2024-11-27,0.004098360655737705,4,0.16858075191386251,0.002913426393423407,0.05397616504924564,0.09471052403165,0.00033835628204200336,0.01839446335292235
2024-11-28,0.004098360655737705,4,0.09465906765958271,0.002905785649254801,0.05390533971003987,0.13134981658801026,0.0003303236143610346,0.018174807134080807
2024-11-29,0.004098360655737705,4,0.1301262696338897,0.002898258691176273,0.05383547799710032,0.10087967081957856,0.00032241257120970524,0.01795585061225742
2024-12-02,0.004098360655737705,4,0.10063086350689711,0.002890845700558155,0.05376658535334148,0.13318245447148644,0.00031462329825329694,0.017737623805157695
