date,contract,expiry,futures_price,volume,hold,price_source,spot,spot_duplicate,risk_free_rate,quality_flags,exclusion_reasons,sessions_to_expiry,tau,implied_carry,excluded,delta,spot_state,n_contracts,predicted_state,predicted_variance,predicted_std,filtered_state,filtered_variance,filtered_std,transition_cross_covariance,curve_log_likelihood,return_log_likelihood,curve_innovation_mean,standardized_curve_innovation,log_return,return_residual,standardized_return_residual,smoothed_state,smoothed_variance,smoothed_std,model,maturity_loading,predicted_carry,fitted_carry,predicted_futures_price,fitted_futures_price,carry_residual,carry_prediction_error,futures_residual,futures_prediction_error
2022-07-22,IM2208,2022-08-19,6956.6,22153,17517,close,7034.598,False,0.014,,,20.0,0.08196721311475409,0.15002630138819212,False,,7034.598,4,0.09310201266287135,0.041119290890781486,0.20277892121909882,0.17058940886355028,0.0004324794465918549,0.020796140184944294,,9.374861089219422,0.0,0.03680677470644922,0.4137990822147868,,,,0.16901130282741156,0.0003804578822714468,0.019505329586332214,legacy_curve,0.7352296583699469,0.09310201266287135,0.15007304449947326,6989.134819472075,6956.573346515984,-4.674311128113895e-05,0.056924288725320765,0.026653484016605944,-32.53481947207456
2022-07-22,IM2209,2022-09-16,6901.2,6710,5858,close,7034.598,False,0.014,,,39.0,0.1598360655737705,0.1337804543185919,False,,7034.598,4,0.09310201266287135,0.041119290890781486,0.20277892121909882,0.17058940886355028,0.0004324794465918549,0.020796140184944294,,9.374861089219422,0.0,0.03680677470644922,0.4137990822147868,,,,0.16901130282741156,0.0003804578822714468,0.019505329586332214,legacy_curve,0.5667235490280541,0.09310201266287135,0.13701594484266308,6946.216977477491,6897.631980377645,-0.003235490524071183,0.04067844165572054,3.568019622354768,-45.01697747749131
2022-07-22,IM2212,2022-12-16,6737.0,3921,3613,close,7034.598,False,0.014,,,99.0,0.4057377049180328,0.12053637454449517,False,,7034.598,4,0.09310201266287135,0.041119290890781486,0.20277892121909882,0.17058940886355028,0.0004324794465918549,0.020796140184944294,,9.374861089219422,0.0,0.03680677470644922,0.4137990822147868,,,,0.16901130282741156,0.0003804578822714468,0.019505329586332214,legacy_curve,0.2982488260390438,0.09310201266287135,0.11621253761254612,6812.409510265003,6748.829386697301,0.004323836931949057,0.02743436188162382,-11.829386697300833,-75.40951026500261
2022-07-22,IM2303,2023-03-17,6588.0,3703,3338,close,7034.598,False,0.014,,,158.0,0.6475409836065574,0.11529201922600309,False,,7034.598,4,0.09310201266287135,0.041119290890781486,0.20277892121909882,0.17058940886355028,0.0004324794465918549,0.020796140184944294,,9.374861089219422,0.0,0.03680677470644922,0.4137990822147868,,,,0.16901130282741156,0.0003804578822714468,0.019505329586332214,legacy_curve,0.19352113171861038,0.09310201266287135,0.10809746126955509,6683.345937490681,6618.7635888606765,0.0071945579564479945,0.022190006563131734,-30.763588860676464,-95.34593749068063
2022-07-25,IM2208,2022-08-19,6878.6,22883,18747,close,6948.909,False,0.014,,,19.0,0.0778688524590164,0.1445981229888313,False,0.004098360655737705,6948.909,4,0.16811058543980256,0.002993986029464053,0.054717328420382995,0.1640600368534843,0.0003727001830946503,0.01930544438998104,0.0004186444200576694,10.700903394231268,0.0,-0.0005977665031440867,0.016731768015285038,,,,0.15682456991244542,0.0003333079446760928,0.01825672327325177,legacy_curve,0.7460055135634415,0.1490588215189867,0.1460370899406367,6876.211136805597,6877.829291198813,-0.0014389669518053982,-0.004460698530155405,0.7707088011875385,2.3888631944037115
2022-07-25,IM2209,2022-09-16,6823.0,6248,6213,close,6948.909,False,0.014,,,38.0,0.1557377049180328,0.1314115864451097,False,0.004098360655737705,6948.909,4,0.16811058543980256,0.002993986029464053,0.054717328420382995,0.1640600368534843,0.0003727001830946503,0.01930544438998104,0.0004186444200576694,10.700903394231268,0.0,-0.0005977665031440867,0.016731768015285038,,,,0.15682456991244542,0.0003333079446760928,0.01825672327325177,legacy_curve,0.5741105477624412,0.13616522546671428,0.13383976279908472,6817.950660264807,6820.420311583322,-0.00242817635397502,-0.004753639021604583,2.5796884166784366,5.049339735192916
2022-07-25,IM2212,2022-12-16,6670.0,2763,3461,close,6948.909,False,0.014,,,98.0,0.4016393442622951,0.11599401401957343,False,0.004098360655737705,6948.909,4,0.16811058543980256,0.002993986029464053,0.054717328420382995,0.1640600368534843,0.0003727001830946503,0.01930544438998104,0.0004186444200576694,10.700903394231268,0.0,-0.0005977665031440867,0.016731768015285038,,,,0.15682456991244542,0.0003333079446760928,0.01825672327325177,legacy_curve,0.3008772686923201,0.11567038716850353,0.11445166917314656,6670.8670314602905,6674.1331207386975,0.001542344846426874,0.0003236268510699025,-4.133120738697471,-0.8670314602904909
2022-07-25,IM2303,2023-03-17,6515.0,2829,3644,close,6948.909,False,0.014,,,157.0,0.6434426229508197,0.11420700519423466,False,0.004098360655737705,6948.909,4,0.16811058543980256,0.002993986029464053,0.054717328420382995,0.1640600368534843,0.0003727001830946503,0.01930544438998104,0.0004186444200576694,10.700903394231268,0.0,-0.0005977665031440867,0.016731768015285038,,,,0.15682456991244542,0.0003333079446760928,0.01825672327325177,legacy_curve,0.19471571451818687,0.10770736050612094,0.10691865504394535,6542.303751372169,6545.624726191416,0.007288350150289308,0.006499644688113718,-30.624726191415903,-27.303751372169245
2022-07-26,IM2208,2022-08-19,6991.0,19269,20386,close,7027.419,False,0.014,,,18.0,0.07377049180327869,0.08443317630106531,False,0.004098360655737705,7027.419,4,0.16179008817678575,0.00293797026995087,0.0542030466851345,0.10444850381064419,0.0003632732858168621,0.01905972942664355,0.00036077749644897373,9.63877614344986,0.0,-0.025790443550887165,-0.6360679347450077,,,,0.1028684897644216,0.0003256490861061525,0.01804574980725801,legacy_curve,0.7570047328115664,0.14509921091462283,0.10169136016253993,6959.782642415347,6982.105108768093,-0.017258183861474624,-0.06066603461355752,8.894891231907422,31.217357584652746
2022-07-26,IM2209,2022-09-16,6937.0,6357,7765,close,7027.419,False,0.014,,,37.0,0.15163934426229508,0.09940061449540678,False,0.004098360655737705,7027.419,4,0.16179008817678575,0.00293797026995087,0.0542030466851345,0.10444850381064419,0.0003632732858168621,0.01905972942664355,0.00036077749644897373,9.63877614344986,0.0,-0.025790443550887165,-0.6360679347450077,,,,0.1028684897644216,0.0003256490861061525,0.01804574980725801,legacy_curve,0.581641382072105,0.13305383983665764,0.09970160145573084,6901.6896012929155,6936.683392380522,-0.00030098696032405947,-0.033653225341250856,0.3166076194784182,35.31039870708446
2022-07-26,IM2212,2022-12-16,6777.2,2658,4210,close,7027.419,False,0.014,,,97.0,0.3975409836065574,0.10519930215525243,False,0.004098360655737705,7027.419,4,0.16179008817678575,0.00293797026995087,0.0542030466851345,0.10444850381064419,0.0003632732858168621,0.01905972942664355,0.00036077749644897373,9.63877614344986,0.0,-0.025790443550887165,-0.6360679347450077,,,,0.1028684897644216,0.0003256490861061525,0.01804574980725801,legacy_curve,0.3035460529775968,0.11395200687174718,0.09654619526592303,6753.659313168295,6800.553472780969,0.008653106889329396,-0.008752704716494752,-23.35347278096924,23.54068683170499
2022-07-26,IM2303,2023-03-17,6624.0,1899,3684,close,7027.419,False,0.014,,,156.0,0.639344262295082,0.10646986950295019,False,0.004098360655737705,7027.419,4,0.16179008817678575,0.00293797026995087,0.0542030466851345,0.10444850381064419,0.0003632732858168621,0.01905972942664355,0.00036077749644897373,9.63877614344986,0.0,-0.025790443550887165,-0.6360679347450077,,,,0.1028684897644216,0.0003256490861061525,0.01804574980725801,legacy_curve,0.19592434744511367,0.10655967903519573,0.0953250665367905,6623.619666077993,6671.366976375942,0.01114480296615969,-8.980953224553556e-05,-47.366976375941704,0.3803339220066846
2022-07-27,IM2208,2022-08-19,7066.2,19290,21390,close,7099.434,False,0.014,,,17.0,0.06967213114754098,0.08134700645772011,False,0.004098360655737705,7099.434,4,0.10408552932171435,0.002929136858831766,0.054121500892268,0.09171375604124685,0.0003547127571467658,0.018833819504995946,0.0003516521658121,10.395213867898208,0.0,-0.0030783291308435984,-0.0135180795674113,,,,0.09092457702223257,0.00031865905127449837,0.01785102381586273,legacy_curve,0.7682326535538206,0.10153990881104691,0.09203550859462709,7056.265676440497,7060.939825260342,-0.010688502136906974,-0.020192902353326797,5.2601747396574865,9.934323559502445
2022-07-27,IM2209,2022-09-16,7015.0,5374,7206,close,7099.434,False,0.014,,,36.0,0.14754098360655737,0.09509169881378786,False,0.004098360655737705,7099.434,4,0.10408552932171435,0.002929136858831766,0.054121500892268,0.09171375604124685,0.0003547127571467658,0.018833819504995946,0.0003516521658121,10.395213867898208,0.0,-0.0030783291308435984,-0.0135180795674113,,,,0.09092457702223257,0.00031865905127449837,0.01785102381586273,legacy_curve,0.5893193614540941,0.09957481168678112,0.09228388615708119,7010.361512392874,7017.906688131249,0.002807812656706668,-0.0044831128729932584,-2.9066881312492114,4.6384876071260805
2022-07-27,IM2212,2022-12-16,6856.6,2693,4272,close,7099.434,False,0.014,,,96.0,0.39344262295081966,0.10245856670700011,False,0.004098360655737705,7099.434,4,0.10408552932171435,0.002929136858831766,0.054121500892268,0.09171375604124685,0.0003547127571467658,0.018833819504995946,0.0003516521658121,10.395213867898208,0.0,-0.0030783291308435984,-0.0135180795674113,,,,0.09092457702223257,0.00031865905127449837,0.01785102381586273,legacy_curve,0.3062559769971441,0.09646578028808972,0.09267685077489299,6872.785686156651,6883.0387693578,0.009781715932107124,0.005992786418910392,-26.438769357800084,-16.185686156650263
2022-07-27,IM2303,2023-03-17,6715.0,1124,3785,close,7099.434,False,0.014,,,155.0,0.6352459016393442,0.10163729516533461,False,0.004098360655737705,7099.434,4,0.10408552932171435,0.002929136858831766,0.054121500892268,0.09171375604124685,0.0003547127571467658,0.018833819504995946,0.0003516521658121,10.395213867898208,0.0,-0.0030783291308435984,-0.0135180795674113,,,,0.09092457702223257,0.00031865905127449837,0.01785102381586273,legacy_curve,0.19714726036169955,0.09526738288129935,0.0928283216732391,6742.227032821907,6752.681560953582,0.008808973492095515,0.006369912284035259,-37.68156095358245,-27.227032821907414
2022-07-28,IM2208,2022-08-19,7119.0,22464,24584,close,7150.198,False,0.014,,,16.0,0.06557377049180328,0.08068493325382547,False,0.004098360655737705,7150.198,4,0.09175816639958362,0.0029211152726288468,0.05404734288222546,0.0845521660252544,0.0003462891386187334,0.01860884570892922,0.00034336548863305317,10.626854462235144,0.0,-0.0017764393098374503,-0.005422006890496149,,,,0.08504437901676237,0.00031175517261968904,0.0176565900620615,legacy_curve,0.7796947509593065,0.09205422278528963,0.08643574211801433,7113.694569905468,7116.315915410468,-0.0057508088641888555,-0.011369289531464155,2.6840845895321763,5.305430094532312
2022-07-28,IM2209,2022-09-16,7074.0,7766,9682,close,7150.198,False,0.014,,,35.0,0.14344262295081966,0.08869159184692438,False,0.004098360655737705,7150.198,4,0.09175816639958362,0.0029211152726288468,0.05404734288222546,0.0845521660252544,0.0003462891386187334,0.01860884570892922,0.00034336548863305317,10.626854462235144,0.0,-0.0017764393098374503,-0.005422006890496149,,,,0.08504437901676237,0.00031175517261968904,0.0176565900620615,legacy_curve,0.5971478786970172,0.09229953771745417,0.08799648988003356,7070.339917196761,7074.705364246275,0.0006951019668908209,-0.0036079458705297884,-0.7053642462751668,3.6600828032387653
2022-07-28,IM2212,2022-12-16,6923.0,3256,5135,close,7150.198,False,0.014,,,95.0,0.38934426229508196,0.0969364910733481,False,0.004098360655737705,7150.198,4,0.09175816639958362,0.0029211152726288468,0.05404734288222546,0.0845521660252544,0.0003462891386187334,0.01860884570892922,0.00034336548863305317,10.626854462235144,0.0,-0.0017764393098374503,-0.005422006890496149,,,,0.08504437901676237,0.00031175517261968904,0.0176565900620615,legacy_curve,0.30900785700985783,0.0926867536089021,0.0904600428756184,6934.46435315345,6940.478842672423,0.006476448197729703,0.004249737464445999,-17.478842672422616,-11.464353153450247
2022-07-28,IM2303,2023-03-17,6787.6,1449,3892,close,7150.198,False,0.014,,,154.0,0.6311475409836066,0.09645715483980874,False,0.004098360655737705,7150.198,4,0.09175816639958362,0.0029211152726288468,0.05404734288222546,0.0845521660252544,0.0003462891386187334,0.01860884570892922,0.00034336548863305317,10.626854462235144,0.0,-0.0017764393098374503,-0.005422006890496149,,,,0.08504437901676237,0.00031175517261968904,0.0176565900620615,legacy_curve,0.19838468770119147,0.0928354141416106,0.09140585400777462,6803.1332005701,6809.27418838922,0.005051300832034117,0.0036217406981981365,-21.674188389220035,-15.533200570099325
2022-07-29,IM2208,2022-08-19,7087.0,25025,25557,close,7117.434,False,0.014,,,15.0,0.06147540983606557,0.08370506404931596,False,0.004098360655737705,7117.434,4,0.08482567579786164,0.0029132219771599403,0.05397427143704619,0.08571031759454575,0.0003379922247670296,0.018384564851174193,0.0003352113418377646,10.613072891590502,0.0,0.002772324124097514,0.1264309189958447,,,,0.08910335237182042,0.000304930013837653,0.017462245383616994,legacy_curve,0.7913966416549636,0.08655214746269749,0.08725225000966091,7085.759701978494,7085.45474388447,-0.0035471859603449507,-0.0028470834133815237,1.54525611552981,1.2402980215056232
2022-07-29,IM2209,2022-09-16,7044.8,9450,11829,close,7117.434,False,0.014,,,34.0,0.13934426229508196,0.08761272735525831,False,0.004098360655737705,7117.434,4,0.08482567579786164,0.0029132219771599403,0.05397427143704619,0.08571031759454575,0.0003379922247670296,0.018384564851174193,0.0003352113418377646,10.613072891590502,0.0,0.002772324124097514,0.1264309189958447,,,,0.08910335237182042,0.000304930013837653,0.017462245383616994,legacy_curve,0.6051304120962999,0.08809374952510024,0.0886290731800853,7044.327819228902,7043.802372266512,-0.0010163458248269863,-0.0004810221698419298,0.9976277334881161,0.4721807710984649
2022-07-29,IM2212,2022-12-16,6891.8,3417,5281,close,7117.434,False,0.014,,,94.0,0.38524590163934425,0.09762183213146755,False,0.004098360655737705,7117.434,4,0.08482567579786164,0.0029132219771599403,0.05397427143704619,0.08571031759454575,0.0003379922247670296,0.018384564851174193,0.0003352113418377646,10.613072891590502,0.0,0.002772324124097514,0.1264309189958447,,,,0.08910335237182042,0.000304930013837653,0.017462245383616994,legacy_curve,0.31180252788110396,0.09052142990676576,0.09079726345524114,6910.67764281597,6909.943327351728,0.006824568676226411,0.007100402224701791,-18.14332735172775,-18.87764281596992
2022-07-29,IM2303,2023-03-17,6749.0,1392,4053,close,7117.434,False,0.014,,,153.0,0.6270491803278688,0.09876675054281711,False,0.004098360655737705,7117.434,4,0.08482567579786164,0.0029132219771599403,0.05397427143704619,0.08571031759454575,0.0003379922247670296,0.018384564851174193,0.0003352113418377646,10.613072891590502,0.0,0.002772324124097514,0.1264309189958447,,,,0.08910335237182042,0.000304930013837653,0.017462245383616994,legacy_curve,0.19963686857059973,0.0914497506879054,0.09162635780600209,6780.036358325116,6779.285569527399,0.007140392736815021,0.0073169998549117155,-30.285569527399275,-31.036358325116453
2022-08-01,IM2208,2022-08-19,7136.6,22084,24149,close,7180.454,False,0.014,,,14.0,0.05737704918032787,0.12076986505582013,False,0.004098360655737705,7180.454,4,0.08594677807424897,0.002905447409461555,0.05390220226912399,0.12280954304651763,0.0003298220906950626,0.018161004671963018,0.000327179846433561,10.3909418064377,0.0,0.021557820596858887,0.622698428587732,,,,0.11607786411547778,0.0002981844100974531,0.01726801697061516,legacy_curve,0.8033440875580611,0.08735389726101062,0.11696738155252505,7150.296197618212,7138.15719958954,0.0038024835032950816,0.033415967794809515,-1.5571995895397777,-13.696197618211954
2022-08-01,IM2209,2022-09-16,7087.4,6742,10961,close,7180.454,False,0.014,,,33.0,0.13524590163934427,0.11044693476029026,False,0.004098360655737705,7180.454,4,0.08594677807424897,0.002905447409461555,0.05390220226912399,0.12280954304651763,0.0003298220906950626,0.018161004671963018,0.000327179846433561,10.3909418064377,0.0,0.021557820596858887,0.622698428587732,,,,0.11607786411547778,0.0002981844100974531,0.01726801697061516,legacy_curve,0.6132705277305863,0.08871391817067076,0.11132076549882253,7108.262650701733,7086.562446201004,-0.0008738307385322691,0.0217330165896195,0.8375537989959412,-20.8626507017334
2022-08-01,IM2212,2022-12-16,6930.0,2555,5512,close,7180.454,False,0.014,,,93.0,0.38114754098360654,0.10714712870891006,False,0.004098360655737705,7180.454,4,0.08594677807424897,0.002905447409461555,0.05390220226912399,0.12280954304651763,0.0003298220906950626,0.018161004671963018,0.000327179846433561,10.3909418064377,0.0,0.021557820596858887,0.622698428587732,,,,0.11607786411547778,0.0002981844100974531,0.01726801697061516,legacy_curve,0.3146408435443513,0.09085068361614948,0.10244921508240126,6973.178615242033,6942.419961972116,0.004697913626508801,0.016296445092760584,-12.419961972115743,-43.17861524203272
2022-08-01,IM2303,2023-03-17,6778.6,1435,4309,close,7180.454,False,0.014,,,152.0,0.6229508196721312,0.10645034998805881,False,0.004098360655737705,7180.454,4,0.08594677807424897,0.002905447409461555,0.05390220226912399,0.12280954304651763,0.0003298220906950626,0.018161004671963018,0.000327179846433561,10.3909418064377,0.0,0.021557820596858887,0.622698428587732,,,,0.11607786411547778,0.0002981844100974531,0.01726801697061516,legacy_curve,0.20090404685603272,0.09166449707781285,0.09907037573904444,6841.3251629612205,6809.835416553808,0.007379974249014376,0.014785852910245964,-31.235416553807227,-62.72516296122012
2022-08-02,IM2208,2022-08-19,6948.2,37753,31769,close,6957.982,False,0.014,,,13.0,0.05327868852459016,0.04040561523891662,False,0.004098360655737705,6957.982,4,0.12185919852873353,0.0028977916399088375,0.05383114005767329,0.053883375918755944,0.00032177890200716595,0.017938196732313033,0.0003192710751212911,9.205633977410564,0.0,-0.032940426927466654,-0.7981350193764615,,,,0.06076063856207502,0.0002915192806976898,0.017073935712005297,legacy_curve,0.8155429998159354,0.11655473429018101,0.06111752800388401,6920.067390067098,6940.536865566814,-0.020711912764967387,-0.0761491190512644,7.663134433185405,28.132609932901687
2022-08-02,IM2209,2022-09-16,6905.0,14493,14621,close,6957.982,False,0.014,,,32.0,0.13114754098360656,0.0722832347259264,False,0.004098360655737705,6957.982,4,0.12185919852873353,0.0028977916399088375,0.05383114005767329,0.053883375918755944,0.00032177890200716595,0.017938196732313033,0.0003192710751212911,9.205633977410564,0.0,-0.032940426927466654,-0.7981350193764615,,,,0.06076063856207502,0.0002915192806976898,0.017073935712005297,legacy_curve,0.6215718818010221,0.11097667079681706,0.06872481082016083,6870.048994500929,6908.223167386388,0.0035584239057655787,-0.03869343607089065,-3.2231673863880133,34.95100549907056
