model,date,mean_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
exact_rho0_curve,2026-05-13,-0.0011455440292272856,0.0069323346949146,-7.998565207436816,18.751933279752308,3
exact_rho0_curve,2026-05-14,0.0024805833917076747,0.004840840417202338,-14.493175465335298,21.177620920781465,3
exact_rho0_curve,2026-05-15,0.0033234825567884604,0.0040899156872329775,-13.704742998072106,19.404879462040206,3
exact_rho0_curve,2026-05-18,0.0017147218671800107,0.005435935490399419,-12.485984919268958,22.371958121161512,4
exact_rho0_curve,2026-05-19,0.0030899263463876545,0.006473532035572466,-15.698496677094681,25.412130120780382,4
exact_rho0_curve,2026-05-20,0.003723552403481309,0.00580177521798809,-15.843594119546196,26.861958766670117,4
exact_rho0_curve,2026-05-21,0.00041110813132550286,0.007182783182142823,-11.54312467173986,24.67588867269004,4
exact_rho0_curve,2026-05-22,0.004427652228982733,0.006158831158091211,-15.643521444328599,27.07629532406553,4
exact_rho0_curve,2026-05-25,0.0034067427658598104,0.009669950794064049,-5.983473749259247,18.542255787392325,4
exact_rho0_curve,2026-05-26,-0.000804422498074036,0.006919685590287485,-8.71425592065475,23.27422578951332,4
exact_rho0_curve,2026-05-27,0.002847654828282274,0.007435955645056291,-11.112025499032143,24.412513476654485,4
exact_rho0_curve,2026-05-28,0.0016600994514745816,0.009535953018295826,-5.855208920806945,20.902629588497273,4
exact_rho0_curve,2026-05-29,-7.573601425178711e-05,0.010386584181200751,-15.43755410701192,32.14237825934782,4
exact_rho0_curve,2026-06-01,0.0025864935056378532,0.013897422319927476,-24.032061202366776,40.40254065852435,4
exact_rho0_curve,2026-06-02,0.004597722897816389,0.007160386482698271,-17.040326506058136,29.8848468409273,4
exact_rho0_curve,2026-06-03,0.0037260561723265195,0.008232714301742276,-16.361327987360482,32.734846556511414,4
exact_rho0_curve,2026-06-04,0.0021683348580269386,0.00947640724776689,-10.804797275644887,27.65371696689696,4
exact_rho0_curve,2026-06-05,0.002902566532366327,0.009795092788073261,-19.939831937841518,38.43900250241237,4
exact_rho0_curve,2026-06-08,0.005567128726953878,0.029496517928466973,-43.89285090136991,67.05218215779338,4
exact_rho0_curve,2026-06-09,0.005130352216537196,0.036169624540500114,8.812202667002339,28.75054636070254,4
exact_rho0_curve,2026-06-10,-0.0008210849939735837,0.01226657735250433,-16.67592936690471,37.56650579686698,4
exact_rho0_curve,2026-06-11,0.002963677852564916,0.010628347694821665,-18.02134254715952,37.74881802012776,4
exact_rho0_curve,2026-06-12,0.0025590649955941256,0.015792065219329972,-26.55441910738773,48.16830892778008,3
exact_rho0_curve,2026-06-15,0.0066070735748964505,0.009760381148628282,-24.768783751097544,40.559185868238885,3
exact_rho0_curve,2026-06-16,0.005661865269412124,0.010354600859784452,-25.500745197782333,43.02963757704736,3
exact_rho0_curve,2026-06-17,0.0019864002823782403,0.01270764023058529,-22.653781728582544,44.69290427786418,3
exact_rho0_curve,2026-06-18,0.004345100310499242,0.01123708626620739,-25.2591625238753,44.06012539354979,3
exact_rho0_curve,2026-06-22,0.008700429434256418,0.0135323929030887,-17.28671034166776,31.006410857223457,3
exact_rho0_curve,2026-06-23,-0.00033670785754806587,0.01781912515868109,-20.511793747521097,52.28112579862118,4
exact_rho0_curve,2026-06-24,0.005989365781793848,0.012651435990545088,-19.21341982214426,40.523819276367036,4
exact_rho0_curve,2026-06-25,0.0023780023671521947,0.012307943562075327,-19.067352712057527,43.82665112955008,4
exact_rho0_curve,2026-06-26,0.004975866276343312,0.019948211435217793,-33.10729792897496,60.938260666433884,4
exact_rho0_curve,2026-06-29,0.0065737608409046945,0.014462692524838073,-28.372184838359317,52.95050980582636,4
exact_rho0_curve,2026-06-30,0.0037057952980691367,0.016284527968193786,-14.168036215556185,41.87910720590842,4
exact_rho0_curve,2026-07-01,0.0014086198269644065,0.03346150451633843,7.048390881978776,36.851914878457876,4
exact_rho0_curve,2026-07-02,-0.0032627072129763485,0.019545374967906894,-17.697230806231346,49.716734313756206,4
