date,standardized_curve_innovation,standardized_return_residual,rolling_correlation
2022-11-29,-0.26848311605059555,0.9371418817569495,-0.21616566962176623
2022-11-30,0.3206033319201048,-0.07435065918513999,-0.21485152827969384
2022-12-01,-0.4750802690315068,0.6134584691304071,-0.22275087552081346
2022-12-02,-0.050104060467367484,0.17128580627689566,-0.22680580007723553
2022-12-05,0.4427766719817501,0.2806053534976201,-0.23412035610636286
2022-12-06,-0.19384763123690063,-0.1252975259653796,-0.22447856810945183
2022-12-07,0.13281601537090582,-0.010013588904900636,-0.22395566230244524
2022-12-08,-0.5106016310051166,-0.42256156838283576,-0.23220641246569002
2022-12-09,0.18376546957804385,0.13855413807179087,-0.23090924470082344
2022-12-12,-0.09591585330882002,-0.2579549133540003,-0.230778754517188
2022-12-13,-0.302785874178808,-0.6121274509310168,-0.23016223380712938
2022-12-14,0.39890238050636945,-0.2558491332470901,-0.2565564984266031
2022-12-15,0.009675046725920558,0.23715423606796557,-0.2540227945101858
2022-12-16,-1.0650704837236271,-0.7670132737254005,-0.21961791060260683
2022-12-19,-0.523267191073021,-1.2853114120166067,-0.19219941984582245
2022-12-20,0.2740831998993112,-0.5306650600359546,-0.12639526418671368
2022-12-21,-0.21448654784247667,-0.5609799512302613,-0.11057629330986034
2022-12-22,-0.38975861786320776,-1.067741277726469,-0.08561598018761198
2022-12-23,0.35468998228469384,-0.313179739979016,-0.09450697640791125
2022-12-26,-0.23185192766785429,1.113073050180729,-0.09941394120478574
2022-12-27,-0.05652459077792689,0.4545346744892567,-0.09721997775781703
2022-12-28,-0.6026969964123583,-0.6089372603714742,-0.10077957752998423
2022-12-29,0.4320612238180057,-0.11631438587220336,-0.11043642841959703
2022-12-30,0.15991364177004433,0.15571775209295577,-0.09067000461789218
2023-01-03,0.5212959693175377,1.3593170224401752,-0.07575863646902213
2023-01-04,0.21037297740104188,-0.053251243527291575,-0.07473613312066728
2023-01-05,-0.3303452644590822,0.5955508744753099,-0.03151268628590627
2023-01-06,-0.028997013883525415,0.11057914977922464,-0.04114128489521862
2023-01-09,1.0114048521113466,0.3060409092159546,-0.04085484686658419
2023-01-10,-0.3888401200947513,0.02679242907693863,-0.061601076418794525
2023-01-11,-0.6948839371054447,-0.5324809561667541,-0.03396471136484805
2023-01-12,0.12205876354890423,-0.008468133394846396,-0.014475984310690047
2023-01-13,-0.7101355455259798,0.2359231495395635,-0.055416997565776234
2023-01-16,0.29071388641715185,0.6644979743425882,-0.04583141955868408
2023-01-17,-0.3699294325108931,0.015610288998645276,-0.047865613017099316
2023-01-18,-0.5884641639372382,0.10356926577123249,-0.042138323498382896
2023-01-19,-0.6235712959146221,0.5413487009455482,-0.055238748714736975
2023-01-20,0.04244855943942193,0.5044481315469019,-0.07063444124738945
2023-01-30,0.6935122523726156,0.39640170515761103,-0.05603083138683325
2023-01-31,-0.48984433536113003,0.1279906043138204,-0.0334823921586267
2023-02-01,0.07902798057228605,0.9661091589790766,-0.026213402648586803
2023-02-02,0.10988270516670479,0.10585588035076463,0.06768321077055746
2023-02-03,-0.047548338412608734,-0.10862409583133356,0.06329374321556455
2023-02-06,-0.47027262676927195,-0.3361311213455734,0.14257503487765524
2023-02-07,0.4208198741989639,0.26084676348777125,0.11627673474527689
2023-02-08,-0.16287172784272907,-0.44611491092203187,0.1042212724231515
2023-02-09,-1.902574561702235,1.072528834487573,0.0714331450768002
2023-02-10,0.6318716263939732,-0.26845224373221915,0.06520598552269853
2023-02-13,0.4465525024156285,0.6428490689505161,0.08154913823283902
2023-02-14,-0.2318334545289991,0.053517872497931086,0.08941011917688271
2023-02-15,0.03571850132355368,-0.009050448311260595,0.06513107118330387
2023-02-16,-0.5858456412599127,-1.2591201169743893,0.09070434658792956
2023-02-17,-0.23831279307769881,-0.5418067121416164,0.09900195460625952
2023-02-20,0.32203131729384143,0.7925010739531431,0.14335520210455002
2023-02-21,0.316824367084065,0.2594038203485079,0.15157726439053804
2023-02-22,-0.6724578174270001,0.061999702751755315,0.15033393823788002
2023-02-23,-0.40893689910861164,-0.3009852291998582,0.15231786250127344
2023-02-24,-0.29298185283453826,-0.21945591346217372,0.16062738607129126
2023-02-27,-0.1229068251488845,-0.4809384970773457,0.20719017319906644
2023-02-28,0.004807855115864193,0.5278735184818525,0.20729810293551612
2023-03-01,0.029568229145738756,0.3998496920835155,0.20804885195993603
2023-03-02,-0.47058797483162385,-0.29147892277567716,0.20218942958363018
2023-03-03,0.3307765348376632,-0.06390957705282883,0.19296301780098268
2023-03-06,0.43870249730387467,0.24588328226316547,0.21268554149820623
2023-03-07,-1.450822823236071,-1.2782961072622157,0.2954662531310471
2023-03-08,0.31436562241862515,0.3063049682412769,0.317540260129802
2023-03-09,-0.3498155091855213,0.0008278163015132391,0.31663452117139734
2023-03-10,-0.710555840020518,-0.8768757999394023,0.3307235744534823
2023-03-13,-0.08412599551818441,0.2904559878216203,0.33044466777824777
2023-03-14,-0.17713636602879124,-0.6012818633094711,0.3297305627171756
2023-03-15,-0.005769994159686348,0.28285073084214696,0.32502541025380194
2023-03-16,-0.3895634966289949,-1.078361152903127,0.3292375845918641
2023-03-17,-0.11105260990882325,0.4021462429296711,0.32930586699207604
2023-03-20,-0.2586791905134495,-0.17079040152449948,0.32752761447378365
2023-03-21,0.3660171156740699,0.7760066733108915,0.3526421040714085
2023-03-22,-0.04628585183803818,0.2542017449642844,0.3520852423084223
2023-03-23,0.13279161615938875,0.23096650884100103,0.3278284633257363
2023-03-24,-0.22712198250488597,-0.03379754150941227,0.3121331105263523
2023-03-27,0.3178320025108565,0.14177020301590776,0.3304567233877257
2023-03-28,-0.871845079839607,-0.5799304194263067,0.3488338157328437
2023-03-29,-0.1291899864130735,-0.20934036163389147,0.34276442012416103
2023-03-30,-0.4620687901557704,-0.022265415859116424,0.3585869606407337
2023-03-31,0.448420065391103,0.5806486070051912,0.38943119151584776
2023-04-03,0.6343243002624684,0.7468003577488095,0.40898656990423504
2023-04-04,-0.6530009562485318,-0.09983514244318699,0.39851828015592
2023-04-06,0.6564326038347733,0.2364815159283576,0.40895437743770485
2023-04-07,-0.25332077338083886,0.5171706240089079,0.40223435025874565
2023-04-10,-0.9923543827450193,-0.6809432337515987,0.400438892265535
2023-04-11,0.5070469753465675,0.10696962733978214,0.40144816809215833
2023-04-12,0.25823185132805504,0.3074983499825917,0.41625948033369287
2023-04-13,-1.0296807882620518,-0.4972876792859122,0.4319702086563589
2023-04-14,0.33320401498582264,0.44764729120291213,0.43793572055388025
2023-04-17,-0.3594452206699062,-0.0861965001683664,0.43934808327499947
2023-04-18,0.22509564470607799,-0.16441785948366838,0.4208114251916801
2023-04-19,-0.18574996581834835,-0.29953059702022905,0.4220021599671513
2023-04-20,-0.1942222627861654,-0.0322885327116218,0.43431597844209674
2023-04-21,-0.9672852569124579,-1.7484258761096974,0.46316155051156266
2023-04-24,-0.35653765068638865,-0.4762453515471228,0.46630902868281204
2023-04-25,-0.8268041101414549,-1.1760086178586346,0.49289578740516593
2023-04-26,-0.20078315963606574,0.15875040367680607,0.51461755135696
2023-04-27,-0.5909082033014159,0.04634042078641718,0.5079836067823422
2023-04-28,-0.3233529408127166,0.7950759366654613,0.4838481597177255
2023-05-04,0.4898535917792205,0.0527558825531158,0.4854914909261252
2023-05-05,-0.47386283613159574,-0.7795030790498712,0.4901893674561557
2023-05-08,0.05353718181945577,0.42576722541766193,0.49140418633165506
2023-05-09,-1.1257913019907815,-0.8741123033047696,0.5124924395464484
2023-05-10,-0.1983557140851977,0.11381378754056115,0.5098917508099888
2023-05-11,-0.21699088996788762,-0.07548612645042281,0.5059216405331494
2023-05-12,-1.0280421548120344,-0.8471225245201438,0.5250955377764214
2023-05-15,-0.2685329476505616,0.4420563215348344,0.7082796917795015
2023-05-16,-0.7377389782797215,-0.6933343099792797,0.740441642126975
2023-05-17,-0.11037210078159025,0.3366084984588959,0.7313885571502718
2023-05-18,-0.5098876094840968,0.2479397856977946,0.7210275716780594
2023-05-19,-0.9970672261211315,0.15148823435497366,0.6934977187614294
2023-05-22,-0.35628340374620077,-0.09312869528107287,0.6961348486537718
2023-05-23,-0.46403237391852425,-0.674639578507668,0.7005865763105741
2023-05-24,-0.4423719052166375,-0.17782659394579362,0.6923625099887513
2023-05-25,-0.22060240244428625,-0.14791548832302256,0.6897414617271852
2023-05-26,-0.7306289868399212,0.4089965096015812,0.6724630526108659
2023-05-29,-0.5393688332788605,-0.1486120812709842,0.6707532471002674
2023-05-30,-0.4501196289860646,0.25671305106695264,0.663273115921172
2023-05-31,-0.15241526637025293,-0.06000252370120864,0.6701136945175178
2023-06-01,-0.665064078097538,0.09704457159758025,0.6592406710474188
2023-06-02,-0.1868456563632731,0.45665493723851414,0.6535716409060063
2023-06-05,-0.16728981003333127,0.037178857775191795,0.6528682432089854
2023-06-06,-0.5437441929258924,-1.3812348084701123,0.6510282026845278
2023-06-07,-0.6759629996188763,-0.02768533060149871,0.6444960307104461
2023-06-08,-1.1772307138776208,-0.46131507008003986,0.611262140867354
2023-06-09,-0.46972059575374914,0.4844871037115229,0.5936010702569003
2023-06-12,-0.23206263852275258,0.30192212442518424,0.5933129710589242
2023-06-13,-0.34758521442501134,0.2092648199895064,0.5832299233817531
2023-06-14,-0.309564300677846,0.19338591958040177,0.5798183504721092
2023-06-15,-0.5158292833016387,0.31360809563936487,0.5810845331987766
2023-06-16,-0.19461841002462368,0.48973529770919394,0.5771534810439222
2023-06-19,0.03027042135745675,0.2025414431285731,0.5922496403858011
2023-06-20,-0.31724957447014446,-0.013280861725095133,0.5905462673202121
2023-06-21,-0.8347187033175232,-1.3920041945103752,0.6019689920681117
2023-06-26,-1.2557731083952628,-1.2546829273313551,0.6153282291204979
2023-06-27,0.7877269643559744,0.7912900367376162,0.6329170660973128
2023-06-28,-0.6818869261118656,-0.330765266226874,0.632065645935371
2023-06-29,0.21673051255776785,0.3970749971364602,0.6375562668448468
2023-06-30,-0.2906789484680668,0.7585576831520328,0.6307096117682816
2023-07-03,-0.23336570289857245,0.08093684336059917,0.6250256084231874
2023-07-04,-0.3657654869577012,0.22165723620610533,0.6266010381742425
2023-07-05,-0.5509791972213793,-0.5302950580257861,0.6288585392037267
2023-07-06,0.159810152357743,-0.18803361815572223,0.6083174501343896
2023-07-07,-1.1620713953315156,-0.44928707642759225,0.5911068595710616
2023-07-10,-0.3572786880116863,0.02477147451248625,0.5927304896740422
2023-07-11,-0.18652360073668772,0.4720923123843773,0.5999510011531407
2023-07-12,-0.7402171636790409,-0.9485540892785406,0.6066235444510355
2023-07-13,-0.2786680828426724,0.5922271447657942,0.5950256101409852
2023-07-14,-0.18663432820770254,-0.07173159994941802,0.6047715965616
2023-07-17,-0.19078912433304582,-0.3004714517312777,0.5963750028287688
2023-07-18,-0.4683619629291081,-0.09461582998207677,0.5924934359409045
2023-07-19,-0.3133888693498176,-0.20522078813841305,0.5829589436102848
2023-07-20,-0.5327491529274236,-0.8453230068240186,0.5817133967877508
2023-07-21,-0.5094301183005494,-0.11118428866000828,0.5967410821368445
2023-07-24,-0.45955327799970996,-0.11757835057935899,0.6021931296172763
2023-07-25,-0.4687789278642857,0.970443012595564,0.5813448445335573
2023-07-26,-0.8793141922230234,-0.4368572895131765,0.5651108184543959
2023-07-27,-0.6508609871012998,-0.5302041683529218,0.5732081675514729
2023-07-28,-0.30058129457869487,0.5117696414821412,0.5613039630360388
2023-07-31,-0.4249433372754291,0.4396922132870417,0.5556035557987412
2023-08-01,-0.3672338490076776,-0.1261562502805435,0.5576399135924439
2023-08-02,-0.4993750318506148,-0.15088450038429538,0.5635726619129725
2023-08-03,-0.4353989089686585,-0.0058076928987892676,0.5846295980088175
2023-08-04,-0.7122114511113224,0.30646239308338263,0.5769109666522363
2023-08-07,-1.133240936635507,-0.3385050376408922,0.5672778545367303
2023-08-08,-0.7641750271823011,-0.36269689804759003,0.5489784542070144
2023-08-09,-0.7069063180270103,-0.5403244173741318,0.5527326177751405
2023-08-10,0.04532481754762652,0.0029756606615618047,0.5488735450564287
2023-08-11,-1.3047252652080656,-1.2375406985128314,0.5703663763026053
2023-08-14,-0.7593388700127974,0.09825393775121032,0.559625818834193
2023-08-15,-0.787193845462776,-0.6224038961423984,0.5607319854810963
2023-08-16,-0.8602914461342533,-0.8068922530287098,0.5653476134641026
2023-08-17,-0.5582700365413608,0.5616282952534973,0.5564052052480131
2023-08-18,-0.8091290576543555,-1.370011617962934,0.5832146234263555
2023-08-21,-0.18584428537071512,-0.6667936396743604,0.562752430703212
2023-08-22,-0.18578173836501014,0.388113561127797,0.5728175267044477
2023-08-23,-1.046746511063544,-1.335102639961929,0.5943428552966509
2023-08-24,-0.27152848613188274,0.10644873178594022,0.5985932714594522
2023-08-25,-1.0996924485943338,-1.1837151552017633,0.6338911077681255
2023-08-28,0.11940098225064816,0.4121609029438029,0.6405531358308796
2023-08-29,-0.7532922772964362,1.9058308433049147,0.5482832727834313
2023-08-30,-0.5954543292580567,0.2803594269291003,0.5457962308363314
2023-08-31,-1.2353046655972557,-0.3937036184960113,0.5462879245518368
2023-09-01,-0.2102548497809739,-0.014765983256668157,0.540587932002344
2023-09-04,-0.6641336728931522,0.8923189536759367,0.5190759635869308
2023-09-05,-0.35078373830178533,-0.35314286283157514,0.528949997757325
2023-09-06,-0.11602497006806312,0.2466044909901239,0.5335398844865291
2023-09-07,-1.1310929802367948,-1.1604662360549631,0.5520176667147734
2023-09-08,-0.5891430574013369,0.1659949362831305,0.5522215609554579
2023-09-11,-0.6458166386069584,0.7859729629941675,0.5319468624300914
2023-09-12,-0.754310173104526,-0.010706898774518745,0.5274578596205679
2023-09-13,-0.47862047319456885,-0.8617761202791754,0.5185672776489816
2023-09-14,-0.7571977243914092,-0.38502826007631347,0.5223653585518131
2023-09-15,-0.4014821865154569,0.07049454496790127,0.5171537223386963
2023-09-18,-0.6378411657071775,0.015742086979866062,0.5131640802182982
2023-09-19,-0.7166725015880716,-0.5854077891206542,0.5153598774045418
2023-09-20,-0.3803664314725863,-0.5494383127410194,0.5022191622924363
2023-09-21,-0.27716841939379416,-0.49408431768600786,0.46361034805500795
2023-09-22,-0.6664011447511677,1.1582183750527035,0.40319554729387613
2023-09-25,-0.152502136925228,-0.3321986175871153,0.390838542640151
2023-09-26,-0.6337456500365171,-0.36843744152630303,0.38014165306966513
2023-09-27,-0.4777224850559168,0.3463804418939518,0.3709261597237885
2023-09-28,0.5845165950164095,0.41182948471991626,0.379790427724526
2023-10-09,-0.23520711092163887,-0.2307029251377754,0.37281328209732584
2023-10-10,-0.1870368304003609,-0.20232638156660743,0.368657929704564
2023-10-11,0.060214327517170374,0.1369228432291534,0.38566724179126444
2023-10-12,-0.7993351849408135,0.4462173587955008,0.3644255395543433
2023-10-13,-1.312877266904601,-0.25244004378256335,0.35724006612549647
2023-10-16,-0.12386827640363492,-0.6289938607900376,0.32702936847629316
2023-10-17,-0.4430783290803417,-0.16584484380883313,0.3193369268523955
2023-10-18,-0.2734824313728427,-1.1157926858492142,0.28501139818565585
2023-10-19,-0.5113833461083989,-0.7223923551291385,0.282591140371225
2023-10-20,-0.423727167645328,-0.7699557298865197,0.28114272860241446
2023-10-23,0.15775642708886162,-1.5248101563280465,0.1992478086071603
2023-10-24,-0.2577048080801187,0.8738486872098027,0.21393338703093964
2023-10-25,-0.5952972823603186,0.6347614092968048,0.2090913607575412
2023-10-26,-0.7589024744681412,0.3406731780482533,0.20012225710061135
2023-10-27,-1.2503620891801368,1.1019773265891284,0.13408609887288364
2023-10-30,0.11674100409453209,0.9117863321146276,0.16791285366581452
2023-10-31,-0.7714235758881645,-0.40497701535369424,0.16594304058684586
2023-11-01,-0.6755697599168083,-0.13314058648831245,0.16344664908959805
2023-11-02,-1.1181042636705383,-0.7909897576900077,0.17554945056774215
2023-11-03,-0.3579194372222551,0.8975583924570836,0.1805055206776903
2023-11-06,-0.6969961134439572,1.2536273755719465,0.1631510544519173
2023-11-07,-0.2318237974071446,0.18095544925366097,0.16731454126573223
2023-11-08,-0.11300245402968617,0.20931075767132012,0.17248079705795938
2023-11-09,-0.6834189233008409,-0.393488358240941,0.17929481084650306
2023-11-10,-1.685897892363539,-0.12167235933551088,0.1648120913464766
2023-11-13,-0.43792884666881654,0.5567558700919051,0.16465804117031455
2023-11-14,-0.23296451317036962,0.3639137703311518,0.1672350579633841
2023-11-15,-0.4880676165184216,0.24510215999085574,0.1682389655587814
2023-11-16,-0.29261783229539945,-0.6383933130333208,0.1154777701395973
2023-11-17,-0.5453296472514654,0.5404740638013504,0.11650338068863551
2023-11-20,-0.4208997497667824,0.5322203992319073,0.11115850971926429
2023-11-21,-0.03127574079794354,-0.4258372545879422,0.0846353300299047
2023-11-22,-0.6126343897529758,-0.8092222462954373,0.09099207706921146
2023-11-23,-0.8787020099199019,0.6419233222999318,0.05413280752163735
2023-11-24,0.10135165434937723,-0.8556817895102891,0.035843378519858575
2023-11-27,-0.23904607809759928,-0.05526251963327903,0.02801629817533637
2023-11-28,0.2877457306911505,0.31258532251010634,0.00011311716521325776
2023-11-29,-0.4467516147970836,-0.3067061800434014,-0.001854482444066206
2023-11-30,0.01417854865712187,-0.3390703338263564,-0.05684180668985451
2023-12-01,-0.41162175832749603,0.5104544513338587,-0.07056525118336551
2023-12-04,0.5612304088907495,-0.1574473644949146,-0.0471360542138238
2023-12-05,-0.8202936930452157,-1.2358215963079617,-0.016072742639125292
2023-12-06,-0.4890997357318973,0.3358341885399166,-0.03479996314981124
2023-12-07,-1.4125264980361094,-0.02554841447443909,-0.034371615429466255
2023-12-08,-0.4106877592009326,-0.20047425583514916,-0.023853531337938386
2023-12-11,0.03143854736054678,0.7223788195079219,0.0011927512765270707
2023-12-12,-0.18033902557374967,0.02038318232112119,-0.0036612683788638752
2023-12-13,0.06171722092548041,-0.634786956002543,-0.070715483241967
2023-12-14,-0.11815213735365447,-0.3063474406423182,-0.07373881805876642
2023-12-15,0.23698105479997136,-0.4395482088320032,-0.07766788404599737
2023-12-18,-0.6350455894567707,-1.012530080557997,-0.06250548994991517
2023-12-19,-0.19640155056392888,0.04946689724463857,-0.06503948483674693
2023-12-20,-0.4286697072808525,-1.1200198001971249,-0.06928870084087056
2023-12-21,0.32407506261945707,0.38047967590359977,-0.04836872790096113
2023-12-22,-0.586150337265971,-0.722719740454524,-0.03930026430312276
2023-12-25,0.23090368981324572,-0.006590560297298022,-0.046591731438141534
2023-12-26,-0.13202441469077958,-0.9447482315968885,-0.058239557532576806
2023-12-27,0.23510932643740512,0.4685325699741352,-0.036889582625073365
2023-12-28,-0.7991660884150815,1.170816447474194,-0.04611938072027793
2023-12-29,-0.4759248473032279,0.843316146816957,-0.04752994861374522
2024-01-02,0.9710650218588189,-0.38278580080333297,-0.07293593101300042
2024-01-03,-0.16669886764712089,-0.34674683611377116,-0.07296444026605177
2024-01-04,0.04714045626391719,-0.4602545955686862,-0.10675699002949443
2024-01-05,-0.1757101223088196,-1.1843562238696348,-0.1133310585001918
2024-01-08,2.7714050893460342,-1.4894020218046544,-0.25086387800088156
2024-01-09,-1.0041962097268797,0.14487601255317595,-0.25899128485833534
2024-01-10,-0.8892679938104469,-0.4421978532357652,-0.24176512842775752
2024-01-11,-1.0291662856131885,1.1249225831020253,-0.27690585815581176
2024-01-12,0.09714697155101926,-0.41070316598087164,-0.2780851593663723
2024-01-15,0.3744745399686757,-0.16758784029247167,-0.2778345395759661
2024-01-16,0.24201721550924002,-0.21323181795515123,-0.2830015525783528
2024-01-17,2.3180014135973988,-1.7010101658846204,-0.3821549042582602
2024-01-18,-1.0556330185831202,-0.12053498657721948,-0.38420230955800716
2024-01-19,-0.7760782050411329,-0.7279443739983683,-0.3632752734029064
2024-01-22,2.6195487195579816,-3.6694273615970894,-0.5272046174236399
2024-01-23,-2.6489588063005605,1.0744026529333066,-0.5489179838611173
2024-01-24,-1.7837080234518716,0.8339339917062524,-0.559877889180435
2024-01-25,-2.249843908956753,2.090595028748659,-0.5888364878659883
2024-01-26,1.8375322786645099,-0.5623129220579633,-0.5976626977452538
2024-01-29,0.9312491501224048,-1.6394743188612124,-0.6149829279385933
2024-01-30,0.6677984874401497,-1.7583864261926916,-0.6224796311964553
2024-01-31,-1.1208797695306163,-2.47482040864453,-0.5662627089976544
2024-02-01,-0.7503992672214184,-0.38296150258508826,-0.5668592925428708
2024-02-02,-0.6039700423115028,-2.2858015684447532,-0.5305911714335187
2024-02-05,2.2538891820339826,-3.905776714863687,-0.5900194360317574
2024-02-06,-4.388965928593989,4.302886968268593,-0.6853807598069519
2024-02-07,-1.5401427196120263,2.732805288887611,-0.6911786967590813
2024-02-08,0.13165688803854447,2.4637577448046444,-0.6626829652204207
2024-02-19,2.2081475719308616,0.4282858588196991,-0.6225745437152418
2024-02-20,-0.4094857228734331,0.22014515953745553,-0.6235365170873366
2024-02-21,0.46279916146913286,0.34994926924824643,-0.6168902695208015
2024-02-22,-1.547391222404498,0.9756044866368944,-0.6239808559245822
2024-02-23,-0.820325189469253,0.8874344135106265,-0.6254864631764543
2024-02-26,1.190916640135143,0.3329031513061035,-0.6109817380723639
2024-02-27,-1.10512487560854,1.627055247777747,-0.6155907683146334
2024-02-28,1.1194121645167874,-2.8879652214721316,-0.6288677566385652
2024-02-29,-0.8913243296811711,2.2934878506583556,-0.6262235811715753
2024-03-01,-0.06339715351441158,0.6502763276657577,-0.6236242600081235
2024-03-04,1.7539041046858448,0.28595361429272204,-0.6041550560515698
2024-03-05,1.0014174331000492,-0.5982711277225161,-0.6072473147752179
2024-03-06,-1.60313507655102,0.11943163902043481,-0.6045837319250175
2024-03-07,-0.8422532057879273,-0.8892995479597806,-0.596734799232834
2024-03-08,-0.6261566338740203,0.801114155337649,-0.5976330823454431
2024-03-11,-0.3151332702370096,1.1145718542466767,-0.596877154989259
2024-03-12,-0.015167601175743098,0.33577668530306637,-0.6070327401466884
2024-03-13,0.055906354186072295,0.28366307979653926,-0.6053798524661089
2024-03-14,0.16516375220532195,-0.40385327982796837,-0.610124357654787
