scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-31.0137134088067,-31.0137134088067,-31.0137134088067,,-31.0137134088067,-31.0137134088067,-31.0137134088067,526.3961795510218,0.0,0.0,0.0,0.0,0.0,31.0137134088067,0.0,0.0,0.0
short_one_futures_spot,1,-7.948323434764916,-7.948323434764916,-7.948323434764916,,-7.948323434764916,-7.948323434764916,-7.948323434764916,72.92928330762439,0.0,0.8218142284991589,138.19137750261672,0.0,0.0,3101.3520622926508,3130.9038968834916,6247.457714000954,0.8614555231578089
short_two_futures_spot,1,-8.54997334516247,-8.54997334516247,-8.54997334516247,,-8.54997334516247,-8.54997334516247,-8.54997334516247,70.28936123254735,0.0,0.8123640287894264,135.67552828562032,0.0,0.0,3046.801137969234,3075.9418574521205,6137.875489076655,0.8664706090904779
short_one_futures_only,1,-145.79532214040267,-145.79532214040267,-145.79532214040267,,-145.79532214040267,-145.79532214040267,-145.79532214040267,2.6132523017297937,0.0,0.8218142284991589,0.0,0.0,0.0,145.79532214040267,0.0,0.0,0.9950355788980864
short_two_futures_only,1,-143.88736255683173,-143.88736255683173,-143.88736255683173,,-143.88736255683173,-143.88736255683173,-143.88736255683173,2.343341599077077,0.0,0.8123640287894264,0.0,0.0,0.0,143.88736255683173,0.0,0.0,0.9955483309147954
