quadrature_order,price,normalized_price,difference_from_base_order
39,29.672364939084623,0.0039033320168587117,0.011423190314808096
41,29.66632300657641,0.0039025372144002144,0.005381257806593709
43,29.660941748769815,0.0039018293221937603,0.0
45,29.65560163027403,0.003901126841769931,-0.005340118495784196
47,29.655053867529833,0.0039010547848286844,-0.005887881239981851
