scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,pooled_daily_discounted_pnl_std,mean_cohort_daily_discounted_pnl_std,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,spot_turnover_notional,peak_borrowing,peak_spot_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,12.519668098558835,12.519668098558835,12.519668098558835,,12.519668098558835,12.519668098558835,12.519668098558835,11.270526000969284,3.3571604073933203,3.3571604073933203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_one_futures_spot,1,2.444121245896895,2.444121245896895,2.444121245896895,,2.444121245896895,2.444121245896895,2.444121245896895,2.12978643002896,1.4593787822320017,1.4593787822320017,0.0,1.132448368482279,96.18833962760486,0.0,0.0,6901.805295382571,2282.8137764008293,2301.1335687459737,0.8110304319562551
short_two_futures_spot,1,2.847473111192926,2.847473111192926,2.847473111192926,,2.847473111192926,2.847473111192926,2.847473111192926,2.068243878836311,1.4381390332079549,1.4381390332079549,0.0,1.1230801510890176,94.2453807080972,0.0,0.0,6817.303713409991,2253.7366087723535,2272.39085278299,0.8164909181116801
short_one_futures_only,1,-92.57567849062035,-92.57567849062035,-92.57567849062035,,-92.57567849062035,-92.57567849062035,-92.57567849062035,836.2643716511801,28.918235970597863,28.918235970597863,0.0,1.132448368482279,0.0,0.0,0.0,0.0,92.57567849062035,0.0,-73.19923183525418
short_two_futures_only,1,-90.24977130170525,-90.24977130170525,-90.24977130170525,,-90.24977130170525,-90.24977130170525,-90.24977130170525,812.6631768469399,28.50724779502469,28.50724779502469,0.0,1.1230801510890176,0.0,0.0,0.0,0.0,90.24977130170525,0.0,-71.10516854111773
