cohort,entry_date,previous_expiry,option_contract,expiry,hedge_contract_1,hedge_contract_2,sample_start,sample_end,sample_curve_dates,optimizer_converged,calibration_log_likelihood,locked_carry,kappa_slow,kappa_fast,theta,eta_slow,eta_fast,sigma_epsilon,kappa_gap_at_bound,eta_fast_at_bound,initial_premium_points,status,exit_date,exit_reason
2026-05-18,2026-05-18,2026-05-15,IM2606,2026-06-22,IM2606,IM2612,2024-05-13,2026-05-18,488,True,5740.094308808028,0.11666228714801176,0.4487988151968541,16.481335850764356,0.05447029499345025,0.04864394270052493,1.154991324751572,0.001001437095132607,False,False,36.38610971050104,completed,2026-05-25,exercise
