scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-20.639334150496026,-20.639334150496026,-20.639334150496026,,-20.639334150496026,-20.639334150496026,-20.639334150496026,,0.0,0.0,0.0,0.0,0.0,20.639334150496026,0.0,0.0,
short_one_futures_spot,1,-7.152541990248665,-7.152541990248665,-7.152541990248665,,-7.152541990248665,-7.152541990248665,-7.152541990248665,,0.0,0.6093349619663131,34.59981186656944,0.0,0.0,2619.7747354779663,2647.272022375798,5329.143856618166,
short_two_futures_spot,1,-7.447665523208343,-7.447665523208343,-7.447665523208343,,-7.447665523208343,-7.447665523208343,-7.447665523208343,,0.0,0.5976213099272644,33.827184807375446,0.0,0.0,2560.6601366638906,2588.157423561722,5210.14203193082,
short_one_futures_only,1,-41.60045684213753,-41.60045684213753,-41.60045684213753,,-41.60045684213753,-41.60045684213753,-41.60045684213753,,0.0,0.6093349619663131,0.0,0.0,0.0,41.60045684213753,0.0,0.0,
short_two_futures_only,1,-41.12634523445449,-41.12634523445449,-41.12634523445449,,-41.12634523445449,-41.12634523445449,-41.12634523445449,,0.0,0.5976213099272644,0.0,0.0,0.0,41.12634523445449,0.0,0.0,
