scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,13.006749366656368,13.006749366656368,13.006749366656368,,13.006749366656368,13.006749366656368,13.006749366656368,157.22571707187606,0.0,0.0,0.0
one_futures,1,-193.72773326012307,-193.72773326012307,-193.72773326012307,,-193.72773326012307,-193.72773326012307,-193.72773326012307,3597.6332022782185,0.0,1.054960722552078,-21.881964027764955
two_futures,1,-190.2064797648237,-190.2064797648237,-190.2064797648237,,-190.2064797648237,-190.2064797648237,-190.2064797648237,3488.4877879595524,0.0,1.0525313039632602,-21.187768343042652
