cohort,entry_date,previous_expiry,option_contract,expiry,hedge_contract_1,hedge_contract_2,sample_start,sample_end,sample_curve_dates,optimizer_converged,calibration_log_likelihood,locked_carry,kappa_slow,kappa_fast,theta,eta_slow,eta_fast,sigma_epsilon,kappa_gap_at_bound,eta_fast_at_bound,initial_premium_points,status,exit_date,exit_reason
2025-01-20,2025-01-20,2025-01-17,IM2502,2025-02-21,IM2502,IM2509,2023-01-16,2025-01-20,488,True,5690.414849502757,0.08462278082762292,0.8945946194662469,18.155015476751878,0.04605010541063843,0.05098437355737311,1.4864487704513885,0.0009607897298739967,False,False,21.80967136980999,completed,2025-02-10,exercise
