scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-19.813406453352837,-19.813406453352837,-19.813406453352837,,-19.813406453352837,-19.813406453352837,-19.813406453352837,60.0320635927131,0.0,0.0,0.0,0.0,0.0,19.813406453352837,0.0,0.0,0.0
short_one_futures_spot,1,-6.626962487480341,-6.626962487480341,-6.626962487480341,,-6.626962487480341,-6.626962487480341,-6.626962487480341,7.176241483986367,0.0,0.928387402253491,91.12027874553421,0.0,0.0,3364.084682143549,3396.950583063408,6765.754129639071,0.8804598567080169
short_two_futures_spot,1,-6.381138387453575,-6.381138387453575,-6.381138387453575,,-6.381138387453575,-6.381138387453575,-6.381138387453575,7.652077646377979,0.0,0.9279852927168581,89.75257162615435,0.0,0.0,3321.8592802264966,3355.0863160531826,6681.115188074642,0.8725334897981616
short_one_futures_only,1,-96.92258340774076,-96.92258340774076,-96.92258340774076,,-96.92258340774076,-96.92258340774076,-96.92258340774076,279.25355430994887,0.0,0.928387402253491,0.0,0.0,0.0,96.92258340774076,0.0,0.0,-3.6517400468613177
short_two_futures_only,1,-95.32134515185925,-95.32134515185925,-95.32134515185925,,-95.32134515185925,-95.32134515185925,-95.32134515185925,272.6034607830689,0.0,0.9279852927168581,0.0,0.0,0.0,95.32134515185925,0.0,0.0,-3.540964352525747
