scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,48.774370627807436,48.774370627807436,48.774370627807436,,48.774370627807436,48.774370627807436,48.774370627807436,260.51401034873834,0.0,0.0,0.0
one_futures,1,113.87005354380656,113.87005354380656,113.87005354380656,,113.87005354380656,113.87005354380656,113.87005354380656,1140.1627659056257,0.0,1.6561762202867143,-3.3765890532311156
two_futures,1,111.63912637432564,111.63912637432564,111.63912637432564,,111.63912637432564,111.63912637432564,111.63912637432564,1113.4220473075602,0.0,1.6639272181119864,-3.2739430628589705
