scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,-12.519668098558835,-12.519668098558835,-12.519668098558835,,-12.519668098558835,-12.519668098558835,-12.519668098558835,11.270526000969284,0.0,0.0,0.0
one_futures,1,92.57567849062035,92.57567849062035,92.57567849062035,,92.57567849062035,92.57567849062035,92.57567849062035,836.2643716511801,0.0,1.132448368482279,-73.19923183525418
two_futures,1,90.24977130170525,90.24977130170525,90.24977130170525,,90.24977130170525,90.24977130170525,90.24977130170525,812.6631768469399,0.0,1.1230801510890176,-71.10516854111773
