cohort,entry_date,previous_expiry,option_contract,expiry,hedge_contract_1,hedge_contract_2,sample_start,sample_end,sample_curve_dates,optimizer_converged,calibration_log_likelihood,locked_carry,kappa_slow,kappa_fast,theta,eta_slow,eta_fast,sigma_epsilon,kappa_gap_at_bound,eta_fast_at_bound,initial_premium_points,status,exit_date,exit_reason
2024-10-21,2024-10-21,2024-10-18,IM2411,2024-11-15,IM2411,IM2506,2022-10-17,2024-10-21,488,True,5704.582269920222,0.05915595342410681,1.0325819462845869,17.723220569801146,0.04591644297413728,0.05915160042323462,1.4434015796662516,0.0009319538689418138,False,False,21.083986302902506,completed,2024-11-08,exercise
