selection,cohort,date,base_price,fine_price,price_difference,relative_price_difference,base_continuation,fine_continuation,base_exercise,fine_exercise,one_position_difference,two_position_1_difference,two_position_2_difference,runtime_seconds,fine_slow_points,fine_fast_points,fine_quadrature
last_inception,2026-07-20,2026-07-20,35.14962019054884,35.13907790983175,-0.0105422807170896,-0.00029992587857106484,35.14962019054884,35.13907790983175,False,False,0.0001100012401081,0.0001168363120007,-5.974689695337904e-06,57.52659400000266,451,601,61
largest_premium,2025-08-18,2025-08-18,39.536935817456445,39.52035659319112,-0.0165792242653282,-0.0004193350830695408,39.536935817456445,39.52035659319112,False,False,0.0003750535024156,0.0003924528354395,-1.4469814883517895e-05,58.08246700000018,451,601,61
largest_condition_nonzero_option,2024-08-19,2024-09-18,0.6977731725092587,0.6957196132563354,-0.002053559252923387,-0.0029430183529965655,0.6977731725092587,0.6957196132563354,False,False,-0.007092647558290421,-0.007047822632562317,-5.54651441294493e-06,3.558376400003908,451,601,61
largest_fast_state,2024-09-23,2024-09-27,0.0034910903507042,0.0034751771389614,-1.591321174274638e-05,-0.004558235434822381,0.0034910903507042,0.0034751771389614,False,False,-1.27495641401087e-06,-1.1539703897347608e-06,-5.813297809923024e-08,20.41620139999577,451,601,61
nearest_exercise_boundary,2025-07-21,2025-08-01,12.90453898491214,12.901635235900944,-0.002903749011196,-0.00022501764802222187,12.90453898491214,12.901635235900944,False,False,-0.0132560200077989,-0.0134039303522681,8.327070897595594e-05,17.656679300001997,451,601,61
