cohort,scenario,date,pnl_before_financing_costs,first_order_spot_move,first_order_factor_move,remainder
2025-03-24,two_futures,2025-03-28,-16.56177093901992,-14.86975669748395,0.0,-1.6920142415359685
2025-03-24,two_futures,2025-03-31,-10.743045109019606,-11.852672748924773,1.8117695011690532e-16,1.1096276399051666
2025-03-24,two_futures,2025-04-01,7.919005123886195,8.427853205388532,-1.442967046403104e-17,-0.5088480815023368
2025-03-24,two_futures,2025-04-02,8.351279992726905,6.42661893696278,-7.004593194377803e-16,1.924661055764126
2025-03-24,two_futures,2025-04-03,-21.322557509341102,-20.773833107956797,1.9194437012213714e-17,-0.5487244013843053
2025-03-24,two_futures,2025-04-07,-181.21540534306462,-198.12056469608802,-2.6613858901532153e-15,16.90515935302341
2025-03-24,two_futures,2025-04-08,31.672591434143328,1.3837433306141218,0.0,30.288848103529205
2025-04-21,no_hedge,2025-04-22,-0.7493270470480278,-0.011731966778551184,0.11459625629309496,-0.8521913365625716
2025-04-21,no_hedge,2025-04-23,-3.9266081093006715,0.12007769164480661,-3.5150395983265414,-0.5316462026189366
2025-04-21,no_hedge,2025-04-24,-2.7144723627893383,-0.17489421461226975,-1.6915829283864603,-0.8479952197906082
2025-04-21,no_hedge,2025-04-25,-0.358159107407086,0.043741843515291395,0.5803560512964803,-0.9822570022188577
2025-04-21,no_hedge,2025-04-28,-1.058828435053261,-0.1393542694962091,0.07666293145530864,-0.9961370970123606
2025-04-21,no_hedge,2025-04-29,-3.3568646741193113,0.054627056359006984,-2.8157140977444253,-0.5957776327338928
2025-04-21,no_hedge,2025-04-30,3.079736877955822,0.06997748130063257,3.3921202938058945,-0.3823608971507051
2025-04-21,no_hedge,2025-05-06,-0.7291225580202311,0.30608749664245205,0.2550343573986877,-1.2902444120613707
2025-04-21,no_hedge,2025-05-07,1.0160719521931951,0.015718591751372007,2.281450708402143,-1.28109734796032
2025-04-21,no_hedge,2025-05-08,-4.37082072164432,0.09303280024438287,-3.275601729904991,-1.1882517919837112
2025-04-21,no_hedge,2025-05-09,-1.1037369204743637,-0.09668886649887005,0.46555769881858755,-1.472605752794081
2025-04-21,no_hedge,2025-05-12,-1.988308586095623,0.09449145177149502,-0.5670526412868466,-1.5157473965802715
2025-04-21,no_hedge,2025-05-13,2.8556426799861465,-0.012651173851493017,3.274719911873152,-0.4064260580355121
2025-04-21,one_futures,2025-04-22,0.1522407150039724,-1.1481888742532838,0.019913289969403107,1.2805162992878532
2025-04-21,one_futures,2025-04-23,13.044306939997972,13.015302281921455,-0.09500095188283961,0.12400560995935603
2025-04-21,one_futures,2025-04-24,-17.802857101014066,-19.374172334629503,-0.016071461425282162,1.5873866950407187
2025-04-21,one_futures,2025-04-25,5.068929532015075,5.427684655540168,-0.05777367311574275,-0.30098145040935
2025-04-21,one_futures,2025-04-28,-18.00974202022391,-18.603910666562488,-0.02882537157611164,0.6229940179146888
2025-04-21,one_futures,2025-04-29,9.775225221759406,8.668078321301724,0.025979101905059337,1.0811677985526227
2025-04-21,one_futures,2025-04-30,12.66786644057615,11.979740593620775,0.015834405096054306,0.6722914418593203
2025-04-21,one_futures,2025-05-06,62.85610147364874,62.842535681272544,0.008319581840004796,0.005246210536193464
2025-04-21,one_futures,2025-05-07,3.295554774763461,3.4805910916771827,-0.0015125270047820086,-0.18352378990893967
2025-04-21,one_futures,2025-05-08,26.75814321557574,23.154974675337318,0.016030400571807595,3.5871381396666138
2025-04-21,one_futures,2025-05-09,-30.426809952883655,-31.15240741297443,0.0012625416551171565,0.7243349184356577
2025-04-21,one_futures,2025-05-12,39.453001192629145,37.02489896905196,0.004693396779030439,2.4234088267981537
2025-04-21,one_futures,2025-05-13,-6.916455951561341,-6.478270625007748,0.0017130615590037926,-0.4398983881125967
2025-04-21,two_futures,2025-04-22,0.045909541081925,-1.1334647386167782,-2.5342635746881724e-19,1.1793742796987032
2025-04-21,two_futures,2025-04-23,13.030613259745333,12.862495600678649,-0.0,0.1681176590666844
2025-04-21,two_futures,2025-04-24,-17.631131751132067,-19.10264797387359,1.8674251495525955e-16,1.471516222741524
2025-04-21,two_futures,2025-04-25,5.057837471974956,5.351606363994766,0.0,-0.29376889201981005
2025-04-21,two_futures,2025-04-28,-17.790200357034404,-18.356122238243493,6.030710132344129e-17,0.565921881209089
2025-04-21,two_futures,2025-04-29,9.595718975391375,8.568914517609823,-7.527351610843112e-16,1.0268044577815523
2025-04-21,two_futures,2025-04-30,12.482443669346557,11.821282461063332,0.0,0.6611612082832252
2025-04-21,two_futures,2025-05-06,62.29121861234172,62.30424258601898,0.0,-0.013023973677256606
2025-04-21,two_futures,2025-05-07,3.258623265041502,3.4514584321558472,0.0,-0.19283516711434512
2025-04-21,two_futures,2025-05-08,26.534862789155106,23.001519876258833,0.0,3.5333429128962734
2025-04-21,two_futures,2025-05-09,-30.22650750783088,-30.929396389018613,6.518402326652714e-17,0.7028888811877322
2025-04-21,two_futures,2025-05-12,39.18553297578017,36.7959419624906,0.0,2.389591013289568
2025-04-21,two_futures,2025-05-13,-6.877673363160006,-6.440196101798214,6.808247990382904e-16,-0.43747726136179277
2025-05-19,no_hedge,2025-05-20,4.252209943742801,0.25902258998146055,4.379826937057802,-0.3866395832964611
2025-05-19,no_hedge,2025-05-21,1.2757205057687113,-0.07970452659517342,2.11894620047603,-0.7635211681121454
2025-05-19,no_hedge,2025-05-22,-5.088000585375251,-0.39525859138909203,-4.040772783470558,-0.6519692105156007
2025-05-19,no_hedge,2025-05-23,1.2728165450747357,-0.3980443978231328,2.5590543392120604,-0.8881933963141919
2025-05-19,no_hedge,2025-05-26,-3.1723751470223536,0.21460414328764524,-2.4327126502154,-0.9542666400945987
2025-05-19,no_hedge,2025-05-27,-4.547996489266313,-0.10011067478022,-3.5097549539019712,-0.9381308605841219
2025-05-19,no_hedge,2025-05-28,-3.101894336783619,-0.100456298526198,-1.9294520647972322,-1.0719859734601889
2025-05-19,no_hedge,2025-05-29,-6.923288787494599,0.38721085456651005,-7.083501982885528,-0.22699765917558068
2025-05-19,no_hedge,2025-05-30,0.4048227151893277,-0.15647047868027011,1.6885321852967274,-1.1272389914271295
2025-05-19,no_hedge,2025-06-03,2.9545508775555605,0.11200047184007275,3.6347347979321696,-0.792184392216682
2025-05-19,no_hedge,2025-06-04,-0.7294596906306744,0.16176300717979744,0.5056648735322766,-1.3968875713427484
2025-05-19,no_hedge,2025-06-05,-1.2595109465169319,0.12709333698165906,0.08983063381876212,-1.4764349173173532
2025-05-19,no_hedge,2025-06-06,-3.6180754219959343,-0.037890387717834866,-2.3299338097850875,-1.2502512244930122
2025-05-19,no_hedge,2025-06-09,-1.586749878078062,0.13832833339434186,-0.28311369292879907,-1.441964518543605
2025-05-19,no_hedge,2025-06-10,-0.1667449207272838,-0.10393274307440206,1.3190198158639594,-1.3818319935168413
2025-05-19,no_hedge,2025-06-11,-1.9213826316436178,0.04478837877075941,-0.46003286536289234,-1.506138145051485
