scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,3.3683626469840995,3.3683626469840995,3.3683626469840995,,3.3683626469840995,3.3683626469840995,3.3683626469840995,55.32178743282986,0.0,0.0,0.0
one_futures,1,102.42760618265572,102.42760618265572,102.42760618265572,,102.42760618265572,102.42760618265572,102.42760618265572,586.8479893188739,0.0,0.9233493940910031,-9.607900007414043
two_futures,1,101.58412322378703,101.58412322378703,101.58412322378703,,101.58412322378703,101.58412322378703,101.58412322378703,571.4424625678784,0.0,0.9186061102269006,-9.329428767313557
