cohort,scenario,entry_date,exit_date,exit_reason,initial_premium,option_payoff,option_pnl,futures_pnl,financing,transaction_costs,total_pnl,discounted_total_pnl,daily_discounted_pnl_variance,daily_discounted_pnl_std,worst_daily_discounted_pnl,max_drawdown,turnover_contracts,peak_abs_contracts,max_condition_number,conditioning_warning_days,mean_residual_factor_variance,rms_residual_scale_exposure,max_abs_futures_model_error,variance_reduction_vs_no_hedge
2024-08-19,no_hedge,2024-08-19,2024-09-20,expiry,20.085398064603336,0.0,-20.085398064603336,0.0,-0.02536970785638083,0.0,-20.110767772459713,-20.085398064603332,2.5000604723474913,1.5811579530039026,-5.221173406568977,20.39890401202989,0.0,0.0,119.94173920362856,0,14.132092003653577,9.97273306827181,15.555999999999585,0.0
2024-08-19,one_futures,2024-08-19,2024-09-20,expiry,20.085398064603336,0.0,-20.085398064603336,-48.79136613640405,-0.07555722295850911,0.0,-68.95232142396586,-68.86533815856608,254.72573181898431,15.96012944242572,-29.077184184591907,91.92096682555362,1.7948253433675447,0.5412141801514353,119.94173920362856,0,0.0027553248222354763,1570.798519592108,15.555999999999585,-100.88782816913366
2024-08-19,two_futures,2024-08-19,2024-09-20,expiry,20.085398064603336,0.0,-20.085398064603336,-47.81153646241869,-0.07448023625053224,0.0,-67.97141476327255,-67.88566891037226,247.05579447242366,15.718008603904748,-28.519456963255564,90.81008178121704,1.8007957701281736,0.5376733828572495,119.94173920362856,0,2.3648055174374852e-31,1549.2799074027362,15.555999999999585,-97.81992743977298
