study,cohort,scenario,option_side,scenario_role,entry_date,exit_date,exit_reason,initial_premium,option_payoff,option_cash_flow,option_pnl,futures_pnl,spot_pnl,financing,futures_costs,spot_costs,transaction_costs,total_pnl,discounted_total_pnl,daily_discounted_pnl_variance,daily_discounted_pnl_std,worst_daily_discounted_pnl,max_drawdown,turnover_contracts,spot_turnover_units,spot_turnover_notional,peak_abs_contracts,peak_borrowing,peak_spot_notional,max_condition_number,conditioning_warning_days,mean_residual_factor_variance,max_abs_residual_slow_exposure,max_abs_residual_fast_exposure,rms_residual_scale_exposure,max_abs_residual_scale_exposure,max_abs_spot_delta_residual,max_abs_futures_model_error,variance_reduction_vs_no_hedge
short_with_spot,2025-05-19,short_no_hedge,-1,primary,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,0.0,31.152919821425474,0.0,0.0,0.04113877897188483,0.0,0.0,0.0,31.19405860039736,31.152919821425474,6.38079337842397,2.526023233943815,-4.250178560148985,5.524355319159596,0.0,0.0,0.0,0.0,0.0,0.0,109.60263819373876,0,53.64227420875068,262.2648524037672,108.94617241811034,20.48202392944225,36.680850270936986,0.005981697257621226,15.40899999999965,0.0
short_with_spot,2025-05-19,short_one_futures_spot,-1,primary,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,0.0,31.152919821425474,-35.343658216461414,-11.099968321907834,-2.7365842904522424,0.0,0.0,0.0,-18.02729100739656,-18.00351658452599,1.5202610853291938,1.2329886801301924,-3.2876437958810003,18.02729100739657,1.4314509737400833,1.4193826097247175,8646.720864523475,0.44520650940745266,2622.985779094053,2658.085325326459,109.60263819373876,0,0.008565484977395977,55.01565932902773,0.12793528602044546,1.0601352280904323e-13,4.547473508864641e-13,7.343850039024196e-17,15.40899999999965,0.7617441914872517
short_with_spot,2025-05-19,short_two_futures_spot,-1,primary,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,0.0,31.152919821425474,-33.673189339811216,-11.270837314681655,-2.700936321998834,0.0,0.0,0.0,-16.492043155065925,-16.470293419744777,1.316393177507271,1.1473417875712848,-2.8057564390502403,16.492043155065936,1.4499565186317498,1.40964513746317,8587.31534464571,0.44098892165705106,2588.491264733162,2624.168753958197,109.60263819373876,0,1.1325226500074209e-30,2.842170943040401e-14,2.842170943040401e-14,1.0601352280904323e-13,4.547473508864641e-13,7.343850039024196e-17,15.40899999999965,0.7936944358739892
short_with_spot,2025-05-19,short_one_futures_only,-1,control,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,0.0,31.152919821425474,-35.343658216461414,0.0,0.014195052747201493,0.0,0.0,0.0,-4.176543342288731,-4.171035309633348,347.65301521396583,18.645455618299216,-37.954719179116815,92.54844117758395,1.4314509737400833,0.0,0.0,0.44520650940745266,36.29496696356075,0.0,109.60263819373876,0,0.008565484977395977,55.01565932902773,0.12793528602044546,2160.581531715902,2658.085325326459,0.44194689853309216,15.40899999999965,-53.48429287641887
short_with_spot,2025-05-19,short_two_futures_only,-1,control,2025-05-19,2025-06-20,expiry,31.152919821425474,0.0,0.0,31.152919821425474,-33.673189339811216,0.0,0.01582973437483024,0.0,0.0,0.0,-2.5044397840109247,-2.501136924449024,337.2394751869584,18.36408111469121,-37.42584880524472,90.74113625756061,1.4499565186317498,0.0,0.0,0.44098892165705106,34.36316186793239,0.0,109.60263819373876,0,1.1325226500074209e-30,2.842170943040401e-14,2.842170943040401e-14,2133.8198678834174,2624.168753958197,0.4364370526001832,15.40899999999965,-51.852279518609826
