scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-48.774370627807436,-48.774370627807436,-48.774370627807436,,-48.774370627807436,-48.774370627807436,-48.774370627807436,260.51401034873834,0.0,0.0,0.0,0.0,0.0,48.774370627807436,0.0,0.0,0.0
short_one_futures_spot,1,-22.527268345739685,-22.527268345739685,-22.527268345739685,,-22.527268345739685,-22.527268345739685,-22.527268345739685,18.427923896484604,0.0,1.6561762202867143,93.01432764998631,0.0,0.0,4669.808213243689,4713.348223891058,12238.534671817433,0.929263213629793
short_two_futures_spot,1,-22.04534611381223,-22.04534611381223,-22.04534611381223,,-22.04534611381223,-22.04534611381223,-22.04534611381223,18.25128347671452,0.0,1.6639272181119864,91.23758942491858,0.0,0.0,4627.937441811415,4671.739515217189,12142.187204681983,0.9299412593883825
short_one_futures_only,1,-113.87005354380656,-113.87005354380656,-113.87005354380656,,-113.87005354380656,-113.87005354380656,-113.87005354380656,1140.1627659056257,0.0,1.6561762202867143,0.0,0.0,0.0,113.87005354380656,0.0,0.0,-3.3765890532311156
short_two_futures_only,1,-111.63912637432564,-111.63912637432564,-111.63912637432564,,-111.63912637432564,-111.63912637432564,-111.63912637432564,1113.4220473075602,0.0,1.6639272181119864,0.0,0.0,0.0,111.63912637432564,0.0,0.0,-3.2739430628589705
