scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,-31.19405860039736,-31.19405860039736,-31.19405860039736,,-31.19405860039736,-31.19405860039736,-31.19405860039736,6.38079337842397,0.0,0.0,0.0
one_futures,1,4.176543342288731,4.176543342288731,4.176543342288731,,4.176543342288731,4.176543342288731,4.176543342288731,347.65301521396583,0.0,1.4314509737400833,-53.48429287641887
two_futures,1,2.5044397840109247,2.5044397840109247,2.5044397840109247,,2.5044397840109247,2.5044397840109247,2.5044397840109247,337.2394751869584,0.0,1.4499565186317498,-51.852279518609826
