scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,peak_borrowing,peak_spot_notional,spot_turnover_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,-7.997283262474152,-7.997283262474152,-7.997283262474152,,-7.997283262474152,-7.997283262474152,-7.997283262474152,32.78444783321457,0.0,0.0,0.0,0.0,0.0,7.997283262474152,0.0,0.0,0.0
short_one_futures_spot,1,-29.276903976539757,-29.276903976539757,-29.276903976539757,,-29.276903976539757,-29.276903976539757,-29.276903976539757,23.701304678973564,0.0,0.8785581818783429,67.63741485428837,0.0,0.0,1364.811064725943,1374.0748954941864,4246.103493531401,0.2770564628829495
short_two_futures_spot,1,-28.98796673539141,-28.98796673539141,-28.98796673539141,,-28.98796673539141,-28.98796673539141,-28.98796673539141,23.46928536809053,0.0,0.8616016129906333,65.78221397724518,0.0,0.0,1333.9001600764518,1343.1639908446953,4160.251364187372,0.28413357798531125
short_one_futures_only,1,-96.72571870036583,-96.72571870036583,-96.72571870036583,,-96.72571870036583,-96.72571870036583,-96.72571870036583,437.19335154251894,0.0,0.8785581818783429,0.0,0.0,0.0,105.45104545032612,0.0,0.0,-12.335388589329533
short_two_futures_only,1,-94.58627764855294,-94.58627764855294,-94.58627764855294,,-94.58627764855294,-94.58627764855294,-94.58627764855294,416.60683960082014,0.0,0.8616016129906333,0.0,0.0,0.0,102.6775058839726,0.0,0.0,-11.707453293715306
