study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,realized_payoff,option_cash_flow,signed_option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,futures_pnl,daily_spot_pnl,spot_pnl,daily_financing,financing,dividend_cash_flow,cumulative_dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-23,0,18,IM2501,IM2506,6096.381,6063.0,5853.2,0.07535588333461733,-0.08029548868147116,1.187040665889703e-05,0.0002929534615962442,-4.929573327267479e-05,4,False,0.08842798885426256,22.572875561550998,22.572875561550998,-22.572875561550998,-22.572875561550998,22.572875561550998,0.0,0.0,0.0,0.0,-0.0,-0.0,6069.110655684969,6.1106556849690605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.572875561550998,0.0,0.0,0.0,0.0,-164.36193235906305,-72.93915081685566,45.505458154355466,45.505458154355466,45.505458154355466,-22.572875561550998,-22.572875561550998,-0.0037026681176178123,12.984844497716814,0.36687850416404694,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-23,0,18,IM2501,IM2506,6096.381,6063.0,5853.2,0.07535588333461733,-0.08029548868147116,1.187040665889703e-05,0.0002929534615962442,-4.929573327267479e-05,4,False,0.08842798885426256,22.572875561550998,22.572875561550998,-22.572875561550998,-22.572875561550998,22.572875561550998,0.0,0.0,0.0,0.0,-0.0,-0.0,6069.110655684969,6.1106556849690605,0.0,0.0,-0.2974714481053306,0.0,-0.2974714481053306,0.0,-0.2974714481053306,0.0,0.0,0.299545298337517,0.299545298337517,1826.14226542417,1826.14226542417,0.2974714481053306,0.299545298337517,1826.14226542417,-1826.14226542417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1803.5693898626191,-2.4868995751603507e-14,-2.4868995751603507e-14,-2.4868995751603507e-14,1803.5693898626191,-35.91719571117662,0.08969714105170112,0.015623726067509868,0.015623726067509868,45.505458154355466,-2.2737367544323206e-13,-2.2737367544323206e-13,-3.729650024223093e-17,12.984844497716814,0.36687850416404694,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-23,0,18,IM2501,IM2506,6096.381,6063.0,5853.2,0.07535588333461733,-0.08029548868147116,1.187040665889703e-05,0.0002929534615962442,-4.929573327267479e-05,4,False,0.08842798885426256,22.572875561550998,22.572875561550998,-22.572875561550998,-22.572875561550998,22.572875561550998,0.0,0.0,0.0,0.0,-0.0,-0.0,6069.110655684969,6.1106556849690605,0.0,0.0,-0.2692203810004173,-0.02139436304863352,-0.2692203810004173,-0.02139436304863352,-0.2692203810004173,-0.02139436304863352,0.0,0.2919898758564044,0.2919898758564044,1780.0815313633427,1780.0815313633427,0.2906147440490508,0.2919898758564044,1780.0815313633427,-1780.0815313633427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1757.5086558017917,-2.4868995751603507e-14,-2.4868995751603507e-14,-2.4868995751603507e-14,1757.5086558017917,0.0,0.0,0.0,0.0,45.505458154355466,0.0,0.0,0.0,12.984844497716814,0.36687850416404694,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-23,0,18,IM2501,IM2506,6096.381,6063.0,5853.2,0.07535588333461733,-0.08029548868147116,1.187040665889703e-05,0.0002929534615962442,-4.929573327267479e-05,4,False,0.08842798885426256,22.572875561550998,22.572875561550998,-22.572875561550998,-22.572875561550998,22.572875561550998,0.0,0.0,0.0,0.0,-0.0,-0.0,6069.110655684969,6.1106556849690605,0.0,0.0,-0.2974714481053306,0.0,-0.2974714481053306,0.0,-0.2974714481053306,0.0,0.0,0.0,0.0,0.0,0.0,0.2974714481053306,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.572875561550998,0.0,0.0,0.0,0.0,-35.91719571117662,0.08969714105170112,0.015623726067509868,0.015623726067509868,45.505458154355466,-1826.1422654241703,-1826.1422654241703,-0.299545298337517,12.984844497716814,0.36687850416404694,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-23,0,18,IM2501,IM2506,6096.381,6063.0,5853.2,0.07535588333461733,-0.08029548868147116,1.187040665889703e-05,0.0002929534615962442,-4.929573327267479e-05,4,False,0.08842798885426256,22.572875561550998,22.572875561550998,-22.572875561550998,-22.572875561550998,22.572875561550998,0.0,0.0,0.0,0.0,-0.0,-0.0,6069.110655684969,6.1106556849690605,0.0,0.0,-0.2692203810004173,-0.02139436304863352,-0.2692203810004173,-0.02139436304863352,-0.2692203810004173,-0.02139436304863352,0.0,0.0,0.0,0.0,0.0,0.2906147440490508,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.572875561550998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.505458154355466,-1780.0815313633427,-1780.0815313633427,-0.2919898758564044,12.984844497716814,0.36687850416404694,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-24,1,17,IM2501,IM2506,6164.361,6130.2,5919.2,0.074035222569537,-0.0656063534265604,1.1689107208596538e-05,0.00028794952952053074,-4.818858408706812e-05,4,False,0.08842798885426256,22.052632393369024,22.052632393369024,-22.052632393369024,-22.052632393369024,22.052632393369024,2.2780938799496653,0.0,0.0,0.0,-0.0,-0.0,6135.790482150582,5.59048215058192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012952021483198834,0.0012952021483198834,0.0,0.0,0.0,0.0,0.0012952021483198834,0.0,0.0,0.0,0.0,22.574170763699318,0.521538370330294,0.5215084468560387,0.5215084468560387,0.0,-160.47136019850015,-74.56469095343114,47.52643180041517,47.52643180041517,47.52643180041517,-22.052632393369024,-22.052632393369024,-0.0035774401261329477,13.127751207958326,0.3770718024384378,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-24,1,17,IM2501,IM2506,6164.361,6130.2,5919.2,0.074035222569537,-0.0656063534265604,1.1689107208596538e-05,0.00028794952952053074,-4.818858408706812e-05,4,False,0.08842798885426256,22.052632393369024,22.052632393369024,-22.052632393369024,-22.052632393369024,22.052632393369024,2.2780938799496653,0.0,0.0,0.0,-0.0,-0.0,6135.790482150582,5.59048215058192,-0.2974714481053306,0.0,-0.3091488483176368,0.0,-0.3091488483176368,0.0,-0.3091488483176368,0.0,0.299545298337517,0.31101308024467517,0.31101308024467517,1917.196902350146,1917.196902350146,0.011677400212306177,0.011467781907158192,70.69154754499158,-70.69154754499158,0.0,0.0,0.0,-19.990081312678164,-19.990081312678164,20.363089380984274,20.363089380984274,-0.10348645842769791,-0.10348645842769791,0.0,0.0,-19.990081312678164,20.363089380984274,-0.10348645842769791,0.0,0.0,0.0,0.0,-1894.3545051787166,0.7897647780603876,0.7897194649878536,0.7897194649878785,1894.3545051787166,-32.75476332804145,0.07957555302341746,0.012990528647599833,0.012990528647599833,47.52643180041517,0.0,0.0,0.0,13.127751207958326,0.3770718024384378,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-24,1,17,IM2501,IM2506,6164.361,6130.2,5919.2,0.074035222569537,-0.0656063534265604,1.1689107208596538e-05,0.00028794952952053074,-4.818858408706812e-05,4,False,0.08842798885426256,22.052632393369024,22.052632393369024,-22.052632393369024,-22.052632393369024,22.052632393369024,2.2780938799496653,0.0,0.0,0.0,-0.0,-0.0,6135.790482150582,5.59048215058192,-0.2692203810004173,-0.02139436304863352,-0.2829711231316964,-0.01928690690055224,-0.2829711231316964,-0.01928690690055224,-0.2829711231316964,-0.01928690690055224,0.2919898758564044,0.30350027695344955,0.30350027695344955,1870.8852707410433,1870.8852707410433,0.015858198279360417,0.011510401097045153,70.95426761698235,-70.95426761698235,0.0,0.0,0.0,-19.503637564437806,-19.503637564437806,19.849471760718245,19.849471760718245,-0.10084355360389285,-0.10084355360389285,0.0,0.0,-19.503637564437806,19.849471760718245,-0.10084355360389285,0.0,0.0,0.0,0.0,-1848.067404536816,0.7652338108583336,0.7651899052599325,0.7651899052599573,1848.067404536816,0.0,-1.4210854715202004e-14,1.714993406598895e-30,1.714993406598895e-30,47.52643180041517,0.0,0.0,0.0,13.127751207958326,0.3770718024384378,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-24,1,17,IM2501,IM2506,6164.361,6130.2,5919.2,0.074035222569537,-0.0656063534265604,1.1689107208596538e-05,0.00028794952952053074,-4.818858408706812e-05,4,False,0.08842798885426256,22.052632393369024,22.052632393369024,-22.052632393369024,-22.052632393369024,22.052632393369024,2.2780938799496653,0.0,0.0,0.0,-0.0,-0.0,6135.790482150582,5.59048215058192,-0.2974714481053306,0.0,-0.3091488483176368,0.0,-0.3091488483176368,0.0,-0.3091488483176368,0.0,0.0,0.0,0.0,0.0,0.0,0.011677400212306177,0.0,0.0,-0.0,0.0,0.0,0.0,-19.990081312678164,-19.990081312678164,0.0,0.0,0.0012952021483198834,0.0012952021483198834,0.0,0.0,-19.990081312678164,0.0,0.0012952021483198834,0.0,0.0,0.0,0.0,2.5840894510211534,-19.46854294234787,-19.46742592684783,-19.46742592684783,0.0,-32.75476332804145,0.07957555302341746,0.012990528647599833,0.012990528647599833,47.52643180041517,-1917.196902350146,-1917.196902350146,-0.31101308024467517,13.127751207958326,0.3770718024384378,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2024-12-23,2024-12-24,1,17,IM2501,IM2506,6164.361,6130.2,5919.2,0.074035222569537,-0.0656063534265604,1.1689107208596538e-05,0.00028794952952053074,-4.818858408706812e-05,4,False,0.08842798885426256,22.052632393369024,22.052632393369024,-22.052632393369024,-22.052632393369024,22.052632393369024,2.2780938799496653,0.0,0.0,0.0,-0.0,-0.0,6135.790482150582,5.59048215058192,-0.2692203810004173,-0.02139436304863352,-0.2829711231316964,-0.01928690690055224,-0.2829711231316964,-0.01928690690055224,-0.2829711231316964,-0.01928690690055224,0.0,0.0,0.0,0.0,0.0,0.015858198279360417,0.0,0.0,-0.0,0.0,0.0,0.0,-19.503637564437806,-19.503637564437806,0.0,0.0,0.0012952021483198834,0.0012952021483198834,0.0,0.0,-19.503637564437806,0.0,0.0012952021483198834,0.0,0.0,0.0,0.0,3.0705331992615115,-18.982099194107512,-18.98101008851364,-18.98101008851364,0.0,0.0,-1.4210854715202004e-14,1.714993406598895e-30,1.714993406598895e-30,47.52643180041517,-1870.8852707410433,-1870.8852707410433,-0.30350027695344955,13.127751207958326,0.3770718024384378,False,False,False
