study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,realized_payoff,option_cash_flow,signed_option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,futures_pnl,daily_spot_pnl,spot_pnl,daily_financing,financing,dividend_cash_flow,cumulative_dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-18,0,24,IM2509,IM2603,7237.602,7184.4,6873.8,0.08538512912846159,-0.10441621407535762,9.433588593234222e-06,0.00029227589073935883,-4.398632715705015e-05,4,False,0.08900892782331694,39.536935817456445,39.536935817456445,-39.536935817456445,-39.536935817456445,39.536935817456445,0.0,0.0,0.0,0.0,-0.0,-0.0,7192.81912927408,8.41912927408066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.536935817456445,0.0,0.0,0.0,0.0,-267.34973749573373,-99.20869982666665,84.43244455207133,84.43244455207133,84.43244455207133,-39.536935817456445,-39.536935817456445,-0.005462712071962018,13.218590361682203,0.33647220365349345,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-18,0,24,IM2509,IM2603,7237.602,7184.4,6873.8,0.08538512912846159,-0.10441621407535762,9.433588593234222e-06,0.00029227589073935883,-4.398632715705015e-05,4,False,0.08900892782331694,39.536935817456445,39.536935817456445,-39.536935817456445,-39.536935817456445,39.536935817456445,0.0,0.0,0.0,0.0,-0.0,-0.0,7192.81912927408,8.41912927408066,0.0,0.0,-0.28694393298064735,0.0,-0.28694393298064735,0.0,-0.28694393298064735,0.0,0.0,0.29029738412303124,0.29029738412303124,2101.0569279236192,2101.0569279236192,0.28694393298064735,0.29029738412303124,2101.0569279236192,-2101.0569279236192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2061.5199921061626,2.0605739337042905e-13,2.0605739337042905e-13,2.0605739337042905e-13,2061.5199921061626,-71.78525580975023,0.1825360662345048,0.05688038886480708,0.05688038886480708,84.43244455207133,0.0,0.0,0.0,13.218590361682203,0.33647220365349345,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-18,0,24,IM2509,IM2603,7237.602,7184.4,6873.8,0.08538512912846159,-0.10441621407535762,9.433588593234222e-06,0.00029227589073935883,-4.398632715705015e-05,4,False,0.08900892782331694,39.536935817456445,39.536935817456445,-39.536935817456445,-39.536935817456445,39.536935817456445,0.0,0.0,0.0,0.0,-0.0,-0.0,7192.81912927408,8.41912927408066,0.0,0.0,-0.2508832776421495,-0.029989138469221115,-0.2508832776421495,-0.029989138469221115,-0.2508832776421495,-0.029989138469221115,0.0,0.28298352074615984,0.28298352074615984,2048.1220957194478,2048.1220957194478,0.28087241611137065,0.28298352074615984,2048.1220957194478,-2048.1220957194478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2008.5851599019913,-2.1316282072803006e-14,-2.1316282072803006e-14,-2.1316282072803006e-14,2008.5851599019913,0.0,-1.4210854715202004e-14,1.7163008794581963e-30,1.7163008794581963e-30,84.43244455207133,2.2737367544323206e-13,2.2737367544323206e-13,3.14156091262316e-17,13.218590361682203,0.33647220365349345,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-18,0,24,IM2509,IM2603,7237.602,7184.4,6873.8,0.08538512912846159,-0.10441621407535762,9.433588593234222e-06,0.00029227589073935883,-4.398632715705015e-05,4,False,0.08900892782331694,39.536935817456445,39.536935817456445,-39.536935817456445,-39.536935817456445,39.536935817456445,0.0,0.0,0.0,0.0,-0.0,-0.0,7192.81912927408,8.41912927408066,0.0,0.0,-0.28694393298064735,0.0,-0.28694393298064735,0.0,-0.28694393298064735,0.0,0.0,0.0,0.0,0.0,0.0,0.28694393298064735,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.536935817456445,0.0,0.0,0.0,0.0,-71.78525580975023,0.1825360662345048,0.05688038886480708,0.05688038886480708,84.43244455207133,-2101.0569279236192,-2101.0569279236192,-0.29029738412303124,13.218590361682203,0.33647220365349345,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-18,0,24,IM2509,IM2603,7237.602,7184.4,6873.8,0.08538512912846159,-0.10441621407535762,9.433588593234222e-06,0.00029227589073935883,-4.398632715705015e-05,4,False,0.08900892782331694,39.536935817456445,39.536935817456445,-39.536935817456445,-39.536935817456445,39.536935817456445,0.0,0.0,0.0,0.0,-0.0,-0.0,7192.81912927408,8.41912927408066,0.0,0.0,-0.2508832776421495,-0.029989138469221115,-0.2508832776421495,-0.029989138469221115,-0.2508832776421495,-0.029989138469221115,0.0,0.0,0.0,0.0,0.0,0.28087241611137065,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.536935817456445,0.0,0.0,0.0,0.0,0.0,-1.4210854715202004e-14,1.7163008794581963e-30,1.7163008794581963e-30,84.43244455207133,-2048.1220957194478,-2048.1220957194478,-0.28298352074615984,13.218590361682203,0.33647220365349345,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-19,1,23,IM2509,IM2603,7242.849,7177.4,6851.6,0.08286647724217376,-0.03786352565474871,9.188617937750947e-06,0.00028509546439426693,-4.2559491414452e-05,4,False,0.08900892782331694,44.02356466799431,44.02356466799431,-44.02356466799431,-44.02356466799431,44.02356466799431,14.418953914845588,0.0,0.0,0.0,-0.0,-0.0,7179.6379075453715,2.237907545371854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002268577792365076,0.002268577792365076,0.0,0.0,0.0,0.0,0.002268577792365076,0.0,0.0,0.0,0.0,39.53920439524881,-4.484360272745498,-4.484102980766984,-4.484102980766984,0.0,-296.6127898076088,-119.33520926893452,121.99550010877677,121.99550010877677,121.99550010877677,-44.02356466799431,-44.02356466799431,-0.0060782110282838015,13.222963036558932,0.3449567891821156,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-19,1,23,IM2509,IM2603,7242.849,7177.4,6851.6,0.08286647724217376,-0.03786352565474871,9.188617937750947e-06,0.00028509546439426693,-4.2559491414452e-05,4,False,0.08900892782331694,44.02356466799431,44.02356466799431,-44.02356466799431,-44.02356466799431,44.02356466799431,14.418953914845588,0.0,0.0,0.0,-0.0,-0.0,7179.6379075453715,2.237907545371854,-0.28694393298064735,0.0,-0.35129216405469804,0.0,-0.35129216405469804,0.0,-0.35129216405469804,0.0,0.29029738412303124,0.35419597218638466,0.35419597218638466,2565.387942954184,2565.387942954184,0.06434823107405069,0.06389858806335341,462.8078246560712,-462.8078246560712,0.0,0.0,0.0,2.0086075308645315,2.0086075308645315,1.5231903744936315,1.5231903744936315,-0.11828732742975469,-0.11828732742975469,0.0,0.0,2.0086075308645315,1.5231903744936315,-0.11828732742975469,0.0,0.0,0.0,0.0,-2522.437496558799,-1.073118272609392,-1.0730567020158746,-1.0730567020160806,2522.437496558799,-67.0477433794851,0.16645143058950396,0.04960885072037573,0.04960885072037573,121.99550010877677,0.0,0.0,0.0,13.222963036558932,0.3449567891821156,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-19,1,23,IM2509,IM2603,7242.849,7177.4,6851.6,0.08286647724217376,-0.03786352565474871,9.188617937750947e-06,0.00028509546439426693,-4.2559491414452e-05,4,False,0.08900892782331694,44.02356466799431,44.02356466799431,-44.02356466799431,-44.02356466799431,44.02356466799431,14.418953914845588,0.0,0.0,0.0,-0.0,-0.0,7179.6379075453715,2.237907545371854,-0.2508832776421495,-0.029989138469221115,-0.3170268635610098,-0.028086228893902977,-0.3170268635610098,-0.028086228893902977,-0.3170268635610098,-0.028086228893902977,0.28298352074615984,0.3468093537612411,0.3468093537612411,2511.8877810802514,2511.8877810802514,0.0680464954941784,0.06382583301508127,462.2808708274484,-462.2808708274484,0.0,0.0,0.0,2.42194181751175,2.42194181751175,1.4848145333551852,1.4848145333551852,-0.11524999582329434,-0.11524999582329434,0.0,0.0,2.42194181751175,1.4848145333551852,-0.11524999582329434,0.0,0.0,0.0,0.0,-2468.559338907751,-0.6951224954940898,-0.6950826125606729,-0.6950826125606516,2468.559338907751,0.0,0.0,0.0,0.0,121.99550010877677,0.0,0.0,0.0,13.222963036558932,0.3449567891821156,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-19,1,23,IM2509,IM2603,7242.849,7177.4,6851.6,0.08286647724217376,-0.03786352565474871,9.188617937750947e-06,0.00028509546439426693,-4.2559491414452e-05,4,False,0.08900892782331694,44.02356466799431,44.02356466799431,-44.02356466799431,-44.02356466799431,44.02356466799431,14.418953914845588,0.0,0.0,0.0,-0.0,-0.0,7179.6379075453715,2.237907545371854,-0.28694393298064735,0.0,-0.35129216405469804,0.0,-0.35129216405469804,0.0,-0.35129216405469804,0.0,0.0,0.0,0.0,0.0,0.0,0.06434823107405069,0.0,0.0,-0.0,0.0,0.0,0.0,2.0086075308645315,2.0086075308645315,0.0,0.0,0.002268577792365076,0.002268577792365076,0.0,0.0,2.0086075308645315,0.0,0.002268577792365076,0.0,0.0,0.0,0.0,41.54781192611334,-2.4757527418809673,-2.475610694569305,-2.475610694569305,0.0,-67.0477433794851,0.16645143058950396,0.04960885072037573,0.04960885072037573,121.99550010877677,-2565.387942954184,-2565.387942954184,-0.35419597218638466,13.222963036558932,0.3449567891821156,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-08-18,2025-08-19,1,23,IM2509,IM2603,7242.849,7177.4,6851.6,0.08286647724217376,-0.03786352565474871,9.188617937750947e-06,0.00028509546439426693,-4.2559491414452e-05,4,False,0.08900892782331694,44.02356466799431,44.02356466799431,-44.02356466799431,-44.02356466799431,44.02356466799431,14.418953914845588,0.0,0.0,0.0,-0.0,-0.0,7179.6379075453715,2.237907545371854,-0.2508832776421495,-0.029989138469221115,-0.3170268635610098,-0.028086228893902977,-0.3170268635610098,-0.028086228893902977,-0.3170268635610098,-0.028086228893902977,0.0,0.0,0.0,0.0,0.0,0.0680464954941784,0.0,0.0,-0.0,0.0,0.0,0.0,2.42194181751175,2.42194181751175,0.0,0.0,0.002268577792365076,0.002268577792365076,0.0,0.0,2.42194181751175,0.0,0.002268577792365076,0.0,0.0,0.0,0.0,41.96114621276056,-2.062418455233747,-2.062300123143416,-2.062300123143416,0.0,0.0,0.0,0.0,0.0,121.99550010877677,-2511.8877810802514,-2511.8877810802514,-0.3468093537612411,13.222963036558932,0.3449567891821156,False,False,False
