cohort,start_id,observation_noise_model,noise_parameter_name,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_epsilon,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_epsilon,log_likelihood,converged,iterations,message
2025-08-18,2,constant_log_futures,sigma_log_futures,0.75,12.0,0.10653068255467397,0.2401313710098625,0.6003284275246563,0.00654973549858888,0.7404444937826582,16.7471383373761,0.04717115255340292,0.05184606762175292,1.4897213370263942,0.0010487595476581662,5564.45908080683,True,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,9,constant_log_futures,sigma_log_futures,2.0683765532731546,9.793361060849696,0.05877109270704948,0.08577696229779674,0.7298100859943608,0.004915104940522023,0.740432023351721,16.747118271936312,0.04717068620420962,0.05184589731149095,1.4897231187375564,0.0010487585678207567,5564.459080804148,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,0,constant_log_futures,sigma_log_futures,0.15,4.0,0.10653068255467397,0.12006568550493125,0.3601970565147938,0.00654973549858888,0.7404462474104648,16.747140426214738,0.047171343680699286,0.05184584825387187,1.489724794505411,0.0010487600239490616,5564.459080803293,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,4,constant_log_futures,sigma_log_futures,3.0,25.0,0.10653068255467397,0.38421019361578,0.8404597985345188,0.00654973549858888,0.7404288573487079,16.747126145016942,0.047170356151597516,0.051845429662634654,1.4897205553153525,0.0010487596839540599,5564.459080802383,True,40,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,10,constant_log_futures,sigma_log_futures,3.6313873516459405,6.903432857363258,0.08331567606618404,0.36401806814244186,0.7726999744073534,0.0033119804999377114,0.7404417576713587,16.74722767456228,0.047171089556350146,0.051845992162967224,1.4897302100848608,0.0010487591024751963,5564.4590808013345,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,7,constant_log_futures,sigma_log_futures,0.3827375932483699,1.5424571156535538,0.09538789726478447,1.20402038658745,0.32598930749572264,0.00388244872146518,0.7404449760264947,16.747215234853638,0.04717117342708597,0.05184624118734975,1.489728683707327,0.0010487589496066623,5564.459080799663,True,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,3,constant_log_futures,sigma_log_futures,1.5,18.0,0.10653068255467397,0.31217078231282125,0.7203941130295876,0.00654973549858888,0.7404519067226326,16.747206452908227,0.047171650997263476,0.05184631077352891,1.4897277374918758,0.0010487599252828534,5564.459080792405,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,11,constant_log_futures,sigma_log_futures,0.683568151012932,6.521215913045797,0.10232928956584138,0.39912535515463915,0.40725142040498047,0.0068046549378447075,0.7404421292247689,16.747125692825993,0.0471713847733021,0.05184620403434947,1.489718656152512,0.0010487560793785364,5564.4590807915165,True,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,1,constant_log_futures,sigma_log_futures,0.35,8.0,0.10653068255467397,0.16809195970690374,0.480262742019725,0.00654973549858888,0.7404437132395857,16.747210392096928,0.04717080821657527,0.05184623714606843,1.4897315966502203,0.0010487576267299507,5564.459080791399,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,8,constant_log_futures,sigma_log_futures,1.6719627151010144,32.64543130974995,0.12576813259350694,0.177719046369695,0.28011187904703927,0.0063655809796936275,0.7404383098203832,16.74716200603937,0.047171010691052194,0.05184541117291765,1.4897254956320918,0.0010487624004756838,5564.459080790063,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,5,constant_log_futures,sigma_log_futures,5.0,35.0,0.10653068255467397,0.480262742019725,0.96052548403945,0.00654973549858888,4.999999999999999,35.0,0.10653068255467397,0.480262742019725,0.96052548403945,0.006549735498588878,3806.3407888420697,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2025-08-18,6,constant_log_futures,sigma_log_futures,1.2776977012389195,41.252021781482064,0.12465346224755096,0.06411542891514013,0.7165515941362902,0.006839198229211512,1.2776977012389195,41.252021781482064,0.12465346224755096,0.06411542891514013,0.7165515941362902,0.006839198229211513,3773.866970601881,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
