study,cohort,scenario,option_side,scenario_role,entry_date,exit_date,exit_reason,initial_premium,option_payoff,option_cash_flow,option_pnl,futures_pnl,spot_pnl,financing,futures_costs,spot_costs,transaction_costs,total_pnl,discounted_total_pnl,daily_discounted_pnl_variance,daily_discounted_pnl_std,worst_daily_discounted_pnl,max_drawdown,turnover_contracts,spot_turnover_units,spot_turnover_notional,peak_abs_contracts,peak_borrowing,peak_spot_notional,max_condition_number,conditioning_warning_days,mean_residual_factor_variance,max_abs_residual_slow_exposure,max_abs_residual_fast_exposure,rms_residual_scale_exposure,max_abs_residual_scale_exposure,max_abs_spot_delta_residual,max_abs_futures_model_error,variance_reduction_vs_no_hedge
short_with_spot,2024-08-19,short_no_hedge,-1,primary,2024-08-19,2024-09-20,expiry,20.0854284212312,0.0,0.0,20.0854284212312,0.0,0.0,0.025369746199598035,0.0,0.0,0.0,20.110798167430804,20.085428421231207,2.5000622343875643,1.5811585102030612,-2.1840299132116314,3.419587053942049,0.0,0.0,0.0,0.0,0.0,0.0,119.94172821871415,0,14.132125840884925,175.67923466761076,82.6679721678662,10.196885368576641,20.37471536753471,0.004449303948271333,15.555999999999585,0.0
short_with_spot,2024-08-19,short_one_futures_spot,-1,primary,2024-08-19,2024-09-20,expiry,20.0854284212312,0.0,0.0,20.0854284212312,48.791326772022856,-70.28000743375264,-1.9185495573912146,0.0,0.0,0.0,-3.321801797889606,-3.317611349164687,1.3642253696227549,1.1680005863109637,-3.8030718852244116,6.431673764457977,1.7948234352068364,1.789867215870148,8121.627933151238,0.5412135836179708,2421.399651207962,2426.427657983491,119.94172821871415,0,0.0027553363452523464,34.411166427329476,0.12908580469355968,6.855574260447693e-14,2.2737367544323206e-13,5.0579816682156483e-17,15.555999999999585,0.45432343608960335
short_with_spot,2024-08-19,short_two_futures_spot,-1,primary,2024-08-19,2024-09-20,expiry,20.0854284212312,0.0,0.0,20.0854284212312,47.8114986086257,-69.03746631610355,-1.889764717217465,0.0,0.0,0.0,-3.030304003463656,-3.026481278834059,1.2976128755391687,1.139128120774467,-3.7614498129435856,6.2949699578412925,1.8007939074478057,1.7766369415140393,8060.856255692393,0.5376727894105471,2405.0548697224667,2410.3112474851396,119.94172821871415,0,1.876727080249091e-31,1.4210854715202004e-14,1.4210854715202004e-14,1.1874202934156835e-13,4.547473508864641e-13,1.0137018307962163e-16,15.555999999999585,0.48096777044550554
short_with_spot,2024-08-19,short_one_futures_only,-1,control,2024-08-19,2024-09-20,expiry,20.0854284212312,0.0,0.0,20.0854284212312,48.791326772022856,0.0,0.07555722908889935,0.0,0.0,0.0,68.95231242234296,68.86532916829871,254.72556031416656,15.960124069510442,-24.03235275009748,48.87829251558863,1.7948234352068364,0.0,0.0,0.5412135836179708,0.0,0.0,119.94172821871415,0,0.0027553363452523464,34.411166427329476,0.12908580469355968,1606.1009971749525,2426.427657983491,0.5408880677144488,15.555999999999585,-100.88768775852742
short_with_spot,2024-08-19,short_two_futures_only,-1,control,2024-08-19,2024-09-20,expiry,20.0854284212312,0.0,0.0,20.0854284212312,47.8114986086257,0.0,0.07448024404500889,0.0,0.0,0.0,67.97140727390187,67.88566143044943,247.05563695801297,15.718003593268865,-23.524698346331572,47.895242637948925,1.8007939074478057,0.0,0.0,0.5376727894105471,0.0,0.0,119.94172821871415,0,1.876727080249091e-31,1.4210854715202004e-14,1.4210854715202004e-14,1584.0987863493042,2410.31124748514,0.5372954717826209,15.555999999999585,-97.81979478744206
