scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,pooled_daily_discounted_pnl_std,mean_cohort_daily_discounted_pnl_std,total_costs,total_turnover_contracts,spot_pnl,total_futures_costs,total_spot_costs,spot_turnover_notional,peak_borrowing,peak_spot_notional,variance_reduction_vs_no_hedge
short_no_hedge,1,20.110798167430804,20.110798167430804,20.110798167430804,,20.110798167430804,20.110798167430804,20.110798167430804,2.5000622343875643,1.5811585102030612,1.5811585102030612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short_one_futures_spot,1,-3.321801797889606,-3.321801797889606,-3.321801797889606,,-3.321801797889606,-3.321801797889606,-3.321801797889606,1.3642253696227549,1.1680005863109637,1.1680005863109637,0.0,1.7948234352068364,-70.28000743375264,0.0,0.0,8121.627933151238,2421.399651207962,2426.427657983491,0.45432343608960335
short_two_futures_spot,1,-3.030304003463656,-3.030304003463656,-3.030304003463656,,-3.030304003463656,-3.030304003463656,-3.030304003463656,1.2976128755391687,1.139128120774467,1.139128120774467,0.0,1.8007939074478057,-69.03746631610355,0.0,0.0,8060.856255692393,2405.0548697224667,2410.3112474851396,0.48096777044550554
short_one_futures_only,1,68.95231242234296,68.95231242234296,68.95231242234296,,68.95231242234296,68.95231242234296,68.95231242234296,254.72556031416656,15.960124069510442,15.960124069510442,0.0,1.7948234352068364,0.0,0.0,0.0,0.0,0.0,0.0,-100.88768775852742
short_two_futures_only,1,67.97140727390187,67.97140727390187,67.97140727390187,,67.97140727390187,67.97140727390187,67.97140727390187,247.05563695801297,15.718003593268865,15.718003593268865,0.0,1.8007939074478057,0.0,0.0,0.0,0.0,0.0,0.0,-97.81979478744206
