study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,realized_payoff,option_cash_flow,signed_option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,futures_pnl,daily_spot_pnl,spot_pnl,daily_financing,financing,dividend_cash_flow,cumulative_dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-18,0,24,IM2606,IM2612,8720.213,8632.6,8230.6,0.06186714983235574,0.0034488063353927227,6.917129356397037e-06,0.00025471209716700256,-3.515619284687382e-05,4,False,0.11666228714801176,36.38610971050104,36.38610971050104,-36.38610971050104,-36.38610971050104,36.38610971050104,0.0,0.0,0.0,0.0,-0.0,-0.0,8633.21139859828,0.6113985982792656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38610971050104,0.0,0.0,0.0,0.0,-340.8021381326622,-129.96250186564902,87.5014313454927,87.5014313454927,87.5014313454927,-36.38610971050104,-36.38610971050104,-0.004172617080626475,14.09788543846557,0.346599446861985,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-18,0,24,IM2606,IM2612,8720.213,8632.6,8230.6,0.06186714983235574,0.0034488063353927227,6.917129356397037e-06,0.00025471209716700256,-3.515619284687382e-05,4,False,0.11666228714801176,36.38610971050104,36.38610971050104,-36.38610971050104,-36.38610971050104,36.38610971050104,0.0,0.0,0.0,0.0,-0.0,-0.0,8633.21139859828,0.6113985982792656,0.0,0.0,-0.3099991403613536,0.0,-0.3099991403613536,0.0,-0.3099991403613536,0.0,0.0,0.31105715981867904,0.31105715981867904,2712.4846887939225,2712.4846887939225,0.3099991403613536,0.31105715981867904,2712.4846887939225,-2712.4846887939225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2676.0985790834216,-1.0658141036401503e-13,-1.0658141036401503e-13,-1.0658141036401503e-13,2676.0985790834216,-83.30464472514768,0.31166662087304076,0.06767174048912396,0.06767174048912396,87.5014313454927,0.0,0.0,0.0,14.09788543846557,0.346599446861985,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-18,0,24,IM2606,IM2612,8720.213,8632.6,8230.6,0.06186714983235574,0.0034488063353927227,6.917129356397037e-06,0.00025471209716700256,-3.515619284687382e-05,4,False,0.11666228714801176,36.38610971050104,36.38610971050104,-36.38610971050104,-36.38610971050104,36.38610971050104,0.0,0.0,0.0,0.0,-0.0,-0.0,8633.21139859828,0.6113985982792656,0.0,0.0,-0.27955856784593097,-0.024993135943530528,-0.27955856784593097,-0.024993135943530528,-0.27955856784593097,-0.024993135943530528,0.0,0.30451227592652924,0.30451227592652924,2655.4119071941072,2655.4119071941072,0.3045517037894615,0.30451227592652924,2655.4119071941072,-2655.4119071941072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2619.0257974836063,-1.0658141036401503e-13,-1.0658141036401503e-13,-1.0658141036401503e-13,2619.0257974836063,0.0,-2.842170943040401e-14,4.1310756731318416e-30,4.1310756731318416e-30,87.5014313454927,0.0,0.0,0.0,14.09788543846557,0.346599446861985,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-18,0,24,IM2606,IM2612,8720.213,8632.6,8230.6,0.06186714983235574,0.0034488063353927227,6.917129356397037e-06,0.00025471209716700256,-3.515619284687382e-05,4,False,0.11666228714801176,36.38610971050104,36.38610971050104,-36.38610971050104,-36.38610971050104,36.38610971050104,0.0,0.0,0.0,0.0,-0.0,-0.0,8633.21139859828,0.6113985982792656,0.0,0.0,-0.3099991403613536,0.0,-0.3099991403613536,0.0,-0.3099991403613536,0.0,0.0,0.0,0.0,0.0,0.0,0.3099991403613536,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38610971050104,0.0,0.0,0.0,0.0,-83.30464472514768,0.31166662087304076,0.06767174048912396,0.06767174048912396,87.5014313454927,-2712.4846887939225,-2712.4846887939225,-0.31105715981867904,14.09788543846557,0.346599446861985,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-18,0,24,IM2606,IM2612,8720.213,8632.6,8230.6,0.06186714983235574,0.0034488063353927227,6.917129356397037e-06,0.00025471209716700256,-3.515619284687382e-05,4,False,0.11666228714801176,36.38610971050104,36.38610971050104,-36.38610971050104,-36.38610971050104,36.38610971050104,0.0,0.0,0.0,0.0,-0.0,-0.0,8633.21139859828,0.6113985982792656,0.0,0.0,-0.27955856784593097,-0.024993135943530528,-0.27955856784593097,-0.024993135943530528,-0.27955856784593097,-0.024993135943530528,0.0,0.0,0.0,0.0,0.0,0.3045517037894615,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38610971050104,0.0,0.0,0.0,0.0,0.0,-2.842170943040401e-14,4.1310756731318416e-30,4.1310756731318416e-30,87.5014313454927,-2655.4119071941072,-2655.4119071941072,-0.30451227592652924,14.09788543846557,0.346599446861985,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-19,1,23,IM2606,IM2612,8808.645,8718.6,8300.6,0.06358671509885212,0.019540373695293076,6.778990472447534e-06,0.00024929899074264267,-3.421073312780197e-05,4,False,0.11666228714801176,37.97238434481656,37.97238434481656,-37.97238434481656,-37.97238434481656,37.97238434481656,5.2132602228848555,0.0,0.0,0.0,-0.0,-0.0,8716.197847553563,-2.4021524464369577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020877875013105224,0.0020877875013105224,0.0,0.0,0.0,0.0,0.0020877875013105224,0.0,0.0,0.0,0.0,36.38819749800235,-1.5841868468142124,-1.5840959534552133,-1.5840959534552133,0.0,-351.73204435649063,-141.395352492285,103.44041781641606,103.44041781641606,103.44041781641606,-37.97238434481656,-37.97238434481656,-0.004310808795770128,14.131189257551325,0.3551900875261894,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-19,1,23,IM2606,IM2612,8808.645,8718.6,8300.6,0.06358671509885212,0.019540373695293076,6.778990472447534e-06,0.00024929899074264267,-3.421073312780197e-05,4,False,0.11666228714801176,37.97238434481656,37.97238434481656,-37.97238434481656,-37.97238434481656,37.97238434481656,5.2132602228848555,0.0,0.0,0.0,-0.0,-0.0,8716.197847553563,-2.4021524464369577,-0.3099991403613536,0.0,-0.3396668033761796,0.0,-0.3396668033761796,0.0,-0.3396668033761796,0.0,0.31105715981867904,0.3405054212379289,0.3405054212379289,2999.391376260376,2999.391376260376,0.029667663014825985,0.029448261419249833,259.39928070936793,-259.39928070936793,0.0,0.0,0.0,-26.659926071076413,-26.659926071076413,27.507406757085644,27.507406757085644,-0.15355104489427654,-0.15355104489427654,0.0,0.0,-26.659926071076413,27.507406757085644,-0.15355104489427654,0.0,0.0,0.0,0.0,-2962.31133690876,-0.8923449932005099,-0.8922937945467772,-0.8922937945466706,2962.31133690876,-78.40419757163312,0.28629645572749496,0.05992339464498269,0.05992339464498269,103.44041781641606,0.0,0.0,0.0,14.131189257551325,0.3551900875261894,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-19,1,23,IM2606,IM2612,8808.645,8718.6,8300.6,0.06358671509885212,0.019540373695293076,6.778990472447534e-06,0.00024929899074264267,-3.421073312780197e-05,4,False,0.11666228714801176,37.97238434481656,37.97238434481656,-37.97238434481656,-37.97238434481656,37.97238434481656,5.2132602228848555,0.0,0.0,0.0,-0.0,-0.0,8716.197847553563,-2.4021524464369577,-0.27955856784593097,-0.024993135943530528,-0.31081182928797185,-0.0233308980837049,-0.31081182928797185,-0.0233308980837049,-0.31081182928797185,-0.0233308980837049,0.30451227592652924,0.3339306842094929,0.3339306842094929,2941.476851808529,2941.476851808529,0.032915499301866505,0.02941840828296366,259.13631502968644,-259.13631502968644,0.0,0.0,0.0,-25.7915563507972,-25.7915563507972,26.928629584735045,26.928629584735045,-0.1502762831503814,-0.1502762831503814,0.0,0.0,-25.7915563507972,26.928629584735045,-0.1502762831503814,0.0,0.0,0.0,0.0,-2904.1039451472407,-0.5994776835283631,-0.5994432882545918,-0.5994432882544852,2904.1039451472407,0.0,0.0,0.0,0.0,103.44041781641606,0.0,0.0,0.0,14.131189257551325,0.3551900875261894,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-19,1,23,IM2606,IM2612,8808.645,8718.6,8300.6,0.06358671509885212,0.019540373695293076,6.778990472447534e-06,0.00024929899074264267,-3.421073312780197e-05,4,False,0.11666228714801176,37.97238434481656,37.97238434481656,-37.97238434481656,-37.97238434481656,37.97238434481656,5.2132602228848555,0.0,0.0,0.0,-0.0,-0.0,8716.197847553563,-2.4021524464369577,-0.3099991403613536,0.0,-0.3396668033761796,0.0,-0.3396668033761796,0.0,-0.3396668033761796,0.0,0.0,0.0,0.0,0.0,0.0,0.029667663014825985,0.0,0.0,-0.0,0.0,0.0,0.0,-26.659926071076413,-26.659926071076413,0.0,0.0,0.0020877875013105224,0.0020877875013105224,0.0,0.0,-26.659926071076413,0.0,0.0020877875013105224,0.0,0.0,0.0,0.0,9.728271426925936,-28.244112917890625,-28.24249240052538,-28.24249240052538,0.0,-78.40419757163312,0.28629645572749496,0.05992339464498269,0.05992339464498269,103.44041781641606,-2999.391376260376,-2999.391376260376,-0.3405054212379289,14.131189257551325,0.3551900875261894,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2026-05-18,2026-05-19,1,23,IM2606,IM2612,8808.645,8718.6,8300.6,0.06358671509885212,0.019540373695293076,6.778990472447534e-06,0.00024929899074264267,-3.421073312780197e-05,4,False,0.11666228714801176,37.97238434481656,37.97238434481656,-37.97238434481656,-37.97238434481656,37.97238434481656,5.2132602228848555,0.0,0.0,0.0,-0.0,-0.0,8716.197847553563,-2.4021524464369577,-0.27955856784593097,-0.024993135943530528,-0.31081182928797185,-0.0233308980837049,-0.31081182928797185,-0.0233308980837049,-0.31081182928797185,-0.0233308980837049,0.0,0.0,0.0,0.0,0.0,0.032915499301866505,0.0,0.0,-0.0,0.0,0.0,0.0,-25.7915563507972,-25.7915563507972,0.0,0.0,0.0020877875013105224,0.0020877875013105224,0.0,0.0,-25.7915563507972,0.0,0.0020877875013105224,0.0,0.0,0.0,0.0,10.596641147205148,-27.375743197611413,-27.37417250330895,-27.37417250330895,0.0,0.0,0.0,0.0,0.0,103.44041781641606,-2941.476851808529,-2941.476851808529,-0.3339306842094929,14.131189257551325,0.3551900875261894,False,False,False
