scenario,completed_cohorts,sum_cohort_pnl,mean_cohort_pnl,median_cohort_pnl,std_cohort_pnl,worst_cohort_pnl,fifth_percentile_cohort_pnl,mean_pnl_below_fifth_percentile,daily_discounted_pnl_variance,total_costs,total_turnover_contracts,variance_reduction_vs_no_hedge
no_hedge,1,-16.697671739515876,-16.697671739515876,-16.697671739515876,,-16.697671739515876,-16.697671739515876,-16.697671739515876,10.62606095738768,0.0,0.0,0.0
one_futures,1,62.01221280576646,62.01221280576646,62.01221280576646,,62.01221280576646,62.01221280576646,62.01221280576646,150.8880990056091,0.0,1.0663520143397918,-13.199814927723091
two_futures,1,60.8405689021109,60.8405689021109,60.8405689021109,,60.8405689021109,60.8405689021109,60.8405689021109,146.0340547175767,0.0,1.0637395523135103,-12.743009314853193
