study,scenario,option_side,scenario_role,carry_hedge,spot_hedge_enabled,option_point_value,futures_multiplier,fee_per_contract,slippage_points,spot_cost_bps,execution_lag_sessions,cohort,date,elapsed_sessions,remaining_sessions,hedge_contract_1,hedge_contract_2,spot,futures_1,futures_2,filtered_slow_state,filtered_fast_state,filtered_var_slow,filtered_var_fast,filtered_cov_slow_fast,accepted_contracts,prediction_only,locked_carry,positive_long_option_price,option_price_points,signed_option_mark,option_mark,continuation_points,exercise_value_points,unsigned_payoff,option_payoff,option_cash_flow,model_futures,futures_model_error,held_contracts_1,held_contracts_2,target_contracts_1,target_contracts_2,contracts_1,contracts_2,actual_contracts_1,actual_contracts_2,held_spot_units,target_spot_units,spot_units,spot_market_value,spot_notional,turnover_contracts,spot_turnover_units,spot_turnover_notional,spot_trade_cash_flow,transaction_cost,futures_transaction_cost,spot_transaction_cost,daily_futures_pnl,daily_spot_pnl,daily_financing,dividend_cash_flow,cumulative_futures_pnl,cumulative_spot_pnl,cumulative_financing,cumulative_costs,cumulative_futures_costs,cumulative_spot_costs,cumulative_option_cash_flow,cash,equity,discounted_equity,discounted_pnl_change,borrowing,residual_slow_exposure,residual_fast_exposure,residual_factor_variance,factor_variance,unhedged_factor_variance,residual_scale_exposure,scale_residual,spot_delta_residual,hedge_condition_number,hedge_angular_separation,conditioning_warning,exercise_now,expired
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-24,0,19,IM2503,IM2509,6464.024,6366.6,6080.8,0.07277575938069786,0.15037430313609215,7.959024587904134e-06,0.0002863219844906027,-3.9680357041670365e-05,4,False,0.20902610450974657,20.33757332747111,20.33757332747111,-20.33757332747111,-20.33757332747111,20.33757332747111,0.0,0.0,0.0,-0.0,6373.254124179056,6.654124179055543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33757332747111,0.0,0.0,0.0,0.0,-169.18774532240647,-72.18433976297123,46.54300530611113,46.54300530611113,46.54300530611113,-20.33757332747111,-20.33757332747111,-0.003146271320692978,14.211724899554389,0.37444064219177636,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-24,0,19,IM2503,IM2509,6464.024,6366.6,6080.8,0.07277575938069786,0.15037430313609215,7.959024587904134e-06,0.0002863219844906027,-3.9680357041670365e-05,4,False,0.20902610450974657,20.33757332747111,20.33757332747111,-20.33757332747111,-20.33757332747111,20.33757332747111,0.0,0.0,0.0,-0.0,6373.254124179056,6.654124179055543,0.0,0.0,-0.2759705031488727,0.0,-0.2759705031488727,0.0,-0.2759705031488727,0.0,0.0,0.27495742260163086,0.27495742260163086,1777.3313786750844,1777.3313786750844,0.2759705031488727,0.27495742260163086,1777.3313786750844,-1777.3313786750844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1756.9938053476133,-1.7763568394002505e-14,-1.7763568394002505e-14,-1.7763568394002505e-14,1756.9938053476133,-36.986033056315705,0.07740716491622379,0.013944330457892394,0.013944330457892394,46.54300530611113,0.0,0.0,0.0,14.211724899554389,0.37444064219177636,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-24,0,19,IM2503,IM2509,6464.024,6366.6,6080.8,0.07277575938069786,0.15037430313609215,7.959024587904134e-06,0.0002863219844906027,-3.9680357041670365e-05,4,False,0.20902610450974657,20.33757332747111,20.33757332747111,-20.33757332747111,-20.33757332747111,20.33757332747111,0.0,0.0,0.0,-0.0,6373.254124179056,6.654124179055543,0.0,0.0,-0.2545748197269029,-0.016902600029309132,-0.2545748197269029,-0.016902600029309132,-0.2545748197269029,-0.016902600029309132,0.0,0.269784727107912,0.269784727107912,1743.894950858994,1743.894950858994,0.27147741975621204,0.269784727107912,1743.894950858994,-1743.894950858994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1723.557377531523,-1.7763568394002505e-14,-1.7763568394002505e-14,-1.7763568394002505e-14,1723.557377531523,0.0,0.0,0.0,0.0,46.54300530611113,0.0,0.0,0.0,14.211724899554389,0.37444064219177636,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-24,0,19,IM2503,IM2509,6464.024,6366.6,6080.8,0.07277575938069786,0.15037430313609215,7.959024587904134e-06,0.0002863219844906027,-3.9680357041670365e-05,4,False,0.20902610450974657,20.33757332747111,20.33757332747111,-20.33757332747111,-20.33757332747111,20.33757332747111,0.0,0.0,0.0,-0.0,6373.254124179056,6.654124179055543,0.0,0.0,-0.2759705031488727,0.0,-0.2759705031488727,0.0,-0.2759705031488727,0.0,0.0,0.0,0.0,0.0,0.0,0.2759705031488727,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33757332747111,0.0,0.0,0.0,0.0,-36.986033056315705,0.07740716491622379,0.013944330457892394,0.013944330457892394,46.54300530611113,-1777.3313786750844,-1777.3313786750844,-0.27495742260163086,14.211724899554389,0.37444064219177636,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-24,0,19,IM2503,IM2509,6464.024,6366.6,6080.8,0.07277575938069786,0.15037430313609215,7.959024587904134e-06,0.0002863219844906027,-3.9680357041670365e-05,4,False,0.20902610450974657,20.33757332747111,20.33757332747111,-20.33757332747111,-20.33757332747111,20.33757332747111,0.0,0.0,0.0,-0.0,6373.254124179056,6.654124179055543,0.0,0.0,-0.2545748197269029,-0.016902600029309132,-0.2545748197269029,-0.016902600029309132,-0.2545748197269029,-0.016902600029309132,0.0,0.0,0.0,0.0,0.0,0.27147741975621204,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33757332747111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.54300530611113,-1743.894950858994,-1743.894950858994,-0.269784727107912,14.211724899554389,0.37444064219177636,False,False,False
short_with_spot,short_no_hedge,-1,primary,none,False,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-25,1,18,IM2503,IM2509,6435.428,6355.4,6054.0,0.07787673096007208,0.102039875676462,7.791162391449948e-06,0.00028105259604196096,-3.86395468403093e-05,4,False,0.20902610450974657,17.114146699413855,17.114146699413855,-17.114146699413855,-17.114146699413855,17.114146699413855,0.0,0.0,0.0,-0.0,6358.595444991184,3.1954449911845586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0011669434225837646,0.0,0.0,0.0,0.0011669434225837646,0.0,0.0,0.0,0.0,20.33874027089369,3.2245935714798364,3.2244085591236815,3.2244085591236815,0.0,-143.46718415307524,-62.48859415965448,34.87065737232308,34.87065737232308,34.87065737232308,-17.114146699413855,-17.114146699413855,-0.002659364178950313,14.32924646296256,0.38471712798984603,False,False,False
short_with_spot,short_one_futures_spot,-1,primary,one_futures_min_variance,True,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-25,1,18,IM2503,IM2509,6435.428,6355.4,6054.0,0.07787673096007208,0.102039875676462,7.791162391449948e-06,0.00028105259604196096,-3.86395468403093e-05,4,False,0.20902610450974657,17.114146699413855,17.114146699413855,-17.114146699413855,-17.114146699413855,17.114146699413855,0.0,0.0,0.0,-0.0,6358.595444991184,3.1954449911845586,-0.2759705031488727,0.0,-0.24528350553295827,0.0,-0.24528350553295827,0.0,-0.24528350553295827,0.0,0.27495742260163086,0.24489263771789177,0.24489263771789177,1575.9889377635768,1575.9889377635768,0.030686997615914452,0.030064784883739093,193.4797584547913,193.4797584547913,0.0,0.0,0.0,3.0908696352675755,-7.862682456716362,-0.10081401215657051,0.0,3.0908696352675755,-7.862682456716362,-0.10081401215657051,0.0,0.0,0.0,0.0,-1560.5239912697111,-1.6492002055481727,-1.6491055820215061,-1.6491055820214884,1560.5239912697111,-32.14627578211636,0.06544354919687834,0.010531600371812699,0.010531600371812699,34.87065737232308,0.0,0.0,0.0,14.32924646296256,0.38471712798984603,False,False,False
short_with_spot,short_two_futures_spot,-1,primary,two_factor_neutral,True,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-25,1,18,IM2503,IM2509,6435.428,6355.4,6054.0,0.07787673096007208,0.102039875676462,7.791162391449948e-06,0.00028105259604196096,-3.86395468403093e-05,4,False,0.20902610450974657,17.114146699413855,17.114146699413855,-17.114146699413855,-17.114146699413855,17.114146699413855,0.0,0.0,0.0,-0.0,6358.595444991184,3.1954449911845586,-0.2545748197269029,-0.016902600029309132,-0.22621434328728435,-0.014742716410593978,-0.22621434328728435,-0.014742716410593978,-0.22621434328728435,-0.014742716410593978,0.269784727107912,0.23992952592697125,0.23992952592697125,1544.0491891771567,1544.0491891771567,0.030520360058333685,0.02985520118094076,192.13099762545923,192.13099762545923,0.0,0.0,0.0,3.3042276617269852,-7.714764056377976,-0.09889547355383667,0.0,3.3042276617269852,-7.714764056377976,-0.09889547355383667,0.0,0.0,0.0,0.0,-1528.2210477178905,-1.2860052401477198,-1.2859314550786147,-1.285931455078597,1528.2210477178905,0.0,7.105427357601002e-15,4.481548445349275e-31,4.481548445349275e-31,34.87065737232308,0.0,0.0,0.0,14.32924646296256,0.38471712798984603,False,False,False
short_with_spot,short_one_futures_only,-1,control,one_futures_min_variance,False,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-25,1,18,IM2503,IM2509,6435.428,6355.4,6054.0,0.07787673096007208,0.102039875676462,7.791162391449948e-06,0.00028105259604196096,-3.86395468403093e-05,4,False,0.20902610450974657,17.114146699413855,17.114146699413855,-17.114146699413855,-17.114146699413855,17.114146699413855,0.0,0.0,0.0,-0.0,6358.595444991184,3.1954449911845586,-0.2759705031488727,0.0,-0.24528350553295827,0.0,-0.24528350553295827,0.0,-0.24528350553295827,0.0,0.0,0.0,0.0,0.0,0.0,0.030686997615914452,0.0,0.0,-0.0,0.0,0.0,0.0,3.0908696352675755,-0.0,0.0011669434225837646,0.0,3.0908696352675755,0.0,0.0011669434225837646,0.0,0.0,0.0,0.0,23.429609906161268,6.315463206747413,6.315100854499854,6.315100854499854,0.0,-32.14627578211636,0.06544354919687834,0.010531600371812699,0.010531600371812699,34.87065737232308,-1575.9889377635768,-1575.9889377635768,-0.24489263771789177,14.32924646296256,0.38471712798984603,False,False,False
short_with_spot,short_two_futures_only,-1,control,two_factor_neutral,False,1.0,1.0,0.0,0.0,0.0,0,2025-02-24,2025-02-25,1,18,IM2503,IM2509,6435.428,6355.4,6054.0,0.07787673096007208,0.102039875676462,7.791162391449948e-06,0.00028105259604196096,-3.86395468403093e-05,4,False,0.20902610450974657,17.114146699413855,17.114146699413855,-17.114146699413855,-17.114146699413855,17.114146699413855,0.0,0.0,0.0,-0.0,6358.595444991184,3.1954449911845586,-0.2545748197269029,-0.016902600029309132,-0.22621434328728435,-0.014742716410593978,-0.22621434328728435,-0.014742716410593978,-0.22621434328728435,-0.014742716410593978,0.0,0.0,0.0,0.0,0.0,0.030520360058333685,0.0,0.0,-0.0,0.0,0.0,0.0,3.3042276617269852,-0.0,0.0011669434225837646,0.0,3.3042276617269852,0.0,0.0011669434225837646,0.0,0.0,0.0,0.0,23.642967932620678,6.528821233206823,6.528446639456481,6.528446639456481,0.0,0.0,7.105427357601002e-15,4.481548445349275e-31,4.481548445349275e-31,34.87065737232308,-1544.0491891771567,-1544.0491891771567,-0.23992952592697125,14.32924646296256,0.38471712798984603,False,False,False
