model,start_id,start_model,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_short,start_sigma_long,estimate_model,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_short,estimate_sigma_long,estimate_kappa_gap,comparison_log_likelihood,converged,iterations,message
two_bucket_carry,8,two_bucket_carry,0.3827375932483699,1.5424571156535538,0.06702627928145867,0.9879243958730112,0.26748117661160703,0.0242996018943192,0.012959787676970237,two_bucket_carry,0.9315148328256555,20.647745593125652,0.06148080841828749,0.060460155025597304,1.5179087359571948,0.03228900029710691,0.003848965702839803,19.716230760299997,7241.684786608056,True,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,0,two_bucket_carry,1.177979875092738,18.998229764721298,0.05340066204551324,0.06524065414961383,1.37311199490898,0.0055440224788867445,0.0029568119887395964,two_bucket_carry,0.931518507455236,20.647751675459567,0.06148092214199857,0.060460194628740235,1.5179094464733156,0.03228895498943603,0.003848961903150514,19.71623316800433,7241.684786606436,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,4,two_bucket_carry,1.5,18.0,0.07816906457134817,0.256142782099977,0.5910987279230238,0.04099370694810798,0.021863310372324262,two_bucket_carry,0.9315097255174846,20.647760574609187,0.061480804913970455,0.06046010055276944,1.5179106237200957,0.03228897653616896,0.003848963662154017,19.7162508490917,7241.684786606166,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,6,two_bucket_carry,4.999999999999999,35.0,0.07816906457134817,0.3940658186153492,0.7881316372306983,0.04099370694810798,0.021863310372324262,two_bucket_carry,0.931505139867461,20.64774553137611,0.06148075714108983,0.0604597886923029,1.5179086266291826,0.03228895716286651,0.003848964582234427,19.71624039150865,7241.6847866038015,True,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,9,two_bucket_carry,1.6719627151010144,32.64543130974995,0.09740651461018114,0.14582226636339138,0.22983776850218715,0.03984111439190655,0.021248594342350158,two_bucket_carry,0.9315079224024856,20.647780428153048,0.06148058272960674,0.060460537950907264,1.5179118314176272,0.03228907697753925,0.003848956176064974,19.716272505750563,7241.684786584345,True,48,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,3,two_bucket_carry,0.75,12.000000000000002,0.07816906457134817,0.19703290930767461,0.49258227326918647,0.04099370694810798,0.021863310372324262,two_bucket_carry,0.9315182197502535,20.64787858557671,0.06148150018677298,0.06046016069068242,1.5179166055145803,0.03228865080972775,0.00384897486682574,19.716360365826457,7241.684786553033,True,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,1,two_bucket_carry,0.15,4.0,0.07816906457134817,0.0985164546538373,0.29554936396151194,0.04099370694810798,0.021863310372324262,two_bucket_carry,0.9315367200969296,20.647670013992112,0.061480834792670136,0.06046022577353668,1.5179088165398278,0.032289264278542444,0.00384895063137782,19.716133293895183,7241.684786536705,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,2,two_bucket_carry,0.3499999999999999,7.999999999999999,0.07816906457134817,0.1379230365153722,0.3940658186153492,0.04099370694810798,0.021863310372324262,two_bucket_carry,0.9314761184644575,20.647648953504113,0.06148030584456803,0.060458854676182186,1.51790215121,0.0322889122679732,0.0038489792554221827,19.716172835039657,7241.684786515723,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,11,two_bucket_carry,3.6313873516459405,6.903432857363258,0.05495405808285824,0.2986845854626752,0.6340168022994112,0.020729136018018738,0.011055539209610003,two_bucket_carry,0.9315345416300843,20.64790862524711,0.061481537512331486,0.06046423303430217,1.5179081172918059,0.03228875479617953,0.0038489376783538616,19.716374083617023,7241.684785918345,True,39,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,10,two_bucket_carry,2.0683765532731546,9.793361060849696,0.030409474723723677,0.07038182625632644,0.5988247344810569,0.030762825704086453,0.016406840375512773,two_bucket_carry,2.0683765532731546,9.793361060849696,0.030409474723723677,0.07038182625632644,0.5988247344810569,0.030762825704086453,0.016406840375512773,7.724984507576542,5894.759794803503,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,5,two_bucket_carry,3.0000000000000004,25.000000000000004,0.07816906457134817,0.31525265489227944,0.689615182576861,0.04099370694810798,0.021863310372324262,two_bucket_carry,3.0000000000000004,25.000000000000004,0.07816906457134817,0.31525265489227944,0.689615182576861,0.04099370694810798,0.021863310372324262,22.000000000000004,5583.944339258295,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,7,two_bucket_carry,1.2776977012389195,41.252021781482064,0.09629184426422516,0.052608076310615044,0.5879458592518788,0.04280540611582243,0.022829549928438636,two_bucket_carry,1.2776977012389195,41.252021781482064,0.09629184426422516,0.052608076310615044,0.5879458592518788,0.04280540611582243,0.022829549928438636,39.97432408024314,5337.447048599734,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
