model,start_id,start_model,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_carry,estimate_model,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_carry,estimate_kappa_gap,comparison_log_likelihood,converged,iterations,message
constant_carry,3,constant_carry,1.5,18.0,0.06077725638258549,0.24706518903070274,0.5701504362246986,0.026375440633178062,constant_carry,0.5176524064315077,36.137457183689946,0.10595098474185244,0.06303701452034866,2.628337345040311,0.0048292685806663824,35.61980477725844,4458.3464610401315,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,1,constant_carry,0.3499999999999999,7.999999999999999,0.06077725638258549,0.133035101785763,0.38010029081646574,0.026375440633178062,constant_carry,0.517652901005964,36.137453815954956,0.10595084680810775,0.0630369895121359,2.628334092885237,0.004829264474169071,35.61980091494899,4458.346461039899,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,8,constant_carry,1.6719627151010144,32.64543130974995,0.08001470642141846,0.14065438623171733,0.22169241411309273,0.02563386006377955,constant_carry,0.5176555149698987,36.13745904572699,0.10595074839533218,0.06303710639420627,2.628334489810788,0.004829265786708206,35.619803530757096,4458.3464610392975,True,42,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,7,constant_carry,0.3827375932483699,1.5424571156535538,0.04963447109269599,0.9529127684696537,0.25800175558297495,0.015634416960261212,constant_carry,0.5176500265757366,36.137499319060424,0.1059511931888972,0.06303709796947589,2.6283363751055475,0.004829267916636165,35.61984929248469,4458.346461039287,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,11,constant_carry,0.683568151012932,6.521215913045797,0.056575863393752895,0.3158847237004128,0.3223160361771185,0.02740198781783669,constant_carry,0.517655999362295,36.13746598717057,0.10595059737472186,0.06303713052942603,2.628336393804468,0.004829268895452869,35.619809987808274,4458.3464610384335,True,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,10,constant_carry,3.6313873516459405,6.903432857363258,0.03756224989409556,0.2880993286747766,0.6115475119951068,0.013337171412978561,constant_carry,0.517649893982824,36.137499371099906,0.10595125825458648,0.06303709977732234,2.6283371097830606,0.0048292710026406,35.619849477117086,4458.346461038259,True,44,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,2,constant_carry,0.75,12.000000000000002,0.06077725638258549,0.19005014540823287,0.47512536352058216,0.026375440633178062,constant_carry,0.5176526376879544,36.13746334454342,0.10595123080705066,0.06303706412162743,2.6283365067512565,0.0048292709349074935,35.61981070685547,4458.346461038189,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,0,constant_carry,0.15,4.0,0.06077725638258549,0.09502507270411642,0.2850752181123493,0.026375440633178062,constant_carry,0.5176416381061241,36.137456016518165,0.10595177590698182,0.0630368213956643,2.628332378801567,0.004829263775073501,35.61981437841204,4458.346461036391,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,9,constant_carry,2.0683765532731546,9.793361060849696,0.013017666534960996,0.06788752377007516,0.5776026363416157,0.019792869283425097,constant_carry,2.0683765532731546,9.793361060849696,0.013017666534960996,0.06788752377007516,0.5776026363416157,0.019792869283425097,7.724984507576542,3467.01485807437,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,4,constant_carry,3.0000000000000004,25.000000000000004,0.06077725638258549,0.30408023265317263,0.665175508928815,0.026375440633178062,constant_carry,3.0000000000000004,25.000000000000004,0.06077725638258549,0.30408023265317263,0.665175508928815,0.026375440633178062,22.000000000000004,3316.5461705813414,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,5,constant_carry,4.999999999999999,35.0,0.06077725638258549,0.38010029081646574,0.7602005816329315,0.026375440633178062,constant_carry,4.999999999999999,35.0,0.06077725638258549,0.38010029081646574,0.7602005816329315,0.026375440633178062,30.0,3308.826799215115,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,6,constant_carry,1.2776977012389195,41.252021781482064,0.07890003607546248,0.0507436680888027,0.5671093039006132,0.027541091836757157,constant_carry,1.2776977012389195,41.252021781482064,0.07890003607546248,0.0507436680888027,0.5671093039006132,0.027541091836757157,39.97432408024314,3195.1753184122736,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
