model,start_id,start_model,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_carry,estimate_model,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_carry,estimate_kappa_gap,comparison_log_likelihood,converged,iterations,message
constant_carry,8,constant_carry,0.3827375932483699,1.5424571156535538,0.08081167990360649,1.0737249088098932,0.2907117216311539,0.016768158877486145,constant_carry,1.7683723335955779,46.000466528461686,0.07499178880081217,0.08940782734738019,3.0046405361915838,0.005771853058038971,44.23209419486611,8277.592983462466,True,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,2,constant_carry,0.3499999999999999,7.999999999999999,0.091954465193496,0.1499015516003994,0.4282901474297126,0.02828807624390263,constant_carry,1.7683674959739135,46.00027035917489,0.07499177850438836,0.08940750616271109,3.0046245944350254,0.005771853752015302,44.23190286320098,8277.592983462077,True,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,11,constant_carry,3.6313873516459405,6.903432857363258,0.06873945870500606,0.3246251237731915,0.6890806989651269,0.01430432678094281,constant_carry,1.768369183644769,46.00018231595762,0.07499179787945329,0.08940730437204104,3.0046216431833366,0.005771855323111054,44.23181313231285,8277.592983458322,True,48,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,1,constant_carry,0.15,4.0,0.091954465193496,0.10707253685742815,0.3212176105722845,0.02828807624390263,constant_carry,1.7683675679844868,46.00020288744923,0.07499183990296521,0.08940727021612829,3.004626616429437,0.00577184660749006,44.23183531946474,8277.5929834551,True,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,4,constant_carry,1.5,18.0,0.091954465193496,0.27838859582931325,0.642435221144569,0.02828807624390263,constant_carry,1.7683703710570349,46.00043772130384,0.07499177288307357,0.08940773072946176,3.0046407399565513,0.005771867433479119,44.23206735024681,8277.592983454653,True,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,9,constant_carry,1.6719627151010144,32.64543130974995,0.11119191523232896,0.15848682379700074,0.24979901099415902,0.02749271938219569,constant_carry,1.7683654151411667,46.00018916584979,0.07499178165316056,0.08940687831956821,3.004624344367184,0.0057718534157411485,44.23182375070862,8277.592983451823,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,0,constant_carry,1.5625273673311115,42.45048273395933,0.07365070001437898,0.08221038995602326,2.8109330873960245,0.005512026921321275,constant_carry,1.7683669728797315,46.00041191598983,0.07499171010765829,0.08940766740076746,3.004650526920442,0.005771846578012992,44.2320449431101,8277.592983446846,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,3,constant_carry,0.75,12.000000000000002,0.091954465193496,0.21414507371485633,0.5353626842871407,0.02828807624390263,constant_carry,1.768369037940341,46.00013000901258,0.07499178111795453,0.08940835456227862,3.004610234346495,0.0057718656587747545,44.23176097107224,8277.592983425002,True,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,5,constant_carry,3.0000000000000004,25.000000000000004,0.091954465193496,0.34263211794377013,0.7495077580019971,0.02828807624390263,constant_carry,1.768356580825569,45.999800258119684,0.07499173066975791,0.08940632699209727,3.0046002348208667,0.005771905057699012,44.231443677294116,8277.592983279728,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,10,constant_carry,2.0683765532731546,9.793361060849696,0.0441948753458715,0.0764944365121861,0.6508322257348423,0.02122816460820822,constant_carry,2.0683765532731546,9.793361060849696,0.0441948753458715,0.0764944365121861,0.6508322257348423,0.02122816460820822,7.724984507576542,6497.531783276282,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,6,constant_carry,4.999999999999999,35.0,0.091954465193496,0.4282901474297126,0.8565802948594252,0.02828807624390263,constant_carry,4.999999999999999,35.0,0.091954465193496,0.4282901474297126,0.8565802948594252,0.02828807624390263,30.0,6148.423751627076,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_carry,7,constant_carry,1.2776977012389195,41.252021781482064,0.11007724488637298,0.05717704935240802,0.6390085281298438,0.02953825555196559,constant_carry,1.2776977012389195,41.252021781482064,0.11007724488637298,0.05717704935240802,0.6390085281298438,0.02953825555196559,39.97432408024314,5891.360967863365,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
