model,start_id,start_model,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_log_futures,estimate_model,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_log_futures,estimate_kappa_gap,comparison_log_likelihood,converged,iterations,message
constant_log_futures,2,constant_log_futures,0.3499999999999999,7.999999999999999,0.06077725638258549,0.133035101785763,0.38010029081646574,0.00508051520393184,constant_log_futures,0.23459407938754437,18.68651798897348,0.04745610237937426,0.04673939030065767,1.5150109497656,0.0008236044729618963,18.451923909585936,4689.364880308464,True,28,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,11,constant_log_futures,3.6313873516459405,6.903432857363258,0.03756224989409556,0.2880993286747766,0.6115475119951068,0.0025690453131557056,constant_log_futures,0.23459528933815896,18.686508905500173,0.04745642314502968,0.04673940421158584,1.5150100188176086,0.0008236041109893542,18.451913616162013,4689.364880307764,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,8,constant_log_futures,0.3827375932483699,1.5424571156535538,0.04963447109269599,0.9529127684696537,0.25800175558297495,0.003011547529230642,constant_log_futures,0.2345958000064344,18.686493071240733,0.04745652601099907,0.046739200571895935,1.5150109488949863,0.0008236045664814233,18.451897271234298,4689.364880305741,True,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,5,constant_log_futures,3.0000000000000004,25.000000000000004,0.06077725638258549,0.30408023265317263,0.665175508928815,0.00508051520393184,constant_log_futures,0.2345977030261715,18.686516235458274,0.047456315254631024,0.04673937755794102,1.5150096049059174,0.0008236057476122686,18.451918532432103,4689.3648803055,True,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,4,constant_log_futures,1.5,18.0,0.06077725638258549,0.24706518903070274,0.5701504362246986,0.00508051520393184,constant_log_futures,0.2345955906241512,18.686580185986294,0.04745666713571931,0.046739324115994976,1.5150125610941079,0.0008236039674235098,18.45198459536214,4689.364880302949,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,3,constant_log_futures,0.75,12.000000000000002,0.06077725638258549,0.19005014540823287,0.47512536352058216,0.00508051520393184,constant_log_futures,0.23459954156061025,18.686575423226632,0.04745561281523591,0.046739731656996596,1.5150155800768605,0.0008236054015970733,18.451975881666023,4689.364880290898,True,31,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,1,constant_log_futures,0.15,4.0,0.06077725638258549,0.09502507270411642,0.2850752181123493,0.00508051520393184,constant_log_futures,0.23457961832186094,18.68652066542035,0.047454730536207544,0.04673937489032137,1.5150114395566991,0.000823604742942667,18.45194104709849,4689.36488028887,True,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,0,constant_log_futures,0.5176524064315077,36.137457183689946,0.10595098474185244,0.06303701452034866,2.628337345040311,0.0009302279643086888,constant_log_futures,0.23458034166293001,18.686617763622387,0.04745292733935231,0.04673928108943569,1.5150301644351123,0.0008236028560908727,18.452037421959457,4689.364880239729,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,10,constant_log_futures,2.0683765532731546,9.793361060849696,0.013017666534960996,0.06788752377007516,0.5776026363416157,0.0038125608865613903,constant_log_futures,2.0683765532731546,9.793361060849696,0.013017666534960996,0.06788752377007516,0.5776026363416157,0.0038125608865613903,7.724984507576542,3663.7137341698385,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,9,constant_log_futures,1.6719627151010144,32.64543130974995,0.08001470642141846,0.14065438623171733,0.22169241411309273,0.004937669766383766,constant_log_futures,1.6719627151010144,32.64543130974995,0.08001470642141846,0.14065438623171733,0.22169241411309273,0.004937669766383766,30.97346859464894,3414.9873814438565,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,6,constant_log_futures,4.999999999999999,35.0,0.06077725638258549,0.38010029081646574,0.7602005816329315,0.00508051520393184,constant_log_futures,4.999999999999999,35.0,0.06077725638258549,0.38010029081646574,0.7602005816329315,0.00508051520393184,30.0,3368.205426220737,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
constant_log_futures,7,constant_log_futures,1.2776977012389195,41.252021781482064,0.07890003607546248,0.0507436680888027,0.5671093039006132,0.005305046378391745,constant_log_futures,1.2776977012389195,41.252021781482064,0.07890003607546248,0.0507436680888027,0.5671093039006132,0.005305046378391745,39.97432408024314,3336.5510043485865,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
