model,start_id,start_model,start_kappa_slow,start_kappa_fast,start_theta,start_eta_slow,start_eta_fast,start_sigma_short,start_sigma_long,estimate_model,estimate_kappa_slow,estimate_kappa_fast,estimate_theta,estimate_eta_slow,estimate_eta_fast,estimate_sigma_short,estimate_sigma_long,estimate_kappa_gap,comparison_log_likelihood,converged,iterations,message
two_bucket_carry,1,two_bucket_carry,0.15,4.0,0.07346318512444228,0.09300523175532073,0.27901569526596226,0.039720272361371274,0.02118414525939802,two_bucket_carry,1.177979875092738,18.998229764721298,0.05340066204551324,0.06524065414961383,1.37311199490898,0.0325942762772586,0.0036960149859244953,17.82024988962856,5928.548128215769,True,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,0,two_bucket_carry,0.3469383889930571,21.888415784379333,0.06984040993274186,0.05347318638101614,1.7117951914024507,0.00474506420432433,0.0025307009089729753,two_bucket_carry,1.1779849891533973,18.998253560046855,0.05340068556492469,0.0652406113660286,1.373114378227343,0.03259425373710687,0.003696010279825922,17.820268570893457,5928.548128214294,True,39,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,8,two_bucket_carry,0.3827375932483699,1.5424571156535538,0.06232039983455277,0.9326577749651668,0.25251770283817665,0.023544755460564643,0.012557202912301146,two_bucket_carry,1.1779882584874408,18.998273526158563,0.05340077325291506,0.06524104151577476,1.3731150288862581,0.032594340429575534,0.0036960148373589535,17.82028526767112,5928.548128213477,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,2,two_bucket_carry,0.3499999999999999,7.999999999999999,0.07346318512444228,0.130207324457449,0.372020927021283,0.039720272361371274,0.02118414525939802,two_bucket_carry,1.1779779587074326,18.99820805936242,0.05340061355148944,0.06524091083909628,1.3731074605830373,0.03259439789732098,0.0036960164323189314,17.820230100654985,5928.548128208967,True,36,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,3,two_bucket_carry,0.75,12.000000000000002,0.07346318512444228,0.18601046351064146,0.4650261587766037,0.039720272361371274,0.02118414525939802,two_bucket_carry,1.1779962224669782,18.998136231247845,0.053400844020761805,0.06524051837546904,1.3730976872741698,0.032594421031583616,0.0036960226528169175,17.820140008780868,5928.548128175743,True,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,9,two_bucket_carry,1.6719627151010144,32.64543130974995,0.09270063516327524,0.13766465435512978,0.2169801481466432,0.03860348411111709,0.020588524859262453,two_bucket_carry,1.1780085798820117,18.998073402690313,0.05340094156616231,0.0652414132761527,1.3731058171962738,0.03259446546259103,0.003695995441895788,17.820064822808302,5928.548128153367,True,41,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,4,two_bucket_carry,1.5,18.0,0.07346318512444228,0.24181360256383397,0.5580313905319245,0.039720272361371274,0.02118414525939802,two_bucket_carry,1.1780023724772586,18.9982202581485,0.053400911661222,0.06524143806322365,1.3731298222325674,0.03259491613105258,0.0036960158861970424,17.82021788567124,5928.548128046204,True,35,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,11,two_bucket_carry,3.6313873516459405,6.903432857363258,0.050248178635952344,0.28197552571605855,0.5985485352860016,0.020085203065287004,0.010712108301486405,two_bucket_carry,1.177996984439245,18.9980034806648,0.05340090286844016,0.06524295856909747,1.3730724205723475,0.032594480133234294,0.003696018343532143,17.820006496225552,5928.548127908849,True,55,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,10,two_bucket_carry,2.0683765532731546,9.793361060849696,0.02570359527681778,0.06644451513539515,0.5653251876239721,0.029807204728239462,0.015897175855061053,two_bucket_carry,2.0683765532731546,9.793361060849696,0.02570359527681778,0.06644451513539515,0.5653251876239721,0.029807204728239462,0.015897175855061053,7.724984507576542,4854.367728436593,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,5,two_bucket_carry,3.0000000000000004,25.000000000000004,0.07346318512444228,0.2976167416170264,0.6510366222872452,0.039720272361371274,0.02118414525939802,two_bucket_carry,3.0000000000000004,25.000000000000004,0.07346318512444228,0.2976167416170264,0.6510366222872452,0.039720272361371274,0.02118414525939802,22.000000000000004,4609.647651278175,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,6,two_bucket_carry,4.999999999999999,35.0,0.07346318512444228,0.372020927021283,0.744041854042566,0.039720272361371274,0.02118414525939802,two_bucket_carry,4.999999999999999,35.0,0.07346318512444228,0.372020927021283,0.744041854042566,0.039720272361371274,0.02118414525939802,30.0,4597.941773862911,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
two_bucket_carry,7,two_bucket_carry,1.2776977012389195,41.252021781482064,0.09158596481731926,0.04966506708612837,0.5550549001325868,0.04147569263769759,0.022120369406772054,two_bucket_carry,1.2776977012389195,41.252021781482064,0.09158596481731926,0.04966506708612837,0.5550549001325868,0.04147569263769759,0.022120369406772054,39.97432408024314,4430.940929753527,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
