cohort,scenario,date,elapsed_sessions,cash,equity,discounted_equity,discounted_pnl_change,contracts_1,contracts_2,spot_units
2025-02-24,short_two_futures_spot,2025-02-28,4,-1925.750191583686,-4.660772114434247,-4.659702551772328,-8.098172468823263,-0.2972456705807804,-0.0124639192671619,0.3079492453017007
2025-02-24,short_two_futures_spot,2025-03-03,5,-1051.0430095883387,-0.8419642340985334,-0.8417227216270325,3.817979830145295,-0.1601847905434456,-0.0090084766608597,0.1692390659556218
2025-02-24,short_two_futures_spot,2025-03-04,6,-1420.843397038424,-2.1310141568554286,-2.1302806552966467,-1.288557933669614,-0.2176726823187607,-0.0087340297945192,0.2257139720785476
2025-02-24,short_two_futures_spot,2025-03-05,7,-8.429995851068952,-8.429995851068952,-8.426610712911037,-6.296330057614391,0.0,0.0,0.0
2025-02-24,short_one_futures_only,2025-02-24,0,20.33757332747111,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,short_one_futures_only,2025-02-25,1,20.33874027089369,3.2245935714798364,3.2244085591236815,3.2244085591236815,-0.2759705031488727,0.0,0.0
2025-02-24,short_one_futures_only,2025-02-26,2,2.2914363753375397,-22.0477216506127,-22.04519172935597,-25.26960028847965,-0.2452835055329582,0.0,0.0
2025-02-24,short_one_futures_only,2025-02-27,3,3.714212187058264,-15.037509258180146,-15.034921057216769,7.010270672139201,-0.3963367847574237,0.0,0.0
2025-02-24,short_one_futures_only,2025-02-28,4,76.87819576992808,66.99681646373509,66.98144190956302,82.01636296677978,-0.3142605657571659,0.0,0.0
2025-02-24,short_one_futures_only,2025-03-03,5,81.59651542685393,70.04750986728828,70.02741715248473,3.0459752429217133,-0.1728987690158399,0.0,0.0
2025-02-24,short_one_futures_only,2025-03-04,6,70.57025586523747,54.27716986901373,54.25848750194587,-15.768929650538858,-0.2304761101733393,0.0,0.0
2025-02-24,short_one_futures_only,2025-03-05,7,38.62220152699743,38.62220152699743,38.6066924460392,-15.651795055906675,0.0,0.0,0.0
2025-02-24,short_two_futures_only,2025-02-24,0,20.33757332747111,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,short_two_futures_only,2025-02-25,1,20.33874027089369,3.2245935714798364,3.2244085591236815,3.2244085591236815,-0.2545748197269029,-0.0169026000293091,0.0
2025-02-24,short_two_futures_only,2025-02-26,2,3.0213711099737353,-21.317786915976505,-21.31534075291622,-24.539749312039902,-0.2262143432872843,-0.0147427164105939,0.0
2025-02-24,short_two_futures_only,2025-02-27,3,4.342433293218618,-14.40928815201979,-14.406808078170037,6.9085326747461835,-0.3776566062565268,-0.0141109137419532,0.0
2025-02-24,short_two_futures_only,2025-02-28,4,76.54161278991405,66.66023348372106,66.64493616923787,81.0517442474079,-0.2972456705807804,-0.0124639192671619,0.0
2025-02-24,short_two_futures_only,2025-03-03,5,81.14179281844065,69.592787258875,69.57282497856802,2.927888809330156,-0.1601847905434456,-0.0090084766608597,0.0
2025-02-24,short_two_futures_only,2025-03-04,6,70.45281311961173,54.159727123387995,54.141085180470625,-15.431739798097396,-0.2176726823187607,-0.0087340297945192,0.0
2025-02-24,short_two_futures_only,2025-03-05,7,38.78029536784359,38.78029536784359,38.764722802928475,-15.37636237754215,0.0,0.0,0.0
