cohort,scenario,total_pnl,option_pnl,futures_pnl,spot_pnl,financing,futures_costs,spot_costs,transaction_costs
2024-11-18,short_two_futures_only,-49.36658820521115,-23.311885003568285,-26.058804221462182,0.0,0.0041010198193171905,0.0,0.0,0.0
2024-12-23,short_no_hedge,12.484425232065393,12.47017392029468,0.0,0.0,0.014251311770710933,0.0,0.0,0.0
2024-12-23,short_one_futures_spot,6.1465847386809855,12.47017392029468,164.69882944355788,-170.01414242759262,-1.008276197578877,0.0,0.0,0.0
2024-12-23,short_two_futures_spot,6.2541233035296955,12.47017392029468,161.39978818129535,-166.62984850220153,-0.9859902958584182,0.0,0.0,0.0
2024-12-23,short_one_futures_only,177.22162699627387,12.47017392029468,164.69882944355788,0.0,0.05262363242135054,0.0,0.0,0.0
2024-12-23,short_two_futures_only,173.92176904322912,12.47017392029468,161.39978818129535,0.0,0.051806941639095744,0.0,0.0,0.0
2025-01-20,short_no_hedge,9.230977301092658,9.21971202140358,0.0,0.0,0.011265279689076422,0.0,0.0,0.0
2025-01-20,short_one_futures_spot,11.079303065826252,9.21971202140358,-82.49443117638988,85.11103190231273,-0.7570096814998386,0.0,0.0,0.0
2025-01-20,short_two_futures_spot,11.03840880111511,9.21971202140358,-81.26175456695049,83.82440447706814,-0.743953130405806,0.0,0.0,0.0
2025-01-20,short_one_futures_only,-73.26616778315366,9.21971202140358,-82.49443117638988,0.0,0.008551371832628477,0.0,0.0,0.0
2025-01-20,short_two_futures_only,-72.03346450501597,9.21971202140358,-81.26175456695049,0.0,0.008578040530932965,0.0,0.0,0.0
2025-02-24,short_no_hedge,-3.8162677059127006,-3.8244377161167726,0.0,0.0,0.008170010204074133,0.0,0.0,0.0
2025-02-24,short_one_futures_spot,-8.909673830237125,-3.8244377161167726,42.430818391663294,-46.923755408495936,-0.5922990972872938,0.0,0.0,0.0
2025-02-24,short_two_futures_spot,-8.429995851068952,-3.8244377161167726,42.588886446093085,-46.612915085848286,-0.5815294951969289,0.0,0.0,0.0
2025-02-24,short_one_futures_only,38.62220152699743,-3.8244377161167726,42.430818391663294,0.0,0.01582085145090177,0.0,0.0,0.0
2025-02-24,short_two_futures_only,38.78029536784359,-3.8244377161167726,42.588886446093085,0.0,0.015846637867285365,0.0,0.0,0.0
2025-03-24,short_no_hedge,-13.006749366656372,-13.020204404205838,0.0,0.0,0.013455037549472073,0.0,0.0,0.0
2025-03-24,short_one_futures_spot,-9.797097524606897,-13.020204404205838,233.47672111159403,-229.32544113797093,-0.9281730940245648,0.0,0.0,0.0
2025-03-24,short_two_futures_spot,-9.429246589602371,-13.020204404205838,229.82265301006092,-225.32130849978805,-0.9103866956693412,0.0,0.0,0.0
2025-03-24,short_one_futures_only,220.48618289294944,-13.020204404205838,233.47672111159403,0.0,0.029666185561253597,0.0,0.0,0.0
2025-03-24,short_two_futures_only,216.83188994499795,-13.020204404205838,229.82265301006092,0.0,0.02944133914288251,0.0,0.0,0.0
2025-04-21,short_no_hedge,13.420469289450654,13.404797011817069,0.0,0.0,0.01567227763358498,0.0,0.0,0.0
2025-04-21,short_one_futures_spot,-7.91249073570998,13.404797011817069,-71.20742391862893,51.3855091277979,-1.4953729566956597,0.0,0.0,0.0
2025-04-21,short_two_futures_spot,-7.676127614703546,13.404797011817069,-70.33371622620318,50.7330119473087,-1.4802203476261033,0.0,0.0,0.0
2025-04-21,short_one_futures_only,-57.80534121199641,13.404797011817069,-71.20742391862893,0.0,-0.0027143051845444416,0.0,0.0,0.0
2025-04-21,short_two_futures_only,-56.93148394575126,13.404797011817069,-70.33371622620318,0.0,-0.002564731365154049,0.0,0.0,0.0
2025-05-19,short_no_hedge,31.194058600397362,31.152919821425478,0.0,0.0,0.04113877897188483,0.0,0.0,0.0
2025-05-19,short_one_futures_spot,-24.1746663811889,31.152919821425478,-3.090957320509995,-49.49776031359281,-2.7388685685112617,0.0,0.0,0.0
2025-05-19,short_two_futures_spot,-23.211906216496345,31.152919821425478,-2.398543120650099,-49.26231119943336,-2.703971717838021,0.0,0.0,0.0
2025-05-19,short_one_futures_only,28.101571005717794,31.152919821425478,-3.090957320509995,0.0,0.0396085048022941,0.0,0.0,0.0
2025-05-19,short_two_futures_only,28.794488641999653,31.152919821425478,-2.398543120650099,0.0,0.04011194122428114,0.0,0.0,0.0
2025-06-23,short_no_hedge,-6.369243727563823,-6.377976139436012,0.0,0.0,0.008732411872189596,0.0,0.0,0.0
2025-06-23,short_one_futures_spot,-4.403728244538115,-6.377976139436012,-37.481808171324495,39.842024627438896,-0.3859685612163741,0.0,0.0,0.0
2025-06-23,short_two_futures_spot,-4.715968236625031,-6.377976139436012,-36.74842162057758,38.78587118060319,-0.3754416572143239,0.0,0.0,0.0
2025-06-23,short_one_futures_only,-43.857908376560104,-6.377976139436012,-37.481808171324495,0.0,0.0018759342003927513,0.0,0.0,0.0
2025-06-23,short_two_futures_only,-43.12453508542649,-6.377976139436012,-36.74842162057758,0.0,0.001862674587104019,0.0,0.0,0.0
2025-07-21,short_no_hedge,16.697671739515876,16.678565587166013,0.0,0.0,0.019106152349860756,0.0,0.0,0.0
2025-07-21,short_one_futures_spot,10.473107913073363,16.678565587166013,-56.1365383258965,51.02534935950639,-1.0942687077031972,0.0,0.0,0.0
2025-07-21,short_two_futures_spot,10.569402310510213,16.678565587166013,-55.1964630803365,50.16200269694888,-1.0747028932675236,0.0,0.0,0.0
2025-07-21,short_one_futures_only,-39.45039088934394,16.678565587166013,-56.1365383258965,0.0,0.007581849386547421,0.0,0.0,0.0
2025-07-21,short_two_futures_only,-38.510127023194826,16.678565587166013,-55.1964630803365,0.0,0.00777046997566504,0.0,0.0,0.0
2025-08-18,short_no_hedge,-48.774370627807436,-48.79706226418896,0.0,0.0,0.022691636381528872,0.0,0.0,0.0
2025-08-18,short_one_futures_spot,-9.80003067128564,-48.79706226418896,-56.24003372659058,96.64217743843179,-1.405112118938901,0.0,0.0,0.0
2025-08-18,short_two_futures_spot,-9.646098706131852,-48.79706226418896,-54.40655512542031,94.93684082600612,-1.3793221425278746,0.0,0.0,0.0
2025-08-18,short_one_futures_only,-105.03173314464817,-48.79706226418896,-56.24003372659058,0.0,0.005362846131370979,0.0,0.0,0.0
2025-08-18,short_two_futures_only,-103.197939701511,-48.79706226418896,-54.40655512542031,0.0,0.005677688098269495,0.0,0.0,0.0
2025-09-22,short_no_hedge,-0.08292487986504682,-0.0900244856037151,0.0,0.0,0.00709960573867037,0.0,0.0,0.0
2025-09-22,short_one_futures_spot,-15.84870457500358,-0.0900244856037151,-40.69631725648397,25.526363328372145,-0.5887261612886282,0.0,0.0,0.0
2025-09-22,short_two_futures_spot,-15.67987825824514,-0.0900244856037151,-39.93465300087428,24.921839099981916,-0.5770398717493037,0.0,0.0,0.0
2025-09-22,short_one_futures_only,-40.794695394351,-0.0900244856037151,-40.69631725648397,0.0,-0.008353652263321194,0.0,0.0,0.0
2025-09-22,short_two_futures_only,-40.03275620028318,-0.0900244856037151,-39.93465300087428,0.0,-0.008078713805184098,0.0,0.0,0.0
2025-10-20,short_no_hedge,10.514159130315583,10.478127803934347,0.0,0.0,0.03603132638123639,0.0,0.0,0.0
2025-10-20,short_one_futures_spot,-1.2659916934348985,10.478127803934347,-70.43834565858407,60.63087502921696,-1.936648868002686,0.0,0.0,0.0
2025-10-20,short_two_futures_spot,-1.3857917221539537,10.478127803934347,-69.55050833489884,59.59127614709163,-1.9046873382818905,0.0,0.0,0.0
2025-10-20,short_one_futures_only,-59.95851303053208,10.478127803934347,-70.43834565858407,0.0,0.0017048241176218985,0.0,0.0,0.0
2025-10-20,short_two_futures_only,-59.070294601023356,10.478127803934347,-69.55050833489884,0.0,0.0020859299411266495,0.0,0.0,0.0
2025-11-24,short_no_hedge,-19.813406453352837,-19.82208704910356,0.0,0.0,0.00868059575072536,0.0,0.0,0.0
2025-11-24,short_one_futures_spot,-11.173236637227546,-19.82208704910356,-47.18748979648292,56.470324012183575,-0.6339838038240588,0.0,0.0,0.0
2025-11-24,short_two_futures_spot,-10.935876333018314,-19.82208704910356,-46.140558902390794,55.65060395297755,-0.6238343345017817,0.0,0.0,0.0
2025-11-24,short_one_futures_only,-67.00305633363315,-19.82208704910356,-47.18748979648292,0.0,0.0065205119533272935,0.0,0.0,0.0
2025-11-24,short_two_futures_only,-65.95605801146901,-19.82208704910356,-46.140558902390794,0.0,0.006587940025345857,0.0,0.0,0.0
2025-12-22,short_no_hedge,19.05774588417869,19.034903653798377,0.0,0.0,0.022842230380307353,0.0,0.0,0.0
2025-12-22,short_one_futures_spot,-3.4378659853412046,19.034903653798377,-243.0459886512498,221.82796873272324,-1.2547497206141347,0.0,0.0,0.0
2025-12-22,short_two_futures_spot,-3.712555207647682,19.034903653798377,-239.34062464163085,217.82229417385344,-1.229128393667513,0.0,0.0,0.0
2025-12-22,short_one_futures_only,-224.07968676998772,19.034903653798377,-243.0459886512498,0.0,-0.06860177253632846,0.0,0.0,0.0
2025-12-22,short_two_futures_only,-220.37280110628856,19.034903653798377,-239.34062464163085,0.0,-0.06708011845603953,0.0,0.0,0.0
2026-01-19,short_no_hedge,-11.292106854746628,-11.313284443549016,0.0,0.0,0.021177588802397174,0.0,0.0,0.0
2026-01-19,short_one_futures_spot,-6.301949127052239,-11.313284443549016,28.72254646197551,-22.730743126431427,-0.9804680190475877,0.0,0.0,0.0
2026-01-19,short_two_futures_spot,-6.96528926057681,-11.313284443549016,27.685133019726663,-22.37432474286469,-0.962813093889865,0.0,0.0,0.0
2026-01-19,short_one_futures_only,17.406482739327025,-11.313284443549016,28.72254646197551,0.0,-0.002779279099482488,0.0,0.0,0.0
2026-01-19,short_two_futures_only,16.369214243265183,-11.313284443549016,27.685133019726663,0.0,-0.0026343329124644175,0.0,0.0,0.0
2026-02-25,short_no_hedge,-11.574680703806528,-11.578882306112014,0.0,0.0,0.004201602305489679,0.0,0.0,0.0
2026-02-25,short_one_futures_spot,-6.2119010253372835,-11.578882306112014,23.64247550573964,-17.894682185004815,-0.38081203996058544,0.0,0.0,0.0
2026-02-25,short_two_futures_spot,-5.932828976144265,-11.578882306112014,23.83887507719447,-17.81782650104402,-0.3749952461827416,0.0,0.0,0.0
2026-02-25,short_one_futures_only,12.066232505646298,-11.578882306112014,23.64247550573964,0.0,0.002639306018673936,0.0,0.0,0.0
2026-02-25,short_two_futures_only,12.26268144759284,-11.578882306112014,23.83887507719447,0.0,0.0026886765103935743,0.0,0.0,0.0
2026-03-23,short_no_hedge,-31.0137134088067,-31.01695006773511,0.0,0.0,0.0032366589284085825,0.0,0.0,0.0
2026-03-23,short_one_futures_spot,-10.000342193826782,-31.01695006773511,-38.60622340045249,59.793069158935744,-0.17023788457456146,0.0,0.0,0.0
2026-03-23,short_two_futures_spot,-10.1834334908458,-31.01695006773511,-37.67240453606929,58.67290913510731,-0.16698802214874425,0.0,0.0,0.0
2026-03-23,short_one_futures_only,-69.6199368092592,-31.01695006773511,-38.60622340045249,0.0,0.0032366589284085825,0.0,0.0,0.0
2026-03-23,short_two_futures_only,-68.68611794487599,-31.01695006773511,-37.67240453606929,0.0,0.0032366589284085825,0.0,0.0,0.0
2026-04-20,short_no_hedge,-3.3683626469840995,-3.3832975567946164,0.0,0.0,0.014934909810511494,0.0,0.0,0.0
2026-04-20,short_one_futures_spot,-18.138137458165602,-3.3832975567946164,-87.54400304743305,73.91656676598397,-1.1274036199219748,0.0,0.0,0.0
2026-04-20,short_two_futures_spot,-18.191818986380213,-3.3832975567946164,-86.65298836422,72.95579633295945,-1.1113293983253112,0.0,0.0,0.0
2026-04-20,short_one_futures_only,-90.93127121718175,-3.3832975567946164,-87.54400304743305,0.0,-0.0039706129540801206,0.0,0.0,0.0
2026-04-20,short_two_futures_only,-90.04010605136097,-3.3832975567946164,-86.65298836422,0.0,-0.003820130346373064,0.0,0.0,0.0
2026-05-18,short_no_hedge,-31.45246034899766,-31.46290048451818,0.0,0.0,0.010440135520519478,0.0,0.0,0.0
2026-05-18,short_one_futures_spot,-15.345238581187914,-31.46290048451818,10.075925504911641,6.716011709127791,-0.6742753107091454,0.0,0.0,0.0
2026-05-18,short_two_futures_spot,-15.138251152711746,-31.46290048451818,10.156023424944927,6.8299289761936635,-0.6613030693320935,0.0,0.0,0.0
2026-05-18,short_one_futures_only,-21.36901486951448,-31.46290048451818,10.075925504911641,0.0,0.017960110092054452,0.0,0.0,0.0
2026-05-18,short_two_futures_only,-21.28903371540349,-31.46290048451818,10.156023424944927,0.0,0.01784334416974853,0.0,0.0,0.0
2026-06-23,short_no_hedge,-20.639334150496026,-20.640911908941817,0.0,0.0,0.0015777584457915828,0.0,0.0,0.0
2026-06-23,short_one_futures_spot,-20.639334150496026,-20.640911908941817,0.0,0.0,0.0015777584457915828,0.0,0.0,0.0
2026-06-23,short_two_futures_spot,-20.639334150496026,-20.640911908941817,0.0,0.0,0.0015777584457915828,0.0,0.0,0.0
2026-06-23,short_one_futures_only,-20.639334150496026,-20.640911908941817,0.0,0.0,0.0015777584457915828,0.0,0.0,0.0
2026-06-23,short_two_futures_only,-20.639334150496026,-20.640911908941817,0.0,0.0,0.0015777584457915828,0.0,0.0,0.0
2026-07-20,short_no_hedge,7.194631326841677,7.164366582651844,0.0,0.0,0.030264744189850392,0.0,0.0,0.0
2026-07-20,short_one_futures_spot,9.243190235972179,7.164366582651844,-77.53677217717221,81.16161325317695,-1.5460174226842738,0.0,0.0,0.0
2026-07-20,short_two_futures_spot,9.166148725098537,7.164366582651844,-75.99945204515846,79.51779609975996,-1.51656191215421,0.0,0.0,0.0
2026-07-20,short_one_futures_only,-70.31582641156781,7.164366582651844,-77.53677217717221,0.0,0.05657918295257426,0.0,0.0,0.0
2026-07-20,short_two_futures_only,-68.77891024689383,7.164366582651844,-75.99945204515846,0.0,0.05617521561280086,0.0,0.0,0.0
